Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-11-13,2017,10,CAR,MIA,38.5,0.7874015748031491,23.25,,,,,,,,,,
2017-11-13,2017,10,MIA,CAR,38.5,0.234741784037559,15.25,,,,,,,,,,
2017-11-12,2017,10,ATL,DAL,49.0,0.6493506493506489,26.25,0.1528,25.833946465300002,0.0835,17.382,0.3199,38.55174008421999,0.045,10.7,0.013999999999999999,5.6
2017-11-12,2017,10,BUF,NO,48.5,0.465116279069767,23.25,0.1305,21.22024390244,0.0478,16.74,0.0546,26.9953021978,0.013000000000000001,15.200000000000001,0.0238,6.2
2017-11-12,2017,10,CHI,GB,37.5,0.680272108843537,21.0,0.2225,26.940564300530003,0.0036,10.6587704918,0.04,26.540707074600004,0.006,8.0,0.1853,8.5
2017-11-12,2017,10,CIN,TEN,40.5,0.34246575342465696,18.0,0.0388,17.0718888889,0.0348,15.39,0.2289,34.81452007795,0.0233,10.0,0.0133,6.4
2017-11-12,2017,10,CLE,DET,42.5,0.206185567010309,16.0,0.0218,21.521222651226,0.0034,10.7402631579,0.0103,24.623342203540002,0.0126,10.899999999999999,0.012,5.0
2017-11-12,2017,10,DAL,ATL,49.0,0.37593984962406,22.75,0.0643,21.202200303633003,0.0978,18.22,0.1775,36.65509397878,0.037000000000000005,9.9,0.0128,5.7
2017-11-12,2017,10,DEN,NE,45.0,0.28735632183908,19.0,,,,,,,,,,
2017-11-12,2017,10,DET,CLE,42.5,0.819672131147541,26.5,0.08080000000000001,22.098395147620003,0.1468,18.7813723404,0.3995,40.250454400760006,0.0448,12.100000000000001,0.1078,8.9
2017-11-12,2017,10,GB,CHI,37.5,0.343642611683849,16.5,0.020200000000000003,18.5937123202,0.0041,11.875981651400002,0.0759,33.564686270690004,0.0033,7.0,0.0145,6.0
2017-11-12,2017,10,HOU,LAR,45.0,0.157728706624606,16.5,0.0328,17.991893939399997,0.0034,10.133333333300001,0.1246,30.469960900689998,0.005,10.6,0.013000000000000001,5.3
2017-11-12,2017,10,IND,PIT,47.0,0.19379844961240303,18.25,0.0286,18.262327044027,0.015,12.458459259300001,0.10679999999999999,20.6931,0.079,13.1,0.0108,4.5
2017-11-12,2017,10,JAX,LAC,40.5,0.680272108843537,22.75,0.159,30.169574780061,0.0083,13.9615571429,0.054900000000000004,22.25265015122,0.0068,6.1,0.076,9.7
2017-11-12,2017,10,LAC,JAX,40.5,0.34129692832764497,17.75,0.055999999999999994,22.70945723684,0.0053,11.9898211382,0.058600000000000006,26.31333558312,0.0348,12.899999999999999,0.0245,6.0
2017-11-12,2017,10,LAR,HOU,45.0,0.8695652173913041,28.5,0.222,24.803900709217,0.0985,16.806586826300002,0.2014,37.23658909187,0.0108,10.8,0.1418,9.0
2017-11-12,2017,10,MIN,WAS,42.5,0.512820512820513,21.75,0.0681,22.78397215986,0.004,13.834820143900002,0.11679999999999999,34.2178438535,0.0723,13.2,0.0678,8.4
2017-11-12,2017,10,NE,DEN,45.0,0.7352941176470591,26.0,,,,,,,,,,
2017-11-12,2017,10,NO,BUF,48.5,0.5586592178770949,25.25,0.1773,32.08,0.0403,17.0006,0.15730000000000002,37.129318181799995,0.0049,10.9,0.0258,6.9
2017-11-12,2017,10,NYG,SF,41.5,0.613496932515337,22.25,0.0933,27.636545182459997,0.0788,14.278581081099999,0.2355,25.910267399300004,0.1203,16.9,0.027999999999999997,6.3
2017-11-12,2017,10,NYJ,TB,44.5,0.483091787439614,21.75,0.3851,19.09707081797,0.0605,15.5983076923,0.1913,27.93122418516,0.077,13.0,0.0685,6.4
2017-11-12,2017,10,PIT,IND,47.0,0.833333333333333,28.75,0.287,27.820956521739998,0.1088,17.2,0.28859999999999997,44.12321428571,0.0,10.2,0.0698,8.6
2017-11-12,2017,10,SF,NYG,41.5,0.40983606557377006,19.25,0.215,23.171703216410002,0.0065,14.52289635853,0.0943,22.53719593254,0.11900000000000001,7.2,0.0228,5.8
2017-11-12,2017,10,TB,NYJ,44.5,0.54054054054054,22.75,0.0375,21.8375961538,0.11900000000000001,15.0368,0.3044,32.87201673355,0.1713,16.4,0.0193,5.6
2017-11-12,2017,10,TEN,CIN,40.5,0.680272108843537,22.5,0.0651,20.47238095238,0.0283,15.922,0.1279,28.945352657,0.039,13.600000000000001,0.027999999999999997,7.0
2017-11-12,2017,10,WAS,MIN,42.5,0.512820512820513,20.75,0.0503,21.152999026249997,0.0158,15.366490566,0.0287,31.269619951139997,0.065,11.78,0.021,6.0
2017-11-09,2017,10,ARI,SEA,40.0,0.31055900621118,17.0,,,,,,,,,,
2017-11-09,2017,10,SEA,ARI,40.0,0.7142857142857142,23.0,,,,,,,,,,
