Dawson Knox,0.0001
Jesse James,1.5
Ryan Griffin,1.5
Tyler Eifert,1.2
D.J. Chark,1.4
Jaron Brown,2
Quincy Enunwa,1.2
Terry McLaurin,1.4
Trey Quinn,1.2
Paul Richardson,1.5
Vernon Davis,1.8
KeeSean Johnson,1.4
Charles Clay,1.35
Breshad Perriman,1.25
Chris Hogan,1.4
Damion Willis,1.85
Marqise Lee,1.2
Chris Conley,1.2
Mecole Hardman,1.2
Travis Benjamin,1.5
Josh Reynolds,1.4
Jakeem Grant ,2
Preston Williams,1.5
Chad Beebe,1.6
Cody Latimer,1.65
Russell Shepard,2
Nelson Agholor,1.25
D.K. Metcalf,1.15
Tajae Sharpe,2.2
A.J. Brown,1.2
Blake Jarwin,1.2
Virgil Green,2
Cameron Brate,1.2
Justice Hill,1.35
Giovani Bernard,1.2
Nyheim Hines,1.2
Darren Sproles,1.2
Dare Ogunbowale,1.35
Dion Lewis,1.25
Chris Thompson,1.2
Derrius Guice,1.35
Adrian Peterson,0.0001
Ezekiel Elliott,0.85
Tony Pollard,1.7
Alfred Morris,0.0001
Tyler Kroft,0.00001
Ricky Seals-Jones,0.00001
Taywan Taylor,0.00001
Josh Doctson,0.00001
