Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-10-04,IND,CHI,43.0,0.6296296296296297,23.0,2020,4,0.06333333299999999,30.9,0.0076666669999999985,15.0,0.054666666,35.9,0.022666666000000002,15.3,0.07400000000000001,7.5
2020-10-04,NO,DET,51.5,0.6153846153846154,27.25,2020,4,0.332333333,34.400000000000006,0.044666667,24.1,0.038666667,30.950000000000006,0.10200000000000001,9.475000000000003,0.032,6.5
2020-10-04,ARI,CAR,52.0,0.6153846153846154,27.5,2020,4,0.166666667,25.900000000000006,0.076,21.7,0.19333333400000002,48.205,0.015,7.7,0.028333333,6.6
2020-10-04,JAC,CIN,49.5,0.5,24.0,2020,4,0.099,26.075,0.010333333,18.599999999999998,0.06600000099999999,43.69029,0.010666667,10.900000000000002,0.020666667,6.0
2020-10-04,CLE,DAL,56.5,0.38461538461538464,26.5,2020,4,0.097666667,33.10000000000001,0.013666667,16.900000000000002,0.156666667,36.284,0.038,13.2,0.019,5.9
2020-10-04,MIN,HOU,52.5,0.38461538461538464,24.5,2020,4,0.18100000000000002,31.1,0.008666667,16.499999999999996,0.14166666700000002,37.00005,0.015333333999999999,12.920000000000002,0.014333333,5.7
2020-10-04,SEA,MIA,55.0,0.6774193548387096,29.75,2020,4,0.031666667,23.525000000000002,0.14,24.399999999999995,0.449333333,49.00000000000001,0.027333334,13.2,0.039,6.5
2020-10-04,LAC,TB,42.0,0.24390243902439024,17.25,2020,4,0.063333333,27.1,0.008,14.099999999999998,0.07533333300000002,31.305070000000004,0.055666667,14.400000000000002,0.026,6.4
2020-10-04,PIT,TEN,47.0,0.5555555555555556,24.0,2020,4,,,,,,,,,,
2020-10-04,BAL,WAS,45.0,0.5454545454545454,29.5,2020,4,0.069666668,27.299999999999994,0.098666667,24.599999999999998,0.08733333300000001,32.6,0.07966666700000001,18.700000000000003,0.16,8.9
2020-10-04,NYG,LAR,49.0,0.13333333333333333,17.75,2020,4,0.017666667,19.58,0.005,15.7,0.054666667,36.14,0.048,14.1,0.014,5.7
2020-10-04,NE,KC,50.0,0.2898550724637681,19.5,2020,4,,,,,,,,,,
2020-10-04,BUF,LV,53.0,0.6363636363636364,28.0,2020,4,0.14900000000000002,24.1,0.11,22.80000000000001,0.208666667,49.290000000000006,0.008,10.0,0.026,6.7
2020-10-04,PHI,SF,45.5,0.2380952380952381,18.25,2020,4,,,,,,,,,,
2020-10-04,CHI,IND,43.0,0.4,20.0,2020,4,0.033,16.8,0.006333333000000001,16.300000000000004,0.096333334,40.60000000000001,0.051000000000000004,12.499999999999998,0.065333333,6.5
2020-10-04,DET,NO,51.5,0.4166666666666667,24.25,2020,4,0.038666667,21.5,0.04,19.5,0.136333333,40.6,0.12766666699999998,14.900000000000002,0.017,5.2
2020-10-04,CAR,ARI,52.0,0.4166666666666667,24.5,2020,4,0.21666666599999998,21.9,0.019333333,15.799999999999995,0.232333333,44.3,0.006666667,8.000000000000002,0.005666666999999999,5.7
2020-10-04,CIN,JAC,49.5,0.5454545454545454,25.5,2020,4,0.144,22.200000000000006,0.025666667,19.700000000000003,0.11433333400000001,47.40011000000001,0.020666666,9.0,0.046666667,6.2
2020-10-04,DAL,CLE,56.5,0.6428571428571429,30.0,2020,4,0.199333333,25.499999999999993,0.12,23.5,0.30133333399999995,49.79,0.031333333,12.099999999999994,0.017333333,6.4
2020-10-04,HOU,MIN,52.5,0.6428571428571429,28.0,2020,4,0.105,23.2,0.105666667,21.400000000000006,0.206333334,42.700019999999995,0.022000000000000002,13.7,0.059333333,6.1
2020-10-04,MIA,SEA,55.0,0.35714285714285715,25.25,2020,4,0.079333334,25.800000000000004,0.069333333,19.3,0.156333334,36.910000000000004,0.062666667,16.500000000000004,0.017,5.1
2020-10-04,TB,LAC,42.0,0.7872340425531915,24.75,2020,4,0.07,19.7,0.02,17.499999999999996,0.136333334,37.675,0.036000000000000004,16.9,0.102,8.6
2020-10-04,TEN,PIT,47.0,0.4878048780487805,23.0,2020,4,,,,,,,,,,
2020-10-04,WAS,BAL,45.0,0.1176470588235294,15.5,2020,4,0.017666667,22.8,0.009000000000000001,12.3,0.078,37.14,0.070666667,11.299999999999997,0.014666667,5.4
2020-10-04,LAR,NYG,49.0,0.5,17.75,2020,4,0.100333333,22.9,0.062666667,19.1,0.19933333299999997,45.85,0.057,18.2,0.200333333,8.7
2020-10-04,KC,NE,50.0,0.7619047619047619,30.5,2020,4,,,,,,,,,,
2020-10-04,LV,BUF,53.0,0.392156862745098,25.0,2020,4,0.080000001,26.6,0.007333333,14.100000000000005,0.079666666,28.059999999999995,0.152,20.599999999999998,0.013,5.4
2020-10-04,SF,PHI,45.5,0.8,27.25,2020,4,,,,,,,,,,
