Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,DeAndre Hopkins,ARI,CAR,1,7,1.3,0.7,20.8,0.48999999999999994
2,Calvin Ridley,ATL,GB,2,13,4.0,2.7,19.7,3.6450000000000005
3,Tyler Lockett,SEA,MIA,1,12,4.5,1.9,19.4,3.61
4,D.K. Metcalf,SEA,MIA,1,18,5.6,2.4,18.6,5.76
5,Tyreek Hill,KC,NE,1,34,5.9,5.1,18.1,26.009999999999998
6,Davante Adams,GB,ATL,1,22,6.3,5.9,18.1,34.81
7,Allen Robinson II,CHI,IND,4,16,7.4,2.5,17.6,1.5625
8,Amari Cooper,DAL,CLE,2,14,7.5,2.0,17.5,2.0
9,Adam Thielen,MIN,HOU,5,21,10.9,3.1,17.3,1.9220000000000002
10,Stefon Diggs,BUF,LV,5,17,12.0,2.7,16.4,1.4580000000000002
11,Cooper Kupp,LAR,NYG,7,22,12.2,3.0,17.0,1.2857142857142858
12,D.J. Moore,CAR,ARI,7,18,12.5,2.3,16.5,0.7557142857142856
13,Robert Woods,LAR,NYG,8,49,12.9,2.7,16.2,0.9112500000000001
14,Keenan Allen,LAC,TB,8,32,13.2,3.0,16.3,1.125
15,Mike Evans,TB,LAC,4,18,13.7,3.4,16.0,2.8899999999999997
16,Odell Beckham Jr.,CLE,DAL,8,25,17.4,3.1,16.0,1.2012500000000002
17,Kenny Golladay,DET,NO,3,28,18.5,4.4,15.6,6.453333333333334
18,Tyler Boyd,CIN,JAC,13,33,18.7,2.1,15.6,0.3392307692307692
19,DeVante Parker,MIA,SEA,3,28,19.4,3.4,15.2,3.853333333333333
20,Julio Jones,ATL,GB,2,58,19.6,15.2,15.2,115.52
21,Terry McLaurin,WAS,BAL,9,38,20.2,5.1,15.5,2.8899999999999997
22,Will Fuller V,HOU,MIN,8,27,21.4,3.2,14.7,1.2800000000000002
23,Julian Edelman,NE,KC,14,44,22.3,6.3,14.1,2.835
24,Michael Gallup,DAL,CLE,15,36,25.4,2.0,13.7,0.26666666666666666
25,Robby Anderson,CAR,ARI,20,35,26.1,2.7,13.0,0.36450000000000005
26,CeeDee Lamb,DAL,CLE,17,41,26.3,4.6,13.6,1.2447058823529409
27,Marquise Brown,BAL,WAS,21,40,26.3,3.0,13.5,0.42857142857142855
28,Jarvis Landry,CLE,DAL,12,40,29.3,3.2,12.9,0.8533333333333335
29,T.Y. Hilton,IND,CHI,23,39,29.5,3.0,12.9,0.391304347826087
30,A.J. Green,CIN,JAC,2,46,31.0,4.8,12.7,11.52
31,Marvin Jones Jr.,DET,NO,24,42,32.7,3.3,12.5,0.45374999999999993
32,Brandin Cooks,HOU,MIN,26,44,33.4,4.3,12.5,0.7111538461538461
33,Darius Slayton,NYG,LAR,22,69,35.6,5.2,12.5,1.2290909090909092
34,Jerry Jeudy,DEN,NYJ,26,46,35.7,3.4,12.3,0.4446153846153846
35,D.J. Chark Jr.,JAC,CIN,16,67,36.3,14.8,11.8,13.690000000000001
36,Marquez Valdes-Scantling,GB,ATL,25,50,36.7,6.2,11.9,1.5376000000000003
37,Justin Jefferson,MIN,HOU,20,47,36.9,4.5,12.0,1.0125
38,Hunter Renfrow,LV,BUF,23,59,36.9,6.2,11.8,1.6713043478260872
39,Preston Williams,MIA,SEA,29,51,39.3,4.2,11.8,0.6082758620689656
40,Brandon Aiyuk,SF,PHI,32,54,41.7,5.2,11.8,0.8450000000000001
41,Russell Gage,ATL,GB,18,64,43.1,9.7,11.6,5.227222222222221
42,Emmanuel Sanders,NO,DET,28,55,43.3,5.5,11.1,1.0803571428571428
43,Golden Tate,NYG,LAR,24,60,45.3,4.9,10.9,1.000416666666667
44,Laviska Shenault Jr.,JAC,CIN,32,55,45.3,6.1,11.0,1.1628124999999998
45,Tre'Quan Smith,NO,DET,27,60,46.9,6.7,10.4,1.6625925925925926
46,Cole Beasley,BUF,LV,21,56,47.0,4.7,10.4,1.0519047619047621
47,Tee Higgins,CIN,JAC,38,59,47.2,4.9,10.3,0.631842105263158
48,Keelan Cole,JAC,CIN,36,66,49.7,6.4,10.2,1.137777777777778
49,John Brown,BUF,LV,30,64,45.0,7.4,10.2,1.8253333333333335
50,Greg Ward,PHI,SF,28,75,51.7,11.2,9.6,4.4799999999999995
51,Curtis Samuel,CAR,ARI,37,64,52.0,5.1,10.1,0.7029729729729729
52,Jamison Crowder,NYJ,DEN,26,85,42.4,12.3,10.1,5.818846153846154
53,N'Keal Harry,NE,KC,31,66,51.5,6.3,10.0,1.2803225806451612
54,Sammy Watkins,KC,NE,41,68,54.3,5.2,9.5,0.6595121951219513
55,Anthony Miller,CHI,IND,32,66,53.7,5.3,9.5,0.8778125
56,Randall Cobb,HOU,MIN,45,67,54.9,4.7,9.4,0.490888888888889
57,KJ Hamler,DEN,NYJ,44,64,54.4,4.5,9.2,0.4602272727272727
58,Scotty Miller,TB,LAC,39,86,58.5,9.3,9.0,2.217692307692308
59,Zach Pascal,IND,CHI,47,78,61.2,5.7,8.7,0.6912765957446809
60,Mecole Hardman,KC,NE,52,70,62.0,5.2,8.4,0.52
61,Larry Fitzgerald,ARI,CAR,44,71,60.3,4.6,8.6,0.48090909090909084
62,Kendrick Bourne,SF,PHI,53,76,63.0,6.4,8.4,0.7728301886792455
63,Andy Isabella,ARI,CAR,50,85,63.7,7.7,8.4,1.1858000000000002
64,Braxton Berrios,NYJ,DEN,57,91,65.5,6.6,8.0,0.7642105263157893
65,Danny Amendola,DET,NO,53,85,64.2,6.3,8.2,0.7488679245283019
66,Damiere Byrd,NE,KC,57,77,66.0,4.5,8.0,0.35526315789473684
67,Isaiah Ford,MIA,SEA,51,82,66.8,6.0,8.0,0.7058823529411765
68,Nelson Agholor,LV,BUF,57,80,69.8,5.4,8.0,0.5115789473684211
69,Tim Patrick,DEN,NYJ,58,95,75.2,7.7,7.3,1.0222413793103449
70,Willie Snead IV,BAL,WAS,63,85,74.2,4.7,7.2,0.3506349206349207
71,David Moore,SEA,MIA,61,88,75.2,5.8,7.0,0.5514754098360656
72,Christian Kirk,ARI,CAR,40,89,71.3,11.5,6.9,3.30625
73,Chris Hogan,NYJ,DEN,61,90,73.7,5.2,6.9,0.4432786885245902
74,Chris Conley,JAC,CIN,61,90,74.2,6.9,7.2,0.7804918032786886
75,Miles Boykin,BAL,WAS,50,85,73.8,5.1,6.8,0.5202
76,Deebo Samuel,SF,PHI,41,155,64.1,24.4,6.4,14.520975609756094
77,Justin Watson,TB,LAC,54,94,79.8,9.1,6.5,1.5335185185185183
78,Cordarrelle Patterson,CHI,IND,66,94,79.8,6.6,6.6,0.6599999999999999
79,Demarcus Robinson,KC,NE,64,97,80.2,8.7,6.5,1.1826562499999997
80,Dontrelle Inman,WAS,BAL,61,89,76.4,6.8,6.5,0.7580327868852458
81,Darnell Mooney,CHI,IND,71,84,76.7,3.5,6.3,0.17253521126760563
