Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,5.9,70.9,0.6,0.1,16.3
Darren Waller,LV,6.1,69.9,0.4,0.1,15.5
Zach Ertz,PHI,5.8,60.1,0.4,0.0,14.3
Mark Andrews,BAL,4.4,56.7,0.7,0.0,14.1
George Kittle,SF,5.0,63.4,0.3,0.0,13.3
Hunter Henry,LAC,4.8,58.6,0.4,0.1,13.0
Mike Gesicki,MIA,4.6,52.8,0.5,0.1,12.7
Noah Fant,DEN,4.2,55.5,0.4,0.0,12.3
Tyler Higbee,LAR,4.4,51.6,0.3,0.0,11.3
T.J. Hockenson,DET,4.2,48.5,0.2,0.0,10.4
Evan Engram,NYG,4.4,48.0,0.2,0.0,10.2
Hayden Hurst,ATL,3.8,45.9,0.2,0.0,9.8
Logan Thomas,WAS,4.2,39.7,0.1,0.0,9.0
Austin Hooper,CLE,3.6,39.9,0.2,0.0,8.8
Jimmy Graham,CHI,3.5,36.9,0.2,0.0,8.3
Dalton Schultz,DAL,3.5,37.9,0.2,0.1,8.2
Rob Gronkowski,TB,3.2,40.0,0.2,0.0,8.2
Chris Herndon IV,NYJ,3.5,37.0,0.2,0.1,8.1
Robert Tonyan,GB,2.7,31.1,0.3,0.0,7.6
O.J. Howard,TB,2.8,34.5,0.2,0.0,7.2
Tyler Eifert,JAC,2.8,31.8,0.2,0.0,7.0
Greg Olsen,SEA,2.7,32.5,0.2,0.0,7.0
Mo Alie-Cox,IND,2.6,35.8,0.1,0.0,6.9
Jordan Akins,HOU,3.0,31.7,0.1,0.0,6.9
Drew Sample,CIN,3.0,26.8,0.1,0.0,6.2
Adam Trautman,NO,2.2,26.1,0.1,0.0,5.6
Kyle Rudolph,MIN,2.2,22.4,0.2,0.0,5.5
Dan Arnold,ARI,2.0,24.9,0.2,0.0,5.5
Jack Doyle,IND,2.3,23.7,0.1,0.0,5.4
Darren Fells,HOU,2.0,21.0,0.2,0.0,5.4
Taysom Hill,NO,1.9,20.3,0.2,0.0,4.9
Dawson Knox,BUF,1.9,24.8,0.1,0.0,4.8
Ian Thomas,CAR,2.2,20.5,0.1,0.0,4.8
Harrison Bryant,CLE,1.8,19.9,0.1,0.0,4.7
Irv Smith Jr.,MIN,2.0,19.0,0.1,0.0,4.4
Ryan Izzo,NE,1.6,18.8,0.1,0.0,4.2
James O'Shaughnessy,JAC,1.8,17.8,0.1,0.0,4.2
Richard Rodgers,PHI,1.8,17.3,0.1,0.0,4.1
Gerald Everett,LAR,1.6,17.9,0.1,0.0,4.0
Kaden Smith,NYG,1.8,16.3,0.1,0.0,3.9
Foster Moreau,LV,1.5,14.8,0.1,0.0,3.8
Josh Hill,NO,1.6,15.9,0.1,0.0,3.7
Will Dissly,SEA,1.3,16.3,0.1,0.0,3.6
Nick Boyle,BAL,1.6,14.6,0.1,0.0,3.6
Jace Sternberger,GB,1.3,15.0,0.1,0.0,3.4
Ryan Griffin,NYJ,1.3,13.1,0.1,0.0,3.1
Jesse James,DET,1.3,13.0,0.1,0.0,3.1
Marcedes Lewis,GB,1.1,12.1,0.1,0.0,3.0
Jacob Hollister,SEA,1.2,11.7,0.1,0.0,2.8
Demetrius Harris,CHI,1.2,11.3,0.1,0.0,2.8
Jason Witten,LV,1.2,11.1,0.1,0.0,2.6
Ross Dwelley,SF,1.2,9.8,0.1,0.0,2.6
Trey Burton,IND,1.1,10.4,0.1,0.0,2.4
Blake Bell,DAL,0.9,10.1,0.1,0.0,2.4
Tyler Kroft,BUF,0.9,8.8,0.1,0.0,2.3
Jake Butt,DEN,1.0,10.4,0.0,0.0,2.2
Virgil Green,LAC,0.9,9.9,0.0,0.0,2.2
Brycen Hopkins,LAR,0.7,8.6,0.1,0.0,2.2
Durham Smythe,MIA,0.9,9.2,0.0,0.0,2.1
Andrew Beck,DEN,0.6,6.6,0.1,0.0,1.9
Daniel Helm,SF,0.6,6.5,0.1,0.0,1.9
Devin Asiasi,NE,0.8,8.8,0.0,0.0,1.8
Chris Manhertz,CAR,0.8,8.4,0.0,0.0,1.8
Josiah Deguara,GB,0.7,8.0,0.0,0.0,1.8
Lee Smith,BUF,0.7,5.9,0.1,0.0,1.8
Darrell Daniels,ARI,0.8,7.9,0.0,0.0,1.7
Cole Kmet,CHI,0.7,7.4,0.0,0.0,1.6
Luke Stocker,ATL,0.8,7.2,0.0,0.0,1.6
Adam Shaheen,MIA,0.8,7.8,0.0,0.0,1.6
Hunter Bryant,DET,0.6,6.1,0.1,0.0,1.5
Cameron Brate,TB,0.6,6.4,0.0,0.0,1.4
Noah Togiai,IND,0.6,6.4,0.0,0.0,1.4
Cethan Carter,CIN,0.6,6.5,0.0,0.0,1.4
Levine Toilolo,NYG,0.6,6.6,0.0,0.0,1.4
Nick Vannett,DEN,0.6,5.7,0.0,0.0,1.4
Donald Parham Jr.,LAC,0.6,6.7,0.0,0.0,1.3
Albert Okwuegbunam,DEN,0.6,6.4,0.0,0.0,1.2
Jaeden Graham,ATL,0.4,6.1,0.0,0.0,1.2
Farrod Green,IND,0.6,5.5,0.0,0.0,1.2
Hakeem Butler,PHI,0.5,6.2,0.0,0.0,1.1
Charlie Woerner,SF,0.4,4.8,0.0,0.0,1.1
Nick Keizer,KC,0.5,5.6,0.0,0.0,1.1
Stephen Carlson,CLE,0.4,4.6,0.0,0.0,1.0
Marcus Baugh,WAS,0.5,5.0,0.0,0.0,1.0
Tyler Conklin,MIN,0.4,4.3,0.0,0.0,0.8
Jordan Thomas,ARI,0.3,3.1,0.0,0.0,0.8
Trevon Wesco,NYJ,0.3,4.2,0.0,0.0,0.8
Luke Willson,SEA,0.3,2.8,0.0,0.0,0.7
Jeremy Sprinkle,WAS,0.4,3.2,0.0,0.0,0.7
