Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
58,Cethan Carter,CIN,JAC,43,71,58.4,10.4,1.9,2.5153488372093027
59,Jake Butt,DEN,NYJ,51,65,58.4,4.8,1.9,0.4517647058823529
60,Durham Smythe,MIA,SEA,55,61,58.4,2.1,1.8,0.08018181818181819
61,Marcedes Lewis,GB,ATL,45,66,52.5,8.1,1.7,1.458
62,Adam Shaheen,MIA,SEA,54,65,59.2,3.4,1.7,0.21407407407407406
63,Virgil Green,LAC,TB,55,66,59.2,3.9,1.6,0.27654545454545454
64,Nick Keizer,KC,NE,45,70,62.4,9.0,1.6,1.8
65,Josiah Deguara,GB,ATL,47,73,64.4,9.0,1.6,1.7234042553191489
66,Trey Burton,IND,CHI,49,52,50.7,1.2,1.4,0.029387755102040815
67,Luke Stocker,ATL,GB,59,72,65.0,3.9,1.4,0.2577966101694915
68,Lee Smith,BUF,LV,57,73,65.6,5.5,1.4,0.5307017543859649
69,Tyler Conklin,MIN,HOU,59,82,68.4,7.6,1.4,0.9789830508474576
70,Marcus Baugh,WAS,BAL,63,69,65.8,2.2,1.3,0.07682539682539684
71,Levine Toilolo,NYG,LAR,64,72,67.8,2.9,1.3,0.13140625
72,Jeremy Sprinkle,WAS,BAL,62,74,68.8,4.3,1.2,0.2982258064516129
73,Paul Butler,FA,,35,73,54.0,19.0,1.2,10.314285714285715
74,Nick Vannett,DEN,NYJ,63,70,66.7,2.9,1.2,0.1334920634920635
75,Jaeden Graham,ATL,GB,69,75,72.0,2.2,1.2,0.07014492753623189
76,Noah Togiai,IND,CHI,57,74,67.7,7.6,1.1,1.0133333333333332
77,Stephen Carlson,CLE,DAL,61,77,70.7,6.9,1.1,0.7804918032786886
78,Trevon Wesco,NYJ,DEN,62,78,72.3,7.3,1.0,0.859516129032258
79,Dalton Keene,NE,KC,70,76,74.0,2.8,1.0,0.11199999999999999
80,Sean McKeon,DAL,CLE,72,80,76.7,3.4,0.9,0.16055555555555553
81,Jordan Thomas,ARI,CAR,71,83,77.7,5.0,0.8,0.352112676056338
82,Johnny Mundt,LAR,NYG,76,80,78.0,1.6,0.8,0.033684210526315796
83,Stephen Anderson,LAC,TB,77,81,79.0,1.6,0.7,0.033246753246753254
84,Charlie Woerner,SF,PHI,78,84,80.3,2.6,0.7,0.08666666666666667
85,Luke Willson,SEA,MIA,77,79,78.0,1.0,0.6,0.012987012987012988
86,Tyler Davis,JAC,CIN,75,82,78.5,3.5,0.6,0.16333333333333333
87,Ricky Seals-Jones,KC,NE,75,87,81.0,6.0,0.6,0.48
