Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
DeAndre Hopkins,ARI,7.5,90.7,0.7,0.0,0.2,0.0,0.1,20.5
Davante Adams,GB,6.6,86.3,0.8,0.0,0.0,0.0,0.1,19.9
Tyler Lockett,SEA,6.2,86.3,0.7,0.2,1.2,0.0,0.0,19.2
Calvin Ridley,ATL,6.1,85.6,0.7,0.4,2.3,0.0,0.1,19.1
Amari Cooper,DAL,6.2,82.8,0.6,0.1,0.3,0.0,0.1,17.9
Keenan Allen,LAC,7.0,81.8,0.4,0.2,1.1,0.0,0.1,17.8
Cooper Kupp,LAR,5.8,74.7,0.7,0.4,2.2,0.0,0.1,17.3
Stefon Diggs,BUF,5.5,78.4,0.6,0.2,1.5,0.0,0.1,17.1
Allen Robinson II,CHI,6.5,75.0,0.5,0.2,1.1,0.0,0.1,16.9
Robert Woods,LAR,5.5,72.3,0.4,1.4,8.8,0.1,0.1,16.6
D.K. Metcalf,SEA,4.7,77.8,0.7,0.1,0.6,0.0,0.1,16.4
Tyreek Hill,KC,5.0,70.3,0.6,0.6,4.3,0.0,0.0,16.3
D.J. Moore,CAR,5.8,78.9,0.4,0.3,2.6,0.0,0.1,16.1
Adam Thielen,MIN,5.4,71.8,0.6,0.3,1.8,0.0,0.1,16.1
DeVante Parker,MIA,5.2,75.9,0.5,0.0,0.0,0.0,0.0,16.0
Kenny Golladay,DET,5.0,73.6,0.6,0.0,0.2,0.0,0.0,15.9
Mike Evans,TB,5.2,71.3,0.6,0.0,0.1,0.0,0.0,15.8
Julio Jones,ATL,5.1,74.4,0.5,0.1,0.5,0.0,0.0,15.5
Odell Beckham Jr.,CLE,5.2,71.3,0.5,0.1,0.6,0.0,0.0,15.4
Tyler Boyd,CIN,5.7,67.8,0.5,0.1,0.8,0.0,0.0,15.3
Terry McLaurin,WAS,5.0,74.9,0.4,0.2,1.1,0.0,0.0,15.2
Will Fuller V,HOU,4.8,66.3,0.5,0.2,1.2,0.0,0.0,14.5
Julian Edelman,NE,5.5,66.8,0.3,0.5,3.7,0.0,0.1,14.5
Justin Jefferson,MIN,4.3,62.0,0.5,0.1,0.4,0.0,0.0,13.4
Marquise Brown,BAL,4.3,58.6,0.5,0.3,2.2,0.0,0.0,13.3
Robby Anderson,CAR,4.8,64.8,0.3,0.2,0.7,0.0,0.1,13.3
T.Y. Hilton,IND,4.5,63.5,0.4,0.0,0.2,0.0,0.0,13.2
Michael Gallup,DAL,3.8,63.0,0.5,0.0,0.3,0.0,0.0,13.2
Jarvis Landry,CLE,4.7,59.7,0.4,0.1,0.5,0.0,0.0,13.0
Marvin Jones Jr.,DET,4.0,55.2,0.5,0.1,0.1,0.0,0.0,12.6
Darius Slayton,NYG,3.9,57.9,0.5,0.0,0.0,0.0,0.0,12.6
Jamison Crowder,NYJ,5.0,58.4,0.3,0.1,0.4,0.0,0.0,12.6
CeeDee Lamb,DAL,4.5,61.7,0.3,0.5,2.5,0.0,0.0,12.5
Brandin Cooks,HOU,4.2,57.0,0.4,0.2,1.5,0.0,0.0,12.3
Emmanuel Sanders,NO,4.3,54.3,0.4,0.1,0.5,0.0,0.0,12.2
D.J. Chark Jr.,JAC,4.0,54.4,0.5,0.1,0.6,0.0,0.0,12.2
Jerry Jeudy,DEN,4.7,60.4,0.2,0.1,0.5,0.0,0.0,12.1
A.J. Green,CIN,4.4,59.3,0.3,0.0,0.0,0.0,0.0,12.0
John Brown,BUF,3.7,52.8,0.5,0.1,0.3,0.0,0.0,11.8
Russell Gage,ATL,5.0,53.4,0.2,0.2,0.8,0.0,0.1,11.6
Hunter Renfrow,LV,4.4,55.3,0.3,0.1,0.3,0.0,0.0,11.6
Curtis Samuel,CAR,3.6,39.0,0.2,3.0,19.2,0.2,0.1,11.4
Greg Ward,PHI,5.1,51.7,0.2,0.2,0.8,0.0,0.1,11.3
Tre'Quan Smith,NO,3.7,52.4,0.3,0.0,0.1,0.0,0.0,11.0
Keelan Cole,JAC,3.5,49.6,0.4,0.1,0.2,0.0,0.0,10.9
Golden Tate,NYG,4.5,51.7,0.2,0.1,0.7,0.0,0.0,10.8
Preston Williams,MIA,3.8,53.7,0.3,0.0,0.2,0.0,0.0,10.7
Sammy Watkins,KC,3.9,51.2,0.2,0.2,1.5,0.0,0.0,10.6
Cole Beasley,BUF,4.2,50.2,0.2,0.0,0.0,0.0,0.0,10.6
Brandon Aiyuk,SF,3.3,46.1,0.2,1.5,7.7,0.1,0.1,10.3
Marquez Valdes-Scantling,GB,3.4,53.0,0.2,0.2,1.1,0.0,0.0,10.2
Laviska Shenault Jr.,JAC,3.3,42.9,0.2,1.9,10.5,0.0,0.1,10.1
Scotty Miller,TB,3.8,48.0,0.2,0.5,2.6,0.0,0.0,9.9
Tee Higgins,CIN,3.5,46.3,0.3,0.1,0.4,0.0,0.0,9.8
N'Keal Harry,NE,3.8,44.1,0.2,0.3,1.9,0.0,0.0,9.3
Randall Cobb,HOU,3.5,46.1,0.2,0.1,0.3,0.0,0.0,9.3
Danny Amendola,DET,3.8,44.6,0.2,0.0,0.1,0.0,0.0,9.2
Christian Kirk,ARI,3.4,40.3,0.2,0.3,2.5,0.0,0.0,9.0
Anthony Miller,CHI,3.4,42.1,0.2,0.4,1.7,0.0,0.0,8.9
Zach Pascal,IND,3.4,41.8,0.2,0.1,0.8,0.0,0.0,8.8
Kendrick Bourne,SF,2.7,39.2,0.3,0.0,0.0,0.0,0.0,8.7
KJ Hamler,DEN,3.3,40.4,0.2,0.8,3.6,0.0,0.0,8.6
Braxton Berrios,NYJ,3.2,40.9,0.2,0.0,0.3,0.0,0.0,8.4
Isaiah Ford,MIA,3.4,38.6,0.1,0.1,0.5,0.0,0.0,8.2
Dontrelle Inman,WAS,3.2,39.0,0.2,0.0,0.1,0.0,0.0,8.1
Deebo Samuel,SF,2.8,35.7,0.2,0.6,4.6,0.0,0.0,7.9
Larry Fitzgerald,ARI,3.4,36.1,0.2,0.0,0.0,0.0,0.0,7.9
Nelson Agholor,LV,3.0,36.1,0.2,0.1,0.5,0.0,0.0,7.6
John Hightower,PHI,3.2,37.1,0.1,0.1,0.4,0.0,0.0,7.5
Damiere Byrd,NE,2.9,36.4,0.1,0.0,0.2,0.0,0.0,7.4
Mecole Hardman,KC,2.2,35.5,0.2,0.3,1.8,0.0,0.0,7.4
Tim Patrick,DEN,2.9,35.8,0.1,0.1,0.3,0.0,0.0,7.3
Deontay Burnett,PHI,2.7,36.2,0.1,0.1,0.2,0.0,0.0,7.0
