Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Alvin Kamara,NO,DET,1,2,1.0,0.2,25.5,0.04000000000000001
2,Ezekiel Elliott,DAL,CLE,1,5,2.3,0.6,22.2,0.36
3,Dalvin Cook,MIN,HOU,2,6,3.3,1.1,20.2,0.6050000000000001
4,Aaron Jones,GB,ATL,1,5,3.8,0.7,19.4,0.48999999999999994
5,Kenyan Drake,ARI,CAR,4,16,6.7,2.1,18.4,1.1025
6,Clyde Edwards-Helaire,KC,NE,4,29,7.0,2.6,18.0,1.6900000000000002
7,Jonathan Taylor,IND,CHI,5,14,7.4,2.7,17.9,1.4580000000000002
8,Austin Ekeler,LAC,TB,5,20,8.5,2.5,17.3,1.25
9,Miles Sanders,PHI,SF,4,15,8.8,1.4,17.1,0.48999999999999994
10,Josh Jacobs,LV,BUF,3,16,10.1,2.8,16.1,2.613333333333333
11,James Robinson,JAC,CIN,7,15,11.2,1.3,15.9,0.24142857142857146
12,Nick Chubb,CLE,DAL,6,20,13.2,2.0,15.8,0.6666666666666666
13,Joe Mixon,CIN,JAC,10,20,13.7,2.2,15.5,0.4840000000000001
14,Mike Davis,CAR,ARI,8,22,15.1,3.1,15.4,1.2012500000000002
15,David Johnson,HOU,MIN,7,24,15.6,3.5,14.9,1.75
16,Melvin Gordon III,DEN,NYJ,9,26,15.7,3.7,14.9,1.5211111111111113
17,Devin Singletary,BUF,LV,9,24,16.2,4.1,14.9,1.8677777777777775
18,Darrell Henderson,LAR,NYG,7,27,16.3,4.0,14.6,2.2857142857142856
19,David Montgomery,CHI,IND,16,24,19.4,1.6,14.2,0.16000000000000003
20,Kareem Hunt,CLE,DAL,9,23,19.7,1.8,14.1,0.36000000000000004
21,Jerick McKinnon,SF,PHI,15,29,22.1,2.2,13.8,0.3226666666666667
22,Todd Gurley II,ATL,GB,14,28,22.5,3.0,13.7,0.6428571428571429
23,Myles Gaskin,MIA,SEA,15,33,23.6,1.7,13.6,0.19266666666666665
24,Ronald Jones II,TB,LAC,16,29,23.6,3.0,13.6,0.5625
25,Antonio Gibson,WAS,BAL,21,36,26.2,2.5,12.5,0.2976190476190476
26,Mark Ingram II,BAL,WAS,20,47,27.1,2.3,10.6,0.26449999999999996
27,Jeff Wilson Jr.,SF,PHI,23,34,27.9,2.1,10.1,0.1917391304347826
28,Nyheim Hines,IND,CHI,22,36,29.3,1.9,8.9,0.1640909090909091
29,Chris Carson,SEA,MIA,12,64,28.1,16.7,8.5,23.24083333333333
30,Latavius Murray,NO,DET,27,48,31.5,2.4,8.5,0.21333333333333332
31,J.K. Dobbins,BAL,WAS,27,45,32.9,3.6,8.4,0.48000000000000004
32,Adrian Peterson,DET,NO,25,49,33.8,3.3,8.2,0.43559999999999993
33,Joshua Kelley,LAC,TB,19,49,34.6,4.9,8.0,1.263684210526316
34,Rex Burkhead,NE,KC,22,52,35.2,4.9,7.9,1.0913636363636365
35,James White,NE,KC,21,80,35.8,12.4,7.7,7.321904761904763
36,Malcolm Brown,LAR,NYG,27,47,37.2,3.2,7.4,0.37925925925925935
37,Frank Gore,NYJ,DEN,32,48,38.8,3.4,7.2,0.36124999999999996
38,Chase Edmonds,ARI,CAR,32,48,38.9,2.9,7.0,0.2628125
39,D'Andre Swift,DET,NO,30,54,39.6,5.4,7.0,0.9720000000000001
40,Devonta Freeman,NYG,LAR,30,66,39.9,5.6,6.8,1.0453333333333332
