Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Baltimore (BAL)BAL DST,BAL,WAS,1,15,1.6,2.2,8.9,4.840000000000001
2,Los Angeles (LAR)LAR DST,LAR,NYG,1,7,2.2,0.7,8.8,0.48999999999999994
3,Tampa Bay (TB)TB DST,TB,LAC,1,5,2.9,0.6,8.4,0.36
4,San Francisco (SF)SF DST,SF,PHI,3,6,4.1,0.6,8.1,0.12
5,Indianapolis (IND)IND DST,IND,CHI,2,8,5.7,1.0,7.4,0.5
6,Denver (DEN)DEN DST,DEN,NYJ,3,19,6.0,1.9,7.3,1.2033333333333334
7,Buffalo (BUF)BUF DST,BUF,LV,2,20,8.1,3.0,7.0,4.5
8,Arizona (ARI)ARI DST,ARI,CAR,7,13,10.0,1.4,6.9,0.27999999999999997
9,Seattle (SEA)SEA DST,SEA,MIA,7,21,10.4,3.9,6.9,2.1728571428571426
10,New Orleans (NO)NO DST,NO,DET,9,16,11.2,2.0,6.9,0.4444444444444444
11,Chicago (CHI)CHI DST,CHI,IND,6,15,11.6,1.4,6.5,0.3266666666666666
12,Kansas City (KC)KC DST,KC,NE,1,20,12.4,4.1,6.4,16.81
13,New York (NYJ)NYJ DST,NYJ,DEN,7,17,12.0,2.7,6.4,1.0414285714285716
14,Los Angeles (LAC)LAC DST,LAC,TB,5,23,12.2,4.2,6.4,3.528
15,Dallas (DAL)DAL DST,DAL,CLE,11,26,15.2,2.0,6.4,0.36363636363636365
16,Philadelphia (PHI)PHI DST,PHI,SF,10,29,16.7,3.6,6.2,1.296
17,Green Bay (GB)GB DST,GB,ATL,12,23,16.9,2.4,6.2,0.48
18,Cincinnati (CIN)CIN DST,CIN,JAC,11,24,18.2,2.7,6.2,0.6627272727272728
19,Houston (HOU)HOU DST,HOU,MIN,10,22,18.4,2.2,6.1,0.4840000000000001
20,Jacksonville (JAC)JAC DST,JAC,CIN,14,20,18.4,1.3,6.0,0.12071428571428573
21,New England (NE)NE DST,NE,KC,5,27,21.4,4.1,5.9,3.3619999999999997
22,Cleveland (CLE)CLE DST,CLE,DAL,8,27,21.6,2.8,5.9,0.9799999999999999
23,Carolina (CAR)CAR DST,CAR,ARI,18,26,22.3,1.7,5.8,0.16055555555555553
24,Minnesota (MIN)MIN DST,MIN,HOU,14,27,23.1,2.4,5.8,0.4114285714285714
25,New York (NYG)NYG DST,NYG,LAR,14,29,25.4,2.6,5.6,0.48285714285714293
26,Las Vegas (LV)LV DST,LV,BUF,19,29,25.0,1.7,5.5,0.15210526315789472
27,Washington (WAS)WAS DST,WAS,BAL,11,29,26.4,3.2,5.2,0.9309090909090911
28,Detroit (DET)DET DST,DET,NO,23,29,26.4,1.7,5.2,0.12565217391304345
29,Miami (MIA)MIA DST,MIA,SEA,22,30,27.7,1.8,5.2,0.14727272727272728
30,Atlanta (ATL)ATL DST,ATL,GB,6,30,28.3,3.6,4.4,2.16
