Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2019-11-11,2019,10,SEA,SF,46.5,0.3125,20.0,,,,,,,,,,
2019-11-11,2019,10,SF,SEA,46.5,0.7299270072992701,26.5,,,,,,,,,,
2019-11-10,2019,10,ARI,TB,51.5,0.33333333333333304,23.0,0.137333333,25.199999999999996,0.133,20.3,0.257,47.940000000000005,0.009000000000000001,10.080000000000002,0.039,6.0
2019-11-10,2019,10,ATL,NO,51.5,0.148148148148148,19.0,0.043333333,18.6,0.060333333,18.099999999999994,0.204000001,42.96,0.145333333,18.999999999999996,0.0085,5.2
2019-11-10,2019,10,BAL,CIN,44.0,0.8474576271186439,27.25,0.130333333,24.099999999999994,0.163666667,25.500000000000004,0.120666666,28.800019,0.110666667,20.299999999999997,0.1305,8.9
2019-11-10,2019,10,BUF,CLE,42.0,0.425531914893617,19.5,0.16799999999999998,25.900000000000002,0.021333333,17.900000000000002,0.089666666,37.93999999999999,0.015666667,12.0,0.0455,8.1
2019-11-10,2019,10,CAR,GB,49.0,0.3571428571428571,22.0,0.272,31.09999999999999,0.013666667,13.700000000000005,0.16599999999999998,33.300000000000004,0.047666666999999996,14.0,0.019,5.9
2019-11-10,2019,10,CHI,DET,38.0,0.7407407407407409,22.0,0.234333334,27.799999999999994,0.01,14.5,0.07733333400000002,33.95000699999999,0.016333333999999998,11.199999999999998,0.0355,10.0
2019-11-10,2019,10,CIN,BAL,44.0,0.190476190476191,16.75,0.044,17.300000000000004,0.005333333000000001,15.000000000000004,0.06999999999999999,26.4,0.018666667,13.850000000000001,0.006,4.7
2019-11-10,2019,10,CLE,BUF,42.0,0.609756097560976,22.5,0.093,27.899999999999995,0.014666667,13.400000000000006,0.137666667,34.600074150000005,0.007000000000000001,9.30004,0.1375,7.9
2019-11-10,2019,10,DAL,MIN,48.0,0.6451612903225811,25.5,,,,,,,,,,
2019-11-10,2019,10,DET,CHI,38.0,0.303030303030303,16.0,0.040666667000000004,22.735000000000003,0.0,12.73,0.084,34.95,0.014,14.020000000000003,0.02,7.6
2019-11-10,2019,10,GB,CAR,49.0,0.6896551724137929,27.0,0.15233333300000002,33.78,0.056666667,19.200000000000006,0.18100000000000002,41.33,0.023000000000000003,13.799999999999999,0.0225,7.1
2019-11-10,2019,10,IND,MIA,44.0,0.8474576271186439,27.5,0.181,29.724999999999998,0.016333333000000002,15.4,0.145999999,26.650021000000002,0.094,21.0,0.1015,8.3
2019-11-10,2019,10,KC,TEN,49.0,0.7299270072992701,27.5,0.12333333300000002,22.040078,0.12,25.1,0.236,43.99,0.15999999999999998,17.7,0.068,7.7
2019-11-10,2019,10,LAR,PIT,43.5,0.6993006993006989,24.0,0.056999999999999995,24.599999999999998,0.021,16.700000000000003,0.18433333300000002,41.699999999999996,0.057999999999999996,14.1,0.04,7.9
2019-11-10,2019,10,MIA,IND,44.0,0.190476190476191,16.5,0.044333333,15.9,0.008,14.6,0.106333334,31.67,0.135666667,10.299999999999997,0.0075,5.2
2019-11-10,2019,10,MIN,DAL,48.0,0.384615384615385,22.5,,,,,,,,,,
2019-11-10,2019,10,NO,ATL,51.5,0.9009009009009008,32.5,0.201,33.199999999999996,0.12433333399999999,22.500095,0.416333332,42.460028,0.030666667,13.500029,0.1135,8.1
2019-11-10,2019,10,NYG,NYJ,43.0,0.609756097560976,23.0,0.18866666599999998,28.000000000000004,0.026,16.2,0.097333333,33.35000000000001,0.111333333,9.74,0.0555,7.9
2019-11-10,2019,10,NYJ,NYG,43.0,0.425531914893617,20.0,0.078666666,24.1,0.017666667,14.600000000000005,0.15666666699999998,34.699999999999996,0.012,13.524999999999999,0.04,6.7
2019-11-10,2019,10,PIT,LAR,43.5,0.34482758620689696,19.5,0.131333333,22.799999999999997,0.006999999999999999,13.400000000000004,0.099333333,34.00000000000001,0.023,10.8,0.0735,7.0
2019-11-10,2019,10,TB,ARI,51.5,0.709219858156028,28.5,0.19033333300000002,23.799999999999997,0.164666667,20.8,0.39133333299999995,50.51,0.044333334,17.000000000000004,0.0465,6.1
2019-11-10,2019,10,TEN,KC,49.0,0.3125,21.5,0.075,22.699999999999996,0.042,16.3,0.242333333,31.500033,0.064666667,14.0,0.0225,5.3
2019-11-07,2019,10,LAC,OAK,49.0,0.5464480874316939,25.0,,,,,,,,,,
2019-11-07,2019,10,OAK,LAC,49.0,0.5,24.0,,,,,,,,,,
