Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,5.8,73.3,0.5,0.1,16.2
Hunter Henry,LAC,5.5,68.9,0.6,0.1,15.8
Austin Hooper,ATL,5.9,62.9,0.5,0.1,15.1
Darren Waller,OAK,5.9,61.7,0.4,0.1,14.5
Mark Andrews,BAL,4.1,52.5,0.3,0.0,11.4
George Kittle,SF,4.6,47.2,0.3,0.1,11.0
Greg Olsen,CAR,3.8,46.6,0.2,0.0,9.7
Jack Doyle,IND,4.3,41.7,0.2,0.1,9.3
Jared Cook,NO,3.1,38.1,0.4,0.0,9.3
Eric Ebron,IND,3.5,41.7,0.2,0.0,9.0
Jonnu Smith,TEN,3.7,43.1,0.2,0.0,8.9
Mike Gesicki,MIA,4.0,42.8,0.1,0.0,8.8
Gerald Everett,LAR,3.5,40.2,0.2,0.0,8.6
Jason Witten,DAL,4.1,38.2,0.1,0.1,8.5
Vance McDonald,PIT,3.5,34.5,0.2,0.0,7.9
T.J. Hockenson,DET,3.1,37.3,0.1,0.0,7.4
Jimmy Graham,GB,2.9,32.4,0.2,0.0,7.1
Kyle Rudolph,MIN,3.2,30.3,0.1,0.0,7.0
Rhett Ellison,NYG,3.0,30.5,0.1,0.0,6.8
O.J. Howard,TB,2.6,37.4,0.1,0.1,6.7
Irv Smith Jr.,MIN,3.0,31.1,0.1,0.0,6.6
Trey Burton,CHI,2.7,28.2,0.1,0.0,6.1
Jacob Hollister,SEA,2.8,26.8,0.1,0.0,6.0
Tyler Eifert,CIN,2.6,28.8,0.1,0.0,6.0
Demetrius Harris,CLE,2.5,23.9,0.2,0.0,5.9
Ryan Griffin,NYJ,2.5,25.8,0.1,0.0,5.8
Ross Dwelley,SF,2.5,26.8,0.1,0.0,5.7
Dawson Knox,BUF,2.4,26.0,0.1,0.0,5.4
Hayden Hurst,BAL,2.1,23.5,0.1,0.0,5.0
Chris Herndon IV,NYJ,1.9,24.0,0.1,0.0,4.9
Cameron Brate,TB,1.9,21.7,0.1,0.0,4.8
Foster Moreau,OAK,2.0,20.5,0.1,0.0,4.6
Charles Clay,ARI,2.0,21.6,0.1,0.0,4.5
Tyler Kroft,BUF,2.0,20.9,0.1,0.0,4.4
Ricky Seals-Jones,CLE,1.9,24.7,0.0,0.0,4.4
Josh Hill,NO,1.9,19.0,0.1,0.0,4.3
C.J. Uzomah,CIN,1.8,19.1,0.1,0.0,4.2
Nick Boyle,BAL,1.9,18.9,0.1,0.0,4.2
Blake Jarwin,DAL,1.6,18.4,0.1,0.0,4.2
Tyler Higbee,LAR,1.8,18.4,0.1,0.0,4.0
Anthony Firkser,TEN,1.5,19.0,0.1,0.0,3.9
Maxx Williams,ARI,1.8,16.5,0.1,0.0,3.8
Adam Shaheen,CHI,1.5,15.2,0.1,0.0,3.4
Ed Dickson,SEA,1.4,15.5,0.1,0.0,3.3
Jesse James,DET,1.4,14.5,0.0,0.0,3.1
Dan Arnold,NO,1.3,13.6,0.1,0.0,3.0
Nick Vannett,PIT,1.4,13.4,0.0,0.0,2.9
Tanner Hudson,TB,1.2,13.0,0.1,0.0,2.9
Marcedes Lewis,GB,1.2,13.1,0.1,0.0,2.9
Logan Thomas,DET,1.4,13.2,0.0,0.0,2.8
Luke Willson,SEA,1.2,12.8,0.0,0.0,2.7
Luke Stocker,ATL,1.2,10.6,0.0,0.0,2.5
Kaden Smith,NYG,1.1,11.2,0.1,0.0,2.5
Derek Carrier,OAK,1.0,9.5,0.0,0.0,2.1
Levine Toilolo,SF,0.8,9.5,0.0,0.0,2.0
Mo Alie-Cox,IND,0.8,10.9,0.0,0.0,2.0
Virgil Green,LAC,0.8,9.8,0.0,0.0,2.0
Stephen Carlson,CLE,0.9,9.3,0.0,0.0,2.0
Pharaoh Brown,CLE,0.8,9.0,0.0,0.0,1.9
Zach Gentry,PIT,0.7,6.2,0.1,0.0,1.9
Tommy Sweeney,BUF,0.7,7.0,0.1,0.0,1.7
Lee Smith,BUF,0.9,6.4,0.0,0.0,1.7
Blake Bell,KC,0.7,7.6,0.0,0.0,1.5
Jace Sternberger,GB,0.6,6.9,0.0,0.0,1.5
Ian Thomas,CAR,0.7,6.7,0.0,0.0,1.5
Durham Smythe,MIA,0.6,7.5,0.0,0.0,1.4
MyCole Pruitt,TEN,0.6,6.7,0.0,0.0,1.4
Jaeden Graham,ATL,0.6,6.5,0.0,0.0,1.3
Drew Sample,CIN,0.6,6.4,0.0,0.0,1.3
J.P. Holtz,CHI,0.6,6.2,0.0,0.0,1.2
Ben Braunecker,CHI,0.5,6.0,0.0,0.0,1.1
Jordan Leggett,TB,0.4,4.4,0.0,0.0,1.1
Deon Yelder,KC,0.4,4.4,0.0,0.0,1.0
Lance Kendricks,LAC,0.4,5.7,0.0,0.0,1.0
Dalton Schultz,DAL,0.5,4.9,0.0,0.0,1.0
Tyler Conklin,MIN,0.5,5.0,0.0,0.0,1.0
Robert Tonyan,GB,0.5,5.2,0.0,0.0,1.0
Chris Manhertz,CAR,0.4,4.1,0.0,0.0,0.8
Johnny Mundt,LAR,0.3,3.2,0.0,0.0,0.6
Trevon Wesco,NYJ,0.3,2.7,0.0,0.0,0.5
Daniel Brown,NYJ,0.2,2.6,0.0,0.0,0.5
Clive Walford,MIA,0.2,2.0,0.0,0.0,0.5
Garrett Celek,SF,0.1,1.2,0.0,0.0,0.3
Darrell Daniels,ARI,0.1,0.9,0.0,0.0,0.2
Cethan Carter,CIN,0.1,0.8,0.0,0.0,0.2
