Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,GB,1,3,1.0,0.0,24.8,0.0
2,Saquon Barkley,NYG,NYJ,2,5,2.6,0.6,23.1,0.18
3,Dalvin Cook,MIN,DAL,2,9,2.9,1.0,22.2,0.5
4,Ezekiel Elliott,DAL,MIN,2,7,3.7,0.6,21.3,0.18
5,Alvin Kamara,NO,ATL,1,8,4.9,0.5,19.9,0.25
6,Aaron Jones,GB,CAR,4,15,6.3,1.0,18.6,0.25
7,Josh Jacobs,OAK,LAC,5,10,7.2,0.6,17.9,0.072
8,Marlon Mack,IND,MIA,5,16,8.3,1.3,16.8,0.338
9,Nick Chubb,CLE,BUF,6,14,8.6,1.1,15.7,0.201666666667
10,Derrick Henry,TEN,KC,9,20,11.6,1.9,15.4,0.401111111111
11,Le'Veon Bell,NYJ,NYG,7,15,11.7,1.5,15.4,0.321428571429
12,Mark Ingram,BAL,CIN,8,20,12.2,2.4,15.1,0.72
13,Melvin Gordon,LAC,OAK,10,24,14.0,1.6,15.0,0.256
14,David Montgomery,CHI,DET,9,22,14.1,2.5,14.9,0.694444444444
15,Jaylen Samuels,PIT,LAR,6,21,14.3,2.6,14.6,1.12666666667
16,Chris Carson,SEA,SF,10,21,15.1,2.3,14.1,0.529
17,Austin Ekeler,LAC,OAK,13,22,18.1,2.0,14.0,0.307692307692
18,Tevin Coleman,SF,SEA,15,24,18.4,2.1,14.0,0.294
19,Devin Singletary,BUF,CLE,12,24,19.3,1.7,13.4,0.240833333333
20,Todd Gurley,LAR,PIT,10,25,19.7,1.9,13.4,0.361
21,David Johnson,ARI,TB,12,29,20.0,3.1,13.3,0.800833333333
22,Devonta Freeman,ATL,NO,11,26,21.6,2.8,13.3,0.712727272727
23,Ronald Jones II,TB,ARI,13,28,22.7,1.9,13.2,0.277692307692
24,Damien Williams,KC,TEN,16,27,22.9,1.9,12.6,0.225625
25,Latavius Murray,NO,ATL,18,34,26.1,3.2,11.0,0.568888888889
