Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,TEN,1,2,1.1,0.3,14.5,0.09
2,Hunter Henry,LAC,OAK,1,4,2.5,0.6,14.4,0.36
3,Austin Hooper,ATL,NO,2,5,2.9,0.8,13.7,0.32
4,Darren Waller,OAK,LAC,3,7,4.1,0.7,13.1,0.163333333333
5,Mark Andrews,BAL,CIN,3,7,5.5,0.8,12.9,0.213333333333
6,Greg Olsen,CAR,GB,5,16,6.7,2.3,12.6,1.058
7,Gerald Everett,LAR,PIT,5,20,9.0,2.5,12.3,1.25
8,Jonnu Smith,TEN,KC,6,16,9.4,2.2,12.1,0.806666666667
9,Eric Ebron,IND,MIA,6,14,9.8,2.2,9.4,0.806666666667
10,Jack Doyle,IND,MIA,7,16,9.8,1.6,9.3,0.365714285714
11,Mike Gesicki,MIA,IND,7,14,10.8,1.7,9.2,0.412857142857
12,T.J. Hockenson,DET,CHI,7,23,13.5,3.7,8.8,1.95571428571
13,Jared Cook,NO,ATL,6,21,13.5,3.5,8.7,2.04166666667
14,Jason Witten,DAL,MIN,8,20,14.1,1.9,8.1,0.45125
15,Vance McDonald,PIT,LAR,9,19,14.5,1.7,8.1,0.321111111111
16,O.J. Howard,TB,ARI,7,21,15.0,2.8,8.0,1.12
17,Kyle Rudolph,MIN,DAL,10,22,16.9,1.9,7.9,0.361
18,Jimmy Graham,GB,CAR,13,24,17.6,1.8,7.8,0.249230769231
19,Irv Smith Jr.,MIN,DAL,17,24,19.5,1.9,7.6,0.212352941176
20,Rhett Ellison,NYG,NYJ,15,40,21.0,5.1,7.4,1.734
21,Jacob Hollister,SEA,SF,19,28,25.5,1.7,6.9,0.152105263158
22,Chris Herndon IV,NYJ,NYG,19,44,23.7,5.0,6.7,1.31578947368
23,Dawson Knox,BUF,CLE,17,31,23.9,2.7,6.7,0.428823529412
24,Cameron Brate,TB,ARI,20,33,25.4,3.4,6.4,0.578
25,Ryan Griffin,NYJ,NYG,11,38,27.7,5.7,6.4,2.95363636364
26,Trey Burton,CHI,DET,21,30,25.5,2.7,6.2,0.347142857143
27,Tyler Eifert,CIN,BAL,20,32,26.5,2.9,5.5,0.4205
28,Ross Dwelley,SF,SEA,10,46,26.6,8.2,5.5,6.724
29,Foster Moreau,OAK,LAC,24,30,27.7,1.5,5.5,0.09375
30,Josh Hill,NO,ATL,27,37,32.0,2.2,5.5,0.179259259259
31,Blake Jarwin,DAL,MIN,25,41,33.9,2.7,5.4,0.2916
32,Hayden Hurst,BAL,CIN,24,36,32.2,2.0,5.1,0.166666666667
33,Demetrius Harris,CLE,BUF,25,37,32.8,3.0,4.6,0.36
34,Tyler Higbee,LAR,PIT,20,38,32.4,3.6,4.6,0.648
35,George Kittle,SF,SEA,1,54,23.6,16.4,4.7,268.96
36,Nick Boyle,BAL,CIN,24,39,31.1,4.9,4.5,1.00041666667
37,Charles Clay,ARI,TB,16,40,34.5,2.9,4.4,0.525625
38,Maxx Williams,ARI,TB,31,48,38.1,3.6,4.3,0.418064516129
39,Luke Willson,SEA,SF,34,43,38.2,2.2,4.3,0.142352941176
40,Ricky Seals-Jones,CLE,BUF,26,40,32.8,4.1,4.3,0.646538461538
41,Tyler Kroft,BUF,CLE,28,44,39.2,2.0,4.3,0.142857142857
42,C.J. Uzomah,CIN,BAL,32,44,41.0,1.5,4.0,0.0703125
43,Anthony Firkser,TEN,KC,32,45,40.3,3.3,4.0,0.3403125
44,Adam Shaheen,CHI,DET,40,47,43.5,1.4,3.8,0.049
45,Logan Thomas,DET,CHI,40,53,46.5,3.0,3.8,0.225
46,Jesse James,DET,CHI,41,56,46.9,4.2,3.8,0.430243902439
47,Dan Arnold,NO,ATL,43,52,47.1,2.9,3.7,0.195581395349
48,Nick Vannett,PIT,LAR,44,50,46.9,1.7,3.7,0.0656818181818
49,Marcedes Lewis,GB,CAR,46,56,49.9,2.9,3.4,0.182826086957
50,Tanner Hudson,TB,ARI,41,61,53.4,5.9,3.2,0.849024390244
51,Mo Alie-Cox,IND,MIA,44,58,51.4,3.1,3.0,0.218409090909
52,Virgil Green,LAC,OAK,42,54,51.0,2.5,3.0,0.14880952381
53,Luke Stocker,ATL,NO,51,59,54.9,1.8,3.0,0.0635294117647
54,Lee Smith,BUF,CLE,50,58,52.7,2.5,2.8,0.125
55,Ed Dickson,SEA,SF,35,48,40.5,4.8,2.8,0.658285714286
56,Levine Toilolo,SF,SEA,42,62,52.3,7.4,2.7,1.30380952381
57,Derek Carrier,OAK,LAC,49,58,53.7,2.5,2.6,0.127551020408
58,Ian Thomas,CAR,GB,46,63,55.2,4.5,2.5,0.440217391304
59,Kaden Smith,NYG,NYJ,51,61,54.3,4.1,2.4,0.329607843137
60,Drew Sample,CIN,BAL,49,69,60.0,4.8,2.4,0.470204081633
61,Jace Sternberger,GB,CAR,52,62,58.4,2.6,2.4,0.13
62,Blake Bell,KC,TEN,45,62,59.0,2.4,2.3,0.128
63,Durham Smythe,MIA,IND,48,63,59.4,2.1,2.2,0.091875
64,Jaeden Graham,ATL,NO,61,65,62.4,1.5,2.0,0.0368852459016
65,MyCole Pruitt,TEN,KC,60,65,63.2,1.9,1.9,0.0601666666667
66,Dalton Schultz,DAL,MIN,54,66,62.0,4.9,1.9,0.44462962963
67,Pharaoh Brown,CLE,BUF,54,70,63.5,6.0,1.8,0.666666666667
68,Chris Manhertz,CAR,GB,61,68,65.3,2.7,1.8,0.119508196721
69,Ben Braunecker,CHI,DET,59,64,61.5,2.5,1.7,0.10593220339
70,J.P. Holtz,CHI,DET,64,70,67.2,2.1,1.6,0.06890625
71,Tyler Conklin,MIN,DAL,64,66,65.0,0.8,1.6,0.01
72,Robert Tonyan,GB,CAR,63,68,66.3,2.4,1.6,0.0914285714286
73,Jordan Leggett,TB,ARI,66,67,66.5,0.5,1.4,0.00378787878788
