Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,
967192288,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Marquise Goodwin (9975487),Marquise Goodwin,9975487,5200,JAX@SF 12/24/2017 04:05PM ET,SF
967192289,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Eli Manning (9975539),Eli Manning,9975539,5200,NYG@ARI 12/24/2017 04:25PM ET,NYG
967192290,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Alfred Morris (9975610),Alfred Morris,9975610,5200,SEA@DAL 12/24/2017 04:25PM ET,DAL
967192291,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Derek Anderson (9974927),Derek Anderson,9974927,5100,TB@CAR 12/24/2017 01:00PM ET,CAR
967192292,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Joe Mixon (9975027),Joe Mixon,9975027,5100,DET@CIN 12/24/2017 01:00PM ET,CIN
967192293,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Rishard Matthews (9975359),Rishard Matthews,9975359,5100,LAR@TEN 12/24/2017 01:00PM ET,TEN
967192294,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Ryan Fitzpatrick (9974895),Ryan Fitzpatrick,9974895,5000,TB@CAR 12/24/2017 01:00PM ET,TB
967192295,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Giovani Bernard (9975025),Giovani Bernard,9975025,5000,DET@CIN 12/24/2017 01:00PM ET,CIN
967192296,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Robby Anderson (9975295),Robby Anderson,9975295,5000,LAC@NYJ 12/24/2017 01:00PM ET,NYJ
967192297,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Jamison Crowder (9975458),Jamison Crowder,9975458,5000,DEN@WAS 12/24/2017 01:00PM ET,WAS
967192298,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Carlos Hyde (9975479),Carlos Hyde,9975479,5000,JAX@SF 12/24/2017 04:05PM ET,SF
967192299,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Blaine Gabbert (9975571),Blaine Gabbert,9975571,5000,NYG@ARI 12/24/2017 04:25PM ET,ARI
967192300,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Brian Hoyer (9975186),Brian Hoyer,9975186,4900,BUF@NE 12/24/2017 01:00PM ET,NE
967192301,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Tevin Coleman (9975224),Tevin Coleman,9975224,4900,ATL@NO 12/24/2017 01:00PM ET,ATL
967192302,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,TE,Delanie Walker (9975371),Delanie Walker,9975371,4900,LAR@TEN 12/24/2017 01:00PM ET,TEN
967192303,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Emmanuel Sanders (9975429),Emmanuel Sanders,9975429,4900,DEN@WAS 12/24/2017 01:00PM ET,DEN
967192304,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,DeShone Kizer (9974988),DeShone Kizer,9974988,4800,CLE@CHI 12/24/2017 01:00PM ET,CLE
967192305,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Andy Dalton (9975023),Andy Dalton,9975023,4800,DET@CIN 12/24/2017 01:00PM ET,CIN
967192306,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Jay Cutler (9975117),Jay Cutler,9975117,4800,MIA@KC 12/24/2017 01:00PM ET,MIA
967192307,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Danny Amendola (9975203),Danny Amendola,9975203,4800,BUF@NE 12/24/2017 01:00PM ET,NE
967192308,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Brock Osweiler (9975414),Brock Osweiler,9975414,4800,DEN@WAS 12/24/2017 01:00PM ET,DEN
967192309,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,C.J. Beathard (9975478),C.J. Beathard,9975478,4800,JAX@SF 12/24/2017 04:05PM ET,SF
967192310,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Mitchell Trubisky (9974956),Mitchell Trubisky,9974956,4700,CLE@CHI 12/24/2017 01:00PM ET,CHI
967192311,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,AJ McCarron (9975022),AJ McCarron,9975022,4700,DET@CIN 12/24/2017 01:00PM ET,CIN
967192312,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Theo Riddick (9975060),Theo Riddick,9975060,4700,DET@CIN 12/24/2017 01:00PM ET,DET
967192313,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Patrick Mahomes II (9975088),Patrick Mahomes II,9975088,4700,MIA@KC 12/24/2017 01:00PM ET,KC
967192314,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Kellen Clemens (9975319),Kellen Clemens,9975319,4700,LAC@NYJ 12/24/2017 01:00PM ET,LAC
967192315,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Colt McCoy (9975451),Colt McCoy,9975451,4700,DEN@WAS 12/24/2017 01:00PM ET,WAS
967192316,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Keelan Cole (9975526),Keelan Cole,9975526,4700,JAX@SF 12/24/2017 04:05PM ET,JAX
967192317,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,TE,Jimmy Graham (9975667),Jimmy Graham,9975667,4700,SEA@DAL 12/24/2017 04:25PM ET,SEA
967192318,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Matt Moore (9975118),Matt Moore,9975118,4600,MIA@KC 12/24/2017 01:00PM ET,MIA
967192319,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Chase Daniel (9975252),Chase Daniel,9975252,4600,ATL@NO 12/24/2017 01:00PM ET,NO
967192320,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Ted Ginn Jr. (9975266),Ted Ginn Jr.,9975266,4600,ATL@NO 12/24/2017 01:00PM ET,NO
967192321,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,DeMarco Murray (9975355),DeMarco Murray,9975355,4600,LAR@TEN 12/24/2017 01:00PM ET,TEN
967192322,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Paxton Lynch (9975415),Paxton Lynch,9975415,4600,DEN@WAS 12/24/2017 01:00PM ET,DEN
967192323,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Austin Davis (9975642),Austin Davis,9975642,4600,SEA@DAL 12/24/2017 04:25PM ET,SEA
967192324,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Duke Johnson Jr. (9974991),Duke Johnson Jr.,9974991,4500,CLE@CHI 12/24/2017 01:00PM ET,CLE
967192325,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Jake Rudock (9975059),Jake Rudock,9975059,4500,DET@CIN 12/24/2017 01:00PM ET,DET
967192326,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Nathan Peterman (9975152),Nathan Peterman,9975152,4500,BUF@NE 12/24/2017 01:00PM ET,BUF
967192327,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Joe Webb (9975153),Joe Webb,9975153,4500,BUF@NE 12/24/2017 01:00PM ET,BUF
967192328,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Cardale Jones (9975320),Cardale Jones,9975320,4500,LAC@NYJ 12/24/2017 01:00PM ET,LAC
967192329,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Tyrell Williams (9975331),Tyrell Williams,9975331,4500,LAC@NYJ 12/24/2017 01:00PM ET,LAC
967192330,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,TE,Hunter Henry (9975339),Hunter Henry,9975339,4500,LAC@NYJ 12/24/2017 01:00PM ET,LAC
967192331,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Matt Cassel (9975351),Matt Cassel,9975351,4500,LAR@TEN 12/24/2017 01:00PM ET,TEN
967192332,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Derrick Henry (9975353),Derrick Henry,9975353,4500,LAR@TEN 12/24/2017 01:00PM ET,TEN
967192333,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Sean Mannion (9975383),Sean Mannion,9975383,4500,LAR@TEN 12/24/2017 01:00PM ET,LAR
967192334,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Geno Smith (9975540),Geno Smith,9975540,4500,NYG@ARI 12/24/2017 04:25PM ET,NYG
967192335,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Carson Palmer (9975572),Carson Palmer,9975572,4500,NYG@ARI 12/24/2017 04:25PM ET,ARI
967192336,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Drew Stanton (9975573),Drew Stanton,9975573,4500,NYG@ARI 12/24/2017 04:25PM ET,ARI
967192337,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Cooper Rush (9975607),Cooper Rush,9975607,4500,SEA@DAL 12/24/2017 04:25PM ET,DAL
967192338,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Rod Smith (9975612),Rod Smith,9975612,4500,SEA@DAL 12/24/2017 04:25PM ET,DAL
967192339,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Mike Davis (9975647),Mike Davis,9975647,4500,SEA@DAL 12/24/2017 04:25PM ET,SEA
967192340,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,DeSean Jackson (9974907),DeSean Jackson,9974907,4400,TB@CAR 12/24/2017 01:00PM ET,TB
967192341,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Charcandrick West (9975092),Charcandrick West,9975092,4400,MIA@KC 12/24/2017 01:00PM ET,KC
967192342,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Bryce Petty (9975283),Bryce Petty,9975283,4400,LAC@NYJ 12/24/2017 01:00PM ET,NYJ
967192343,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,WR,Sammy Watkins (9975397),Sammy Watkins,9975397,4400,LAR@TEN 12/24/2017 01:00PM ET,LAR
967192344,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Davis Webb (9975541),Davis Webb,9975541,4400,NYG@ARI 12/24/2017 04:25PM ET,NYG
967192345,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Peyton Barber (9974897),Peyton Barber,9974897,4300,TB@CAR 12/24/2017 01:00PM ET,TB
967192346,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Mike Glennon (9974957),Mike Glennon,9974957,4300,CLE@CHI 12/24/2017 01:00PM ET,CHI
967192347,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Cody Kessler (9974989),Cody Kessler,9974989,4300,CLE@CHI 12/24/2017 01:00PM ET,CLE
967192348,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Kevin Hogan (9974990),Kevin Hogan,9974990,4300,CLE@CHI 12/24/2017 01:00PM ET,CLE
967192349,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Matt Schaub (9975221),Matt Schaub,9975221,4300,ATL@NO 12/24/2017 01:00PM ET,ATL
967192350,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Samaje Perine (9975452),Samaje Perine,9975452,4300,DEN@WAS 12/24/2017 01:00PM ET,WAS
967192351,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,QB,Chad Henne (9975509),Chad Henne,9975509,4300,JAX@SF 12/24/2017 04:05PM ET,JAX
967192352,NFL $1.5M Santa’s Eight Reindeer Special [$100K to 1st],51350370,$8 ,Russell Wilson (9975641),Leonard Fournette (9975510),LeSean McCoy (9975154),Danny Amendola (9975203),Cooper Kupp (9975393),Mohamed Sanu (9975232),Julius Thomas (9975142),Josh Gordon (9974999),Browns (9975021),,RB,Kerwynn Williams (9975577),Kerwynn Williams,9975577,4300,NYG@ARI 12/24/2017 04:25PM ET,ARI
