Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Najee Harris,PIT,17.8,72.7,0.7,4.9,40.6,0.2,0.1,21.2
Kareem Hunt,CLE,17.2,81.0,0.8,3.6,32.5,0.2,0.1,20.9
Austin Ekeler,LAC,13.6,61.4,0.5,5.1,46.0,0.3,0.1,20.9
Derrick Henry,TEN,22.7,103.5,0.8,2.0,17.5,0.1,0.1,19.0
Jonathan Taylor,IND,17.1,81.1,0.9,2.8,24.4,0.1,0.1,18.9
D'Andre Swift,DET,10.6,44.0,0.4,5.3,43.0,0.3,0.1,17.8
Dalvin Cook,MIN,17.6,80.5,0.6,3.2,25.4,0.1,0.2,17.7
Aaron Jones,GB,14.7,68.7,0.6,3.5,28.2,0.2,0.1,17.5
James Robinson,JAC,16.6,75.4,0.6,2.9,22.3,0.1,0.1,16.9
Ezekiel Elliott,DAL,17.9,79.4,0.7,2.4,19.1,0.1,0.1,16.7
Joe Mixon,CIN,18.1,75.0,0.6,2.4,18.1,0.1,0.1,16.2
Antonio Gibson,WAS,15.8,69.6,0.7,2.1,19.2,0.1,0.1,15.6
Leonard Fournette,TB,15.0,58.9,0.5,3.6,25.9,0.1,0.1,15.5
Darrell Henderson Jr.,LAR,15.5,71.3,0.6,2.2,19.3,0.1,0.1,15.5
Chuba Hubbard,CAR,15.7,68.2,0.5,2.8,22.3,0.1,0.1,15.2
Myles Gaskin,MIA,11.3,49.1,0.3,4.0,31.9,0.2,0.1,14.8
Khalil Herbert,CHI,15.3,64.7,0.5,2.1,16.7,0.1,0.1,13.6
Josh Jacobs,LV,15.5,60.1,0.5,2.3,16.4,0.0,0.1,13.0
Darrel Williams,KC,12.9,50.7,0.6,2.1,16.7,0.1,0.1,12.7
Melvin Gordon III,DEN,12.8,56.0,0.5,2.0,14.2,0.1,0.1,12.3
Chase Edmonds,ARI,7.9,34.5,0.2,3.7,29.5,0.2,0.1,11.9
Zack Moss,BUF,11.7,47.7,0.6,1.8,14.2,0.1,0.1,11.9
