Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,7.9,102.8,0.8,0.0,0.0,0.0,0.1,22.9
Tyreek Hill,KC,6.5,91.9,0.8,1.1,6.5,0.0,0.1,21.2
Cooper Kupp,LAR,7.0,87.5,0.8,0.3,1.2,0.0,0.1,20.6
Stefon Diggs,BUF,6.5,87.7,0.7,0.1,0.5,0.0,0.1,19.3
D.J. Moore,CAR,6.3,90.0,0.5,0.5,3.6,0.0,0.1,18.8
Terry McLaurin,WAS,6.1,86.7,0.7,0.1,0.4,0.0,0.1,18.6
Diontae Johnson,PIT,7.1,79.0,0.6,0.1,0.8,0.0,0.1,18.6
Justin Jefferson,MIN,5.8,84.6,0.6,0.0,0.2,0.0,0.0,17.5
Keenan Allen,LAC,6.8,74.8,0.5,0.1,0.5,0.0,0.1,17.3
DeAndre Hopkins,ARI,6.0,76.7,0.6,0.0,0.2,0.0,0.1,17.3
Ja'Marr Chase,CIN,5.2,77.8,0.7,0.3,1.3,0.0,0.1,17.0
Marquise Brown,BAL,5.3,72.2,0.6,0.2,1.1,0.0,0.0,16.5
Mike Evans,TB,5.1,73.8,0.6,0.0,0.0,0.0,0.0,16.3
Brandin Cooks,HOU,5.7,77.7,0.4,0.3,1.5,0.0,0.0,16.2
DeVonta Smith,PHI,5.5,74.1,0.5,0.1,0.6,0.0,0.1,16.0
D.K. Metcalf,SEA,5.1,76.5,0.6,0.0,0.2,0.0,0.1,16.0
Robert Woods,LAR,5.7,66.8,0.5,1.2,6.7,0.1,0.1,16.0
Mike Williams,LAC,5.0,71.9,0.6,0.0,0.2,0.0,0.0,15.9
Chris Godwin,TB,5.4,70.8,0.5,0.1,0.5,0.0,0.1,15.8
CeeDee Lamb,DAL,5.5,72.3,0.4,0.7,4.2,0.0,0.1,15.7
Courtland Sutton,DEN,5.3,74.8,0.5,0.0,0.2,0.0,0.0,15.6
Amari Cooper,DAL,5.0,67.0,0.6,0.1,0.7,0.0,0.1,15.1
Chase Claypool,PIT,5.0,69.5,0.4,0.5,2.5,0.0,0.0,15.0
Michael Pittman Jr.,IND,5.4,69.6,0.4,0.2,1.5,0.0,0.0,14.9
Antonio Brown,TB,4.7,63.0,0.6,0.3,1.5,0.0,0.0,14.9
Adam Thielen,MIN,5.0,61.2,0.6,0.1,0.4,0.0,0.0,14.8
Tyler Lockett,SEA,5.6,71.3,0.3,0.1,0.4,0.0,0.0,14.7
A.J. Brown,TEN,4.6,66.3,0.5,0.2,1.6,0.0,0.0,14.6
Jaylen Waddle,MIA,5.6,66.0,0.3,0.4,2.4,0.0,0.1,14.5
Jakobi Meyers,NE,6.1,72.7,0.2,0.1,0.2,0.0,0.0,14.4
Emmanuel Sanders,BUF,4.7,61.5,0.5,0.1,0.6,0.0,0.0,14.2
Tyler Boyd,CIN,5.3,62.3,0.4,0.1,1.0,0.0,0.1,14.0
Marvin Jones Jr.,JAC,4.7,66.6,0.4,0.0,0.0,0.0,0.0,13.8
Tee Higgins,CIN,4.7,62.9,0.4,0.1,0.6,0.0,0.1,13.4
Kadarius Toney,NYG,4.9,61.1,0.3,0.6,3.2,0.0,0.0,13.4
