Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Indianapolis Colts,IND,2.7,1.1,0.7,1.1,0.2,0.1,18.7,311.2,8.4
Green Bay Packers,GB,2.8,1.0,0.5,0.7,0.1,0.0,19.8,293.9,7.6
Pittsburgh Steelers,PIT,2.8,0.9,0.6,0.8,0.1,0.0,18.8,328.5,7.6
Los Angeles Rams,LAR,3.0,0.9,0.7,1.0,0.1,0.0,20.1,337.0,7.0
Minnesota Vikings,MIN,2.9,1.1,0.5,0.7,0.1,0.0,21.7,349.6,7.0
Tampa Bay Buccaneers,TB,2.8,0.9,0.7,1.0,0.1,0.0,21.8,336.7,6.7
Miami Dolphins,MIA,2.2,1.1,0.6,1.0,0.2,0.0,21.8,358.4,6.6
Buffalo Bills,BUF,2.6,0.9,0.6,1.1,0.1,0.0,21.2,351.1,6.5
Dallas Cowboys,DAL,2.4,1.0,0.6,1.0,0.1,0.0,22.1,346.3,6.4
Kansas City Chiefs,KC,2.3,1.0,0.6,0.8,0.1,0.0,24.8,356.7,6.3
Arizona Cardinals,ARI,2.4,0.8,0.6,1.2,0.1,0.0,24.0,358.8,6.1
Denver Broncos,DEN,2.4,0.8,0.6,0.8,0.1,0.0,20.1,354.3,6.1
Cleveland Browns,CLE,2.4,0.9,0.6,0.8,0.1,0.0,23.4,364.1,6.0
Detroit Lions,DET,2.6,0.8,0.6,0.9,0.1,0.0,24.5,364.5,6.0
Las Vegas Raiders,LV,2.4,0.8,0.6,0.8,0.1,0.0,23.3,354.9,5.9
Los Angeles Chargers,LAC,2.5,0.8,0.5,0.7,0.1,0.0,25.2,380.4,5.9
Baltimore Ravens,BAL,2.3,0.7,0.6,0.9,0.1,0.1,23.5,388.1,5.8
Jacksonville Jaguars,JAC,2.3,0.8,0.5,0.7,0.1,0.0,23.5,344.7,5.8
Carolina Panthers,CAR,2.5,0.7,0.6,0.8,0.1,0.0,22.5,356.2,5.8
Cincinnati Bengals,CIN,2.2,0.8,0.5,0.7,0.1,0.0,21.1,346.7,5.8
Houston Texans,HOU,2.5,0.7,0.5,0.8,0.1,0.0,26.2,366.9,5.7
New England Patriots,NE,2.2,0.8,0.5,0.7,0.1,0.0,24.4,391.2,5.5
Washington Football Team,WF,2.0,0.8,0.6,0.9,0.1,0.0,28.0,401.1,5.4
Chicago Bears,CHI,2.2,0.6,0.6,0.9,0.1,0.0,22.9,364.1,5.3
Philadelphia Eagles,PHI,2.2,0.6,0.5,0.7,0.1,0.0,27.3,382.2,5.2
Tennessee Titans,TEN,2.0,0.7,0.5,0.7,0.1,0.0,28.1,399.7,5.1
Seattle Seahawks,SEA,1.7,0.8,0.6,0.8,0.1,0.0,23.1,336.0,5.1
New York Giants,NYG,2.1,0.7,0.5,0.7,0.1,0.0,26.3,385.7,5.0
