Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,7.0,87.1,0.8,0.1,20.2
Darren Waller,LV,6.2,74.2,0.5,0.1,16.5
Mark Andrews,BAL,5.4,67.1,0.7,0.1,15.9
Mike Gesicki,MIA,4.7,58.2,0.5,0.0,13.2
T.J. Hockenson,DET,4.9,53.9,0.4,0.0,12.9
Dalton Schultz,DAL,4.4,47.8,0.4,0.0,11.5
Zach Ertz,ARI,4.6,47.2,0.4,0.0,11.4
Noah Fant,DEN,4.6,49.4,0.3,0.0,11.4
Dawson Knox,BUF,3.5,43.0,0.5,0.0,11.1
Hunter Henry,NE,4.1,45.7,0.4,0.0,10.9
Jared Cook,LAC,3.6,44.9,0.3,0.0,9.8
Ricky Seals-Jones,WAS,3.4,41.8,0.3,0.0,9.5
Tyler Higbee,LAR,3.7,40.3,0.3,0.0,9.4
Dan Arnold,JAC,3.2,40.8,0.2,0.1,8.3
Evan Engram,NYG,3.3,36.6,0.2,0.1,7.8
Robert Tonyan,GB,2.9,32.3,0.2,0.0,7.6
Tyler Conklin,MIN,3.2,32.2,0.1,0.0,7.3
Austin Hooper,CLE,3.0,30.4,0.2,0.0,7.0
David Njoku,CLE,2.7,33.7,0.2,0.0,7.0
Cameron Brate,TB,2.8,28.0,0.2,0.0,6.8
Cole Kmet,CHI,2.9,27.3,0.2,0.0,6.5
C.J. Uzomah,CIN,2.6,28.8,0.2,0.0,6.5
Mo Alie-Cox,IND,2.4,28.9,0.2,0.0,6.4
Anthony Firkser,TEN,2.6,28.9,0.1,0.0,6.3
Jonnu Smith,NE,2.6,27.0,0.2,0.0,6.2
Pat Freiermuth,PIT,2.5,25.8,0.2,0.0,6.0
Gerald Everett,SEA,2.6,26.8,0.1,0.0,6.0
O.J. Howard,TB,1.9,24.6,0.2,0.0,5.4
Devin Asiasi,NE,1.9,20.1,0.2,0.0,5.1
Jack Doyle,IND,2.1,22.5,0.1,0.0,5.1
Ian Thomas,CAR,2.1,21.2,0.1,0.0,4.8
Blake Jarwin,DAL,1.8,19.9,0.1,0.0,4.5
Pharaoh Brown,HOU,1.8,20.6,0.1,0.0,4.4
Eric Ebron,PIT,1.9,18.4,0.1,0.0,4.3
Jordan Akins,HOU,1.8,20.4,0.1,0.0,4.3
Donald Parham Jr.,LAC,1.5,17.4,0.1,0.0,4.1
Tommy Tremble,CAR,1.6,17.8,0.1,0.0,3.9
Will Dissly,SEA,1.5,16.4,0.1,0.0,3.6
Durham Smythe,MIA,1.4,14.2,0.1,0.0,3.3
Harrison Bryant,CLE,1.4,15.5,0.1,0.1,3.2
Kyle Rudolph,NYG,1.4,14.4,0.1,0.0,3.2
Demetrius Harris,ARI,1.2,12.8,0.1,0.0,3.0
MyCole Pruitt,TEN,1.1,12.1,0.1,0.0,2.9
Darrell Daniels,ARI,1.3,13.2,0.0,0.0,2.8
Geoff Swaim,TEN,1.2,12.0,0.1,0.0,2.8
Jacob Hollister,JAC,1.2,11.5,0.1,0.0,2.8
Brevin Jordan,HOU,1.0,11.4,0.1,0.0,2.7
Marcedes Lewis,GB,1.1,12.1,0.1,0.0,2.7
Colby Parkinson,SEA,1.2,11.9,0.0,0.0,2.6
Kylen Granson,IND,1.1,11.5,0.1,0.0,2.6
Tommy Sweeney,BUF,1.1,11.5,0.1,0.0,2.5
Jimmy Graham,CHI,1.0,10.9,0.1,0.0,2.5
Jason Croom,PHI,0.9,10.2,0.1,0.0,2.5
Brycen Hopkins,LAR,0.8,8.4,0.1,0.0,2.2
Eric Saubert,DEN,1.1,9.7,0.0,0.0,2.2
Darren Fells,DET,0.9,10.2,0.0,0.0,2.1
John Bates,WAS,1.0,10.2,0.0,0.0,2.1
Chris Herndon IV,MIN,0.8,8.9,0.1,0.0,2.0
Chris Manhertz,JAC,0.7,9.4,0.1,0.0,2.0
Tre' McKitty,LAC,0.8,8.6,0.1,0.0,1.9
Noah Gray,KC,0.8,8.9,0.0,0.0,1.9
Antony Auclair,HOU,0.8,8.4,0.1,0.0,1.9
Jack Stoll,PHI,0.8,9.0,0.0,0.0,1.9
Josh Oliver,BAL,0.8,8.7,0.0,0.0,1.9
Luke Farrell,JAC,0.8,8.6,0.0,0.0,1.9
Stephen Anderson,LAC,0.8,9.0,0.0,0.0,1.8
Jesper Horsted,CHI,0.8,7.8,0.0,0.0,1.8
Jody Fortson,KC,0.7,7.6,0.1,0.0,1.8
Foster Moreau,LV,0.7,8.5,0.0,0.0,1.8
Drew Sample,CIN,0.8,7.8,0.0,0.0,1.7
Kaden Smith,NYG,0.9,7.4,0.0,0.0,1.6
Zach Gentry,PIT,0.8,8.0,0.0,0.0,1.6
Reggie Gilliam,BUF,0.5,4.3,0.1,0.0,1.5
Jace Sternberger,WAS,0.7,6.3,0.0,0.0,1.5
Giovanni Ricci,CAR,0.7,7.1,0.0,0.0,1.4
Ross Travis,ARI,0.6,6.7,0.0,0.0,1.4
Johnny Mundt,LAR,0.6,7.4,0.0,0.0,1.4
Josiah Deguara,GB,0.6,7.2,0.0,0.0,1.4
Jacob Harris,LAR,0.5,5.8,0.0,0.0,1.3
Colin Thompson,CAR,0.5,5.5,0.0,0.0,1.3
Jesse James,CHI,0.7,6.0,0.0,0.0,1.3
Hunter Long,MIA,0.4,4.8,0.0,0.0,1.1
Codey McElroy,TB,0.5,5.3,0.0,0.0,1.0
Andrew Beck,DEN,0.4,3.6,0.1,0.0,1.0
Sammis Reyes,WAS,0.5,5.1,0.0,0.0,1.0
Luke Stocker,MIN,0.5,4.4,0.0,0.0,0.9
Cethan Carter,MIA,0.4,4.6,0.0,0.0,0.9
Noah Togiai,PHI,0.4,4.3,0.0,0.0,0.8
Nick Bowers,LV,0.4,4.0,0.0,0.0,0.8
Eric Tomlinson,BAL,0.3,3.6,0.0,0.0,0.7
Mitchell Wilcox,CIN,0.3,3.5,0.0,0.0,0.7
Shane Zylstra,DET,0.3,3.0,0.0,0.0,0.6
Deon Yelder,TB,0.2,3.0,0.0,0.0,0.5
Nick Ralston,DAL,0.2,1.3,0.0,0.0,0.3
Tyler Mabry,SEA,0.1,1.0,0.0,0.0,0.2
Jeremy Sprinkle,DAL,0.0,1.0,0.0,0.0,0.1
