Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-11-22,PHI,CLE,45.5,0.4545454545454545,21.5,2020,11,0.077,25.546000000000003,0.0197,18.624000000000006,0.06949999999999999,39.00599999999999,0.1323,15.957,0.025,6.678
2020-11-22,ATL,NO,49.5,0.37735849056603776,23.0,2020,11,0.0507,20.400000000000002,0.051,18.5,0.2011,52.84,0.07250000000000001,14.0,0.0333,5.9
2020-11-22,DET,CAR,47.0,0.6153846153846154,25.0,2020,11,0.14629999999999999,18.200000000000003,0.0193,17.5,0.10200000000000001,29.21,0.0925,18.200000000000003,0.054000000000000006,6.0
2020-11-22,NE,HOU,49.0,0.5918367346938775,25.75,2020,11,0.08800000000000001,32.599999999999994,0.0683,19.0,0.23149999999999998,23.510759999999998,0.0053,5.300000000000001,0.041,6.1
2020-11-22,PIT,JAC,47.5,0.8461538461538461,29.0,2020,11,0.1027,22.700000000000003,0.071,21.3,0.32130000000000003,56.699999999999996,0.0533,13.100000000000001,0.086,8.8
2020-11-22,GB,IND,52.5,0.4878048780487805,25.5,2020,11,0.1234,27.299999999999997,0.056,19.3,0.23620000000000002,44.63000000000001,0.028000000000000004,13.5,0.012,6.0
2020-11-22,CIN,WAS,47.5,0.4878048780487805,23.0,2020,11,0.09430000000000001,18.8,0.08,18.000000000000004,0.18480000000000005,45.810210000000005,0.0063,9.420000000000002,0.0333,6.0
2020-11-22,TEN,BAL,50.0,0.3225806451612903,22.0,2020,11,0.05450000000000001,25.4,0.0203,15.9,0.0531,33.6,0.0465,15.200000000000001,0.0053,5.8
2020-11-22,DAL,MIN,50.0,0.25,21.25,2020,11,0.08639999999999999,20.900000000000002,0.0237,15.7,0.1521,42.3,0.0132,12.299999999999997,0.004,5.5
2020-11-22,KC,LV,56.5,0.7826086956521741,32.0,2020,11,,,,,,,,,,
2020-11-22,MIA,DEN,46.0,0.6666666666666666,25.0,2020,11,0.0816,23.0,0.0237,16.3,0.0992,29.5,0.028700000000000003,14.299999999999999,0.0907,7.3
2020-11-22,NYJ,LAC,47.5,0.2,19.0,2020,11,0.0413,16.5,0.0053,12.8,0.0891,39.199999999999996,0.005,6.800000000000002,0.0167,5.0
2020-11-22,CLE,PHI,45.5,0.5833333333333334,24.0,2020,11,0.0915,35.192,0.008,14.259,0.07640000000000001,32.766025,0.059699999999999996,16.2525,0.123,6.7840000000000025
2020-11-22,NO,ATL,49.5,0.6491228070175439,26.5,2020,11,0.17800000000000002,30.62,0.16899999999999998,18.800000000000008,0.1711,38.2,0.026000000000000002,10.700000000000003,0.03,6.4
2020-11-22,CAR,DET,47.0,0.4166666666666667,22.0,2020,11,0.1068,20.700000000000003,0.05,13.4,0.21250000000000002,45.099999999999994,0.0085,9.5,0.0243,5.9
2020-11-22,HOU,NE,49.0,0.4444444444444444,23.25,2020,11,0.1627,19.200000000000003,0.0937,20.0,0.22440000000000002,42.6,0.019299999999999998,13.510000000000003,0.031,5.7
2020-11-22,JAC,PIT,47.5,0.19047619047619047,18.5,2020,11,0.0888,17.899999999999995,0.006,11.899999999999999,0.0654,36.0,0.0142,9.027999999999999,0.0067,4.7
2020-11-22,IND,GB,52.5,0.5555555555555556,27.0,2020,11,0.0911,29.01,0.026,16.5,0.11839999999999999,34.5,0.0337,18.2,0.0053,5.9
2020-11-22,WAS,CIN,47.5,0.5555555555555556,24.5,2020,11,0.2013,31.099999999999998,0.034,16.9,0.1983,37.700129999999994,0.059000000000000004,12.2,0.1143,7.3
2020-11-22,BAL,TEN,50.0,0.7142857142857143,28.0,2020,11,0.064,26.0,0.1033,22.3,0.1248,29.599999999999998,0.2193,13.0,0.041,6.7
2020-11-22,MIN,DAL,50.0,0.7826086956521741,28.75,2020,11,0.3745,33.4,0.0313,16.5,0.2651,40.19500000000001,0.0463,12.620000000000001,0.066,6.4
2020-11-22,LV,KC,56.5,0.25,24.5,2020,11,,,,,,,,,,
2020-11-22,DEN,MIA,46.0,0.3636363636363637,21.0,2020,11,0.040400000000000005,22.4,0.0067,15.100000000000001,0.068,39.9,0.08650000000000001,14.100000000000001,0.075,5.8
2020-11-22,LAC,NYJ,47.5,0.8333333333333334,28.5,2020,11,0.18530000000000002,23.585,0.1097,22.0,0.28750000000000003,45.45,0.0693,16.0,0.118,7.5
