Marquise Goodwin,0
Pierre Garcon,0
Kendrick Bourne,1.1
Melvin Gordon,0.9
Austin Ekeler,1.2
Doug Baldwin,0.9
David Moore,1.05
Christian Kirk,1.1
Josh Adams,1.35
Leonard Fournette,1.1
Tyler Lockett,1.05
Martavis Bryant,0.0001
Joe Flacco,0.0001
D.J. Chark,0.0001
Jakeem Grant,0.0001
Dwayne Allen,0.0001
Darren Sproles,0.0001
Chad Williams,0.0001
A.J. Green,0.0001
Charles Clay,0.0001
Devin Funchess,0.0001
Mo Alie-Cox,1.001
Tyrell Williams,1.001
Randall Cobb,1.001
Taywan Taylor,1.001
Jordy Nelson,1.001
Alex Collins,1.001
David Njoku,1.001
Danny Amendola,1.001
Devante Parker,1.001
Rob Gronkowski,1.2
Sony Michel,1.001
Robby Anderson,1.001
DeSean Jackson,1.05
Ronald Jones II,0.0001
Gus Edwards,1.35
Alex Collins,0.0001
Jordan Matthews,0.6
Alfred Morris,0.0001
Matt Breida,1.05
Dante Pettis,1.2
Trent Taylor,1.3
Cody Core,1.35
John Ross,1.1
Tyler Boyd,1.05
C.J. Uzomah,1.15
Torrey Smith,2.25
Jarius Wright,1.25
Greg Olsen,1.05
