"Pos","Player","Tm","Opp","DK Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","DK LEV"
"TE","Chris Manhertz","CAR","LV","2700","0.5%","3%","0%","0%","0.02"
"TE","Cethan Carter","CIN","LAC","2500","0.5%","4%","0%","0%","0.02"
"TE","Stephen Anderson","LAC","@CIN","2500","0.5%","4%","0%","0%","0.02"
"TE","Ryan Izzo","NE","MIA","2500","0.5%","3%","0%","0%","0.02"
"TE","Lee Smith","BUF","NYJ","2500","0.5%","3%","0%","0%","0.02"
"RB","Ito Smith","ATL","SEA","4300","0.5%","3%","0%","0%","0.03"
"RB","Ryan Nall","CHI","@DET","4000","0.5%","3%","0%","0%","0.03"
"WR","Justin Watson","TB","@NO","3800","0.5%","3%","0%","0%","0.03"
"TE","Drew Sample","CIN","LAC","3100","0.5%","4%","0%","0%","0.03"
"WR","Dezmon Patmon","IND","@JAX","3000","0.5%","4%","0%","0%","0.03"
"QB","Taysom Hill","NO","TB","4400","0.5%","2%","0%","0%","0.04"
"RB","Peyton Barber","WAS","PHI","4000","0.5%","3%","0%","0%","0.04"
"TE","Josiah Deguara","GB","@MIN","2800","0.5%","4%","0%","0%","0.04"
"TE","Virgil Green","LAC","@CIN","2800","0.5%","4%","0%","0%","0.04"
"WR","Dede Westbrook","JAX","IND","4600","0.5%","3%","0%","0%","0.05"
"WR","Phillip Dorsett","SEA","@ATL","4200","0.5%","4%","0%","0%","0.05"
"WR","Nelson Agholor","LV","@CAR","3800","0.5%","4%","0%","0%","0.05"
"WR","Andy Isabella","ARI","@SF","3600","0.5%","4%","0%","0%","0.05"
"TE","Tyler Kroft","BUF","NYJ","2800","0.5%","5%","0%","0%","0.05"
"RB","Mike Davis","CAR","LV","4000","0.5%","4%","0%","0%","0.06"
"RB","Patrick Laird","MIA","@NE","4000","0.5%","4%","0%","0%","0.06"
"WR","Dante Pettis","SF","ARI","3700","0.5%","4%","0%","0%","0.06"
"TE","Cole Kmet","CHI","@DET","3400","0.5%","5%","0%","0%","0.06"
"TE","Trey Burton","IND","@JAX","3000","0.5%","5%","0%","0%","0.06"
"TE","James O'Shaughnessy","JAX","IND","3000","0.5%","5%","0%","0%","0.06"
"WR","Antonio Gandy-Golden","WAS","PHI","4000","0.5%","4%","0%","0%","0.07"
"WR","Auden Tate","CIN","LAC","3800","0.5%","4%","0%","0%","0.07"
"WR","Alex Erickson","CIN","LAC","3600","0.5%","5%","0%","0%","0.07"
"TE","Maxx Williams","ARI","@SF","3100","0.5%","5%","0%","0%","0.07"
"TE","Adam Trautman","NO","TB","2500","0.5%","5%","0%","0%","0.07"
"WR","Greg Ward","PHI","@WAS","4200","0.5%","4%","0%","0%","0.08"
"TE","David Njoku","CLE","@BAL","3600","0.5%","5%","0%","0%","0.08"
"RB","A.J. Dillon","GB","@MIN","4400","0.5%","4%","0%","0%","0.09"
"RB","Devontae Booker","LV","@CAR","4000","0.5%","5%","0%","0%","0.09"
"TE","Luke Stocker","ATL","SEA","2500","0.5%","6%","0%","0%","0.09"
"WR","J.J. Arcega-Whiteside","PHI","@WAS","3900","0.5%","5%","0%","0%","0.10"
"TE","Jace Sternberger","GB","@MIN","3600","0.5%","5%","0%","0%","0.10"
"TE","Cameron Brate","TB","@NO","3000","0.5%","6%","0%","0%","0.10"
"WR","Marquez Valdes-Scantling","GB","@MIN","4100","0.5%","5%","0%","0%","0.11"
"WR","Seth Roberts","CAR","LV","3800","0.5%","5%","0%","0%","0.11"
"WR","Devin Duvernay","BAL","CLE","4400","0.5%","5%","0%","0%","0.12"
"TE","Jacob Hollister","SEA","@ATL","3000","0.5%","6%","0%","0%","0.12"
"TE","Dalton Keene","NE","MIA","3000","0.5%","7%","0%","0%","0.14"
"RB","Bryce Love","WAS","PHI","4000","0.5%","6%","0%","0%","0.15"
"WR","Isaiah Ford","MIA","@NE","3600","0.5%","6%","0%","0%","0.15"
"TE","Ryan Griffin","NYJ","@BUF","3400","0.5%","6%","0%","0%","0.15"
"RB","Giovani Bernard","CIN","LAC","4400","0.5%","5%","0%","0%","0.16"
"TE","Adam Shaheen","MIA","@NE","3100","0.5%","7%","0%","0%","0.16"
"TE","Mo Alie-Cox","IND","@JAX","2600","0.5%","7%","0%","0%","0.16"
"TE","Hunter Bryant","DET","CHI","2500","0.5%","8%","0%","0%","0.17"
"DEF","Washington Football Team","WAS","PHI","2000","7.5%","23%","1%","1%","0.19"
"TE","Jesse James","DET","CHI","3200","0.5%","8%","0%","0%","0.21"
"WR","Willie Snead","BAL","CLE","4000","0.5%","7%","0%","0%","0.22"
"RB","Frank Gore","NYJ","@BUF","4000","0.5%","7%","0%","0%","0.23"
"RB","LeSean McCoy","TB","@NO","4100","0.5%","7%","0%","0%","0.24"
"TE","Josh Hill","NO","TB","2800","0.5%","8%","0%","0%","0.25"
"RB","Boston Scott","PHI","@WAS","4800","42.5%","40%","6%","11%","0.26"
"WR","Jakobi Meyers","NE","MIA","3500","0.5%","8%","0%","0%","0.26"
"WR","Dontrelle Inman","WAS","PHI","3400","0.5%","8%","0%","0%","0.27"
"RB","Antonio Gibson","WAS","PHI","4000","17.5%","32%","3%","5%","0.28"
"TE","Foster Moreau","LV","@CAR","2500","0.5%","9%","0%","0%","0.28"
"DEF","Tampa Bay Buccaneers","TB","@NO","2200","3.0%","18%","1%","1%","0.28"
"RB","Adrian Peterson","DET","CHI","4500","0.5%","7%","0%","0%","0.29"
"DEF","Cincinnati Bengals","CIN","LAC","2900","3.0%","14%","1%","1%","0.31"
"DEF","Chicago Bears","CHI","@DET","3300","3.0%","12%","1%","1%","0.32"
"RB","Justin Jackson","LAC","@CIN","4400","0.5%","7%","0%","0%","0.33"
"TE","Jason Witten","LV","@CAR","3200","0.5%","9%","0%","0%","0.34"
"DEF","Minnesota Vikings","MIN","GB","2500","3.0%","17%","1%","1%","0.34"
"RB","Kyle Juszczyk","SF","ARI","4000","0.5%","8%","0%","0%","0.36"
"WR","Rashard Higgins","CLE","@BAL","4300","0.5%","8%","0%","0%","0.37"
"WR","David Moore","SEA","@ATL","3600","0.5%","9%","0%","0%","0.41"
"DEF","Atlanta Falcons","ATL","SEA","2300","3.0%","20%","1%","1%","0.41"
"WR","Terry McLaurin","WAS","PHI","5600","22.5%","39%","8%","10%","0.43"
"RB","Chase Edmonds","ARI","@SF","4400","0.5%","8%","0%","0%","0.43"
"WR","Scott Miller","TB","@NO","4000","0.5%","9%","0%","0%","0.43"
"WR","Jakeem Grant","MIA","@NE","3900","0.5%","9%","0%","0%","0.44"
"WR","Marquise Brown","BAL","CLE","5100","22.5%","41%","8%","10%","0.46"
"WR","DeSean Jackson","PHI","@WAS","4900","17.5%","37%","6%","8%","0.46"
"WR","Marvin Hall","DET","CHI","3900","0.5%","9%","0%","0%","0.48"
"QB","Russell Wilson","SEA","@ATL","7000","12.5%","42%","15%","6%","0.49"
"QB","Cam Newton","NE","MIA","6100","12.5%","42%","15%","6%","0.49"
"WR","Tee Higgins","CIN","LAC","4400","0.5%","9%","0%","0%","0.49"
"WR","DK Metcalf","SEA","@ATL","5800","17.5%","37%","7%","9%","0.50"
"WR","Damiere Byrd","NE","MIA","3200","0.5%","11%","0%","0%","0.50"
"TE","Zach Ertz","PHI","@WAS","5800","12.5%","36%","4%","6%","0.51"
"RB","Corey Clement","PHI","@WAS","4000","3.0%","18%","1%","2%","0.51"
"WR","Calvin Ridley","ATL","SEA","6100","17.5%","37%","7%","9%","0.53"
"DEF","San Francisco 49ers","SF","ARI","3500","7.5%","21%","3%","4%","0.53"
"TE","Chris Herndon","NYJ","@BUF","3300","7.5%","32%","2%","4%","0.53"
"DEF","Arizona Cardinals","ARI","@SF","2100","3.0%","24%","1%","2%","0.55"
"WR","John Ross","CIN","LAC","4200","0.5%","9%","0%","0%","0.57"
"DEF","Cleveland Browns","CLE","@BAL","2200","0.5%","13%","0%","0%","0.57"
"QB","Jimmy Garoppolo","SF","ARI","5800","7.5%","38%","11%","4%","0.59"
"DEF","Indianapolis Colts","IND","@JAX","3000","12.5%","30%","6%","7%","0.59"
"QB","Carson Wentz","PHI","@WAS","6300","7.5%","37%","11%","5%","0.60"
"TE","Darren Waller","LV","@CAR","5900","7.5%","33%","3%","5%","0.61"
"DEF","Baltimore Ravens","BAL","CLE","3100","12.5%","30%","7%","8%","0.61"
"WR","Joe Reed","LAC","@CIN","3900","0.5%","10%","0%","0%","0.62"
"RB","Josh Jacobs","LV","@CAR","6800","27.5%","41%","10%","17%","0.63"
"WR","Christian Kirk","ARI","@SF","5000","7.5%","29%","4%","5%","0.63"
"RB","Jalen Richard","LV","@CAR","4700","0.5%","9%","0%","0%","0.64"
"RB","Nyheim Hines","IND","@JAX","4000","0.5%","10%","0%","0%","0.66"
"QB","Tyrod Taylor","LAC","@CIN","5600","7.5%","38%","12%","5%","0.67"
"WR","D.J. Chark","JAX","IND","6300","12.5%","36%","7%","9%","0.68"
"TE","Mike Gesicki","MIA","@NE","4500","3.0%","23%","1%","2%","0.68"
"QB","Matt Ryan","ATL","SEA","6700","7.5%","40%","13%","5%","0.70"
"RB","Jerick McKinnon","SF","ARI","4000","0.5%","10%","0%","0%","0.70"
"QB","Drew Brees","NO","TB","6800","7.5%","42%","13%","6%","0.74"
"WR","Tyler Lockett","SEA","@ATL","6500","12.5%","36%","7%","9%","0.74"
"WR","Jarvis Landry","CLE","@BAL","5900","7.5%","30%","4%","6%","0.74"
"WR","Adam Thielen","MIN","GB","6700","12.5%","36%","8%","10%","0.77"
"WR","Russell Gage","ATL","SEA","4300","3.0%","22%","2%","2%","0.79"
"WR","Michael Thomas","NO","TB","9000","22.5%","47%","14%","18%","0.80"
"WR","Henry Ruggs","LV","@CAR","5100","7.5%","32%","5%","6%","0.81"
"WR","Ted Ginn","CHI","@DET","3700","0.5%","12%","0%","0%","0.81"
"WR","Davante Adams","GB","@MIN","7300","22.5%","49%","15%","18%","0.82"
"RB","James White","NE","MIA","6000","7.5%","28%","3%","6%","0.82"
"TE","T.J. Hockenson","DET","CHI","4200","7.5%","36%","4%","6%","0.82"
"QB","Josh Allen","BUF","NYJ","6500","7.5%","42%","15%","6%","0.84"
"RB","J.K. Dobbins","BAL","CLE","5000","3.0%","20%","1%","3%","0.85"
"DEF","Los Angeles Chargers","LAC","@CIN","2800","7.5%","30%","6%","6%","0.86"
"TE","Devin Asiasi","NE","MIA","3500","0.5%","13%","0%","0%","0.88"
"WR","Julio Jones","ATL","SEA","7700","17.5%","46%","13%","16%","0.90"
"TE","Mark Andrews","BAL","CLE","6000","12.5%","45%","7%","12%","0.92"
"RB","Leonard Fournette","TB","@NO","6000","0.5%","8%","0%","0%","0.92"
"WR","T.Y. Hilton","IND","@JAX","5800","7.5%","34%","6%","7%","0.96"
"RB","Marlon Mack","IND","@JAX","5300","3.0%","21%","2%","3%","0.96"
"QB","Lamar Jackson","BAL","CLE","8100","12.5%","60%","30%","13%","1.00"
"WR","Laviska Shenault","JAX","IND","4400","3.0%","24%","2%","3%","1.00"
"WR","Odell Beckham","CLE","@BAL","5900","7.5%","35%","6%","8%","1.01"
"QB","Dwayne Haskins","WAS","PHI","5000","3.0%","30%","7%","3%","1.01"
"TE","Ian Thomas","CAR","LV","3400","3.0%","27%","2%","3%","1.01"
"WR","Chris Hogan","NYJ","@BUF","3400","0.5%","13%","0%","1%","1.03"
"RB","Christian McCaffrey","CAR","LV","10000","32.5%","46%","19%","34%","1.04"
"WR","Julian Edelman","NE","MIA","6000","7.5%","34%","6%","8%","1.04"
"WR","Stefon Diggs","BUF","NYJ","6400","7.5%","34%","6%","8%","1.05"
"RB","Alvin Kamara","NO","TB","7200","17.5%","43%","10%","19%","1.07"
"RB","Raheem Mostert","SF","ARI","5800","7.5%","31%","4%","8%","1.07"
"RB","James Robinson","JAX","IND","4000","3.0%","26%","2%","3%","1.10"
"TE","Rob Gronkowski","TB","@NO","4900","3.0%","28%","2%","3%","1.16"
"QB","Philip Rivers","IND","@JAX","6000","3.0%","34%","8%","3%","1.17"
"TE","Jack Doyle","IND","@JAX","3600","3.0%","29%","2%","4%","1.17"
"RB","Devin Singletary","BUF","NYJ","5400","3.0%","23%","2%","4%","1.18"
"RB","Ronald Jones","TB","@NO","5200","3.0%","24%","2%","4%","1.18"
"RB","Todd Gurley","ATL","SEA","6100","7.5%","32%","5%","9%","1.23"
"RB","Joe Mixon","CIN","LAC","6700","12.5%","39%","9%","16%","1.25"
"RB","Carlos Hyde","SEA","@ATL","4600","0.5%","12%","0%","1%","1.26"
"TE","George Kittle","SF","ARI","7200","12.5%","53%","9%","16%","1.29"
"QB","Teddy Bridgewater","CAR","LV","5900","3.0%","35%","9%","4%","1.30"
"RB","Tarik Cohen","CHI","@DET","4900","3.0%","26%","2%","4%","1.30"
"WR","N'Keal Harry","NE","MIA","4400","3.0%","27%","3%","4%","1.30"
"WR","Keenan Allen","LAC","@CIN","6400","7.5%","39%","8%","10%","1.32"
"QB","Matthew Stafford","DET","CHI","6200","3.0%","35%","9%","4%","1.32"
"TE","Dallas Goedert","PHI","@WAS","4100","3.0%","30%","2%","4%","1.32"
"TE","Jared Cook","NO","TB","5500","3.0%","29%","2%","4%","1.35"
"RB","Austin Ekeler","LAC","@CIN","7000","12.5%","43%","10%","17%","1.37"
"RB","Chris Carson","SEA","@ATL","6200","7.5%","34%","6%","10%","1.37"
"QB","Aaron Rodgers","GB","@MIN","6300","3.0%","35%","10%","4%","1.38"
"DEF","Philadelphia Eagles","PHI","@WAS","3600","7.5%","31%","9%","10%","1.38"
"QB","Tom Brady","TB","@NO","6500","3.0%","36%","10%","4%","1.39"
"WR","Marvin Jones","DET","CHI","5500","7.5%","40%","8%","10%","1.39"
"WR","Chris Godwin","TB","@NO","7100","12.5%","49%","14%","18%","1.41"
"QB","Derek Carr","LV","@CAR","5900","3.0%","36%","10%","4%","1.41"
"DEF","New England Patriots","NE","MIA","3200","12.5%","42%","15%","18%","1.42"
"WR","Allen Lazard","GB","@MIN","4900","3.0%","28%","3%","4%","1.43"
"RB","Jamaal Williams","GB","@MIN","4100","0.5%","14%","0%","1%","1.48"
"RB","Dalvin Cook","MIN","GB","7900","17.5%","47%","15%","26%","1.49"
"WR","DeAndre Hopkins","ARI","@SF","6800","7.5%","40%","9%","11%","1.52"
"WR","Steven Sims","WAS","PHI","4700","3.0%","29%","4%","5%","1.54"
"WR","Curtis Samuel","CAR","LV","4600","3.0%","28%","4%","5%","1.54"
"RB","Kenyan Drake","ARI","@SF","6400","7.5%","37%","6%","12%","1.55"
"WR","Bryan Edwards","LV","@CAR","4200","3.0%","30%","4%","5%","1.55"
"RB","Kareem Hunt","CLE","@BAL","5100","3.0%","28%","3%","5%","1.56"
"RB","Jonathan Taylor","IND","@JAX","5700","3.0%","25%","3%","5%","1.59"
"WR","D.J. Moore","CAR","LV","6600","7.5%","41%","10%","12%","1.60"
"QB","Joe Burrow","CIN","LAC","5800","3.0%","38%","12%","5%","1.62"
"QB","Mitch Trubisky","CHI","@DET","5400","3.0%","39%","12%","5%","1.62"
"RB","J.D. McKissic","WAS","PHI","4000","0.5%","14%","0%","1%","1.64"
"DEF","Detroit Lions","DET","CHI","2700","3.0%","28%","4%","5%","1.64"
"WR","Mike Evans","TB","@NO","6900","3.0%","26%","4%","5%","1.70"
"TE","C.J. Uzomah","CIN","LAC","3800","0.5%","16%","0%","1%","1.71"
"WR","Emmanuel Sanders","NO","TB","5700","3.0%","28%","4%","5%","1.72"
"WR","DeVante Parker","MIA","@NE","6000","3.0%","28%","4%","5%","1.73"
"WR","Jalen Guyton","LAC","@CIN","3000","0.5%","17%","1%","1%","1.74"
"DEF","Jacksonville Jaguars","JAX","IND","2300","0.5%","18%","1%","1%","1.75"
"TE","Dan Arnold","ARI","@SF","3500","0.5%","16%","1%","1%","1.76"
"QB","Kyler Murray","ARI","@SF","6400","3.0%","39%","13%","5%","1.77"
"DEF","Seattle Seahawks","SEA","@ATL","2400","3.0%","31%","5%","5%","1.78"
"RB","Aaron Jones","GB","@MIN","6900","7.5%","37%","8%","14%","1.83"
"WR","John Brown","BUF","NYJ","5600","3.0%","30%","5%","6%","1.88"
"WR","Justin Jefferson","MIN","GB","4800","0.5%","14%","1%","1%","1.89"
"WR","Allen Robinson","CHI","@DET","6500","7.5%","45%","11%","14%","1.92"
"WR","Anthony Miller","CHI","@DET","5000","3.0%","32%","5%","6%","1.92"
"RB","Le'Veon Bell","NYJ","@BUF","5600","3.0%","29%","3%","6%","1.93"
"DEF","Green Bay Packers","GB","@MIN","2600","0.5%","16%","1%","1%","1.95"
"TE","Hunter Henry","LAC","@CIN","5300","3.0%","35%","3%","6%","1.96"
"TE","Hayden Hurst","ATL","SEA","4300","3.0%","37%","4%","6%","2.07"
"DEF","Buffalo Bills","BUF","NYJ","3700","7.5%","37%","14%","16%","2.11"
"RB","Jordan Howard","MIA","@NE","5100","0.5%","14%","1%","1%","2.12"
"RB","Tevin Coleman","SF","ARI","4200","0.5%","16%","1%","1%","2.14"
"TE","Dawson Knox","BUF","NYJ","3900","0.5%","17%","1%","1%","2.14"
"WR","A.J. Green","CIN","LAC","5700","3.0%","33%","5%","6%","2.16"
"TE","Kyle Rudolph","MIN","GB","3700","0.5%","18%","1%","1%","2.21"
"RB","Nick Chubb","CLE","@BAL","6500","3.0%","28%","4%","7%","2.25"
"WR","Jamison Crowder","NYJ","@BUF","5200","3.0%","35%","5%","7%","2.28"
"DEF","New Orleans Saints","NO","TB","2400","3.0%","34%","6%","7%","2.33"
"RB","Brian Hill","ATL","SEA","4000","0.5%","17%","1%","1%","2.34"
"WR","Tyler Boyd","CIN","LAC","6100","3.0%","34%","6%","7%","2.41"
"RB","Alexander Mattison","MIN","GB","4200","0.5%","17%","1%","1%","2.57"
"RB","Mark Ingram","BAL","CLE","5500","3.0%","32%","5%","8%","2.75"
"TE","Nick Boyle","BAL","CLE","3300","0.5%","21%","1%","1%","2.82"
"WR","Hunter Renfrow","LV","@CAR","4500","0.5%","17%","1%","1%","2.87"
"WR","Zach Pascal","IND","@JAX","4200","0.5%","18%","1%","1%","2.87"
"TE","Jimmy Graham","CHI","@DET","3800","0.5%","20%","1%","1%","2.98"
"TE","O.J. Howard","TB","@NO","3700","0.5%","21%","1%","2%","3.12"
"TE","Austin Hooper","CLE","@BAL","5100","0.5%","19%","1%","2%","3.17"
"RB","Kerryon Johnson","DET","CHI","4400","0.5%","19%","1%","2%","3.27"
"RB","Joshua Kelley","LAC","@CIN","4300","0.5%","18%","1%","2%","3.33"
"WR","Tre'Quan Smith","NO","TB","4000","0.5%","19%","1%","2%","3.37"
"DEF","New York Jets","NYJ","@BUF","2100","0.5%","24%","2%","2%","3.57"
"WR","Quintez Cephus","DET","CHI","3300","0.5%","22%","1%","2%","3.60"
"WR","Danny Amendola","DET","CHI","4800","0.5%","19%","1%","2%","3.66"
"RB","David Montgomery","CHI","@DET","5900","0.5%","16%","1%","2%","3.78"
"TE","Will Dissly","SEA","@ATL","3400","0.5%","23%","1%","2%","3.80"
"QB","Sam Darnold","NYJ","@BUF","5500","0.5%","23%","5%","2%","3.84"
"RB","Matt Breida","MIA","@NE","5000","0.5%","19%","1%","2%","3.94"
"TE","Tyler Eifert","JAX","IND","3300","0.5%","23%","1%","2%","3.97"
"DEF","Carolina Panthers","CAR","LV","2500","0.5%","22%","2%","2%","4.10"
"TE","Logan Thomas","WAS","PHI","2800","0.5%","25%","1%","2%","4.17"
"TE","Irv Smith Jr.","MIN","GB","3100","0.5%","25%","1%","2%","4.39"
"TE","Robert Tonyan","GB","@MIN","2500","0.5%","25%","1%","2%","4.39"
"WR","Cole Beasley","BUF","NYJ","4800","0.5%","21%","2%","2%","4.45"
"WR","Larry Fitzgerald","ARI","@SF","4500","0.5%","22%","2%","2%","4.56"
"DEF","Miami Dolphins","MIA","@NE","2000","0.5%","27%","2%","2%","4.56"
"TE","Jordan Reed","SF","ARI","3000","0.5%","25%","1%","2%","4.61"
"RB","Latavius Murray","NO","TB","4600","0.5%","20%","1%","2%","4.69"
"RB","Sony Michel","NE","MIA","4600","0.5%","21%","1%","2%","4.78"
"TE","Greg Olsen","SEA","@ATL","4000","0.5%","24%","1%","2%","4.85"
"DEF","Las Vegas Raiders","LV","@CAR","2600","0.5%","23%","2%","3%","5.26"
"RB","Rex Burkhead","NE","MIA","4000","0.5%","24%","2%","3%","5.38"
"RB","D'Andre Swift","DET","CHI","4900","0.5%","22%","2%","3%","5.43"
"WR","Olabisi Johnson","MIN","GB","4100","0.5%","23%","2%","3%","5.44"
"WR","Michael Pittman Jr.","IND","@JAX","4400","0.5%","24%","2%","3%","5.88"
"WR","Miles Boykin","BAL","CLE","4100","0.5%","25%","2%","3%","6.16"
"QB","Baker Mayfield","CLE","@BAL","5700","0.5%","31%","8%","3%","6.68"
"WR","Parris Campbell","IND","@JAX","3900","0.5%","26%","3%","3%","6.70"
"WR","Chris Conley","JAX","IND","4000","0.5%","26%","3%","3%","6.75"
"RB","Zack Moss","BUF","NYJ","4400","0.5%","25%","2%","3%","6.76"
"WR","Kendrick Bourne","SF","ARI","5000","0.5%","24%","3%","3%","6.98"
"RB","Chris Thompson","JAX","IND","4000","0.5%","30%","2%","4%","7.30"
"QB","Ryan Fitzpatrick","MIA","@NE","5300","0.5%","33%","9%","4%","7.49"
"WR","Brandon Aiyuk","SF","ARI","4500","0.5%","26%","3%","4%","7.53"
"WR","Jalen Reagor","PHI","@WAS","4300","0.5%","27%","3%","4%","7.59"
"WR","Breshad Perriman","NYJ","@BUF","4900","0.5%","26%","3%","4%","7.62"
"QB","Kirk Cousins","MIN","GB","5700","0.5%","36%","10%","4%","7.96"
"WR","Robby Anderson","CAR","LV","4700","0.5%","27%","3%","4%","8.03"
"WR","Preston Williams","MIA","@NE","4500","0.5%","29%","3%","4%","8.71"
"QB","Gardner Minshew","JAX","IND","5800","0.5%","38%","11%","5%","9.53"
