player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,pos_rank,start_sit_grade,r2p_pts,uncertainty
11177,Kirk Cousins,bbd0942c-6f77-4f83-a6d0-66ec6548019e,MIN,QB,QB,K. Cousins,QB,QB,https://www.fantasypros.com/nfl/players/kirk-cousins.php,kirk-cousins.php,https://images.fantasypros.com/images/players/nfl/11177/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11177/headshot/210x210.png,25812,1272574,7,79.0,70.9,87,at SF,SF,,11,9,12,10.68,0.73,QB11,B,18.1,0.0592111111111111
19196,Joe Burrow,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,CIN,QB,QB,J. Burrow,QB,QB,https://www.fantasypros.com/nfl/players/joe-burrow.php,joe-burrow.php,https://images.fantasypros.com/images/players/nfl/19196/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19196/headshot/210x210.png,32671,2179798,10,87.5,83.9,91,vs. PIT,PIT,,12,11,14,11.88,0.59,QB12,B-,17.9,0.03164545454545454
12092,Derek Carr,9f026fc0-4449-4dc5-a226-2e2830619381,LV,QB,QB,D. Carr,QB,QB,https://www.fantasypros.com/nfl/players/derek-carr.php,derek-carr.php,https://images.fantasypros.com/images/players/nfl/12092/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12092/headshot/210x210.png,27564,1664819,8,64.6,61.2,68,at DAL,DAL,,13,13,16,14.08,1.02,QB13,C+,17.7,0.08003076923076922
13932,Taylor Heinicke,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,WAS,QB,QB,T. Heinicke,QB,QB,https://www.fantasypros.com/nfl/players/taylor-heinicke.php,taylor-heinicke.php,https://images.fantasypros.com/images/players/nfl/13932/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13932/headshot/210x210.png,28839,2174914,9,27.4,20.8,34,vs. SEA,SEA,,14,13,19,14.76,1.88,QB14,C,17.6,0.27187692307692307
15520,Carson Wentz,e9a5c16b-4472-4be9-8030-3f77be7890cb,IND,QB,QB,C. Wentz,QB,QB,https://www.fantasypros.com/nfl/players/carson-wentz.php,carson-wentz.php,https://images.fantasypros.com/images/players/nfl/15520/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15520/headshot/210x210.png,29236,1907522,14,50.7,44.4,57,vs. TB,TB,,15,13,17,14.88,0.99,QB15,C,17.4,0.07539230769230769
10007,Tyrod Taylor,7f3ef024-eb34-46af-8b9e-544cdf09378f,HOU,QB,QB,T. Taylor,QB,QB,https://www.fantasypros.com/nfl/players/tyrod-taylor.php,tyrod-taylor.php,https://images.fantasypros.com/images/players/nfl/10007/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/10007/headshot/210x210.png,24967,1243338,10,18.5,25.9,11,vs. NYJ,NYJ,,16,13,18,15.36,1.44,QB16,C,17.1,0.1595076923076923
12208,Jimmy Garoppolo,42de9d1d-0352-460b-9172-9452414fd7fd,SF,QB,QB,J. Garoppolo,QB,QB,https://www.fantasypros.com/nfl/players/jimmy-garoppolo.php,jimmy-garoppolo.php,https://images.fantasypros.com/images/players/nfl/12208/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12208/headshot/210x210.png,27590,1760229,6,24.8,15.6,34,vs. MIN,MIN,,17,13,19,17.16,1.22,QB17,C-,16.8,0.11449230769230768
19198,Tua Tagovailoa,26ad9c27-de38-495e-913c-6fb2428e76d3,MIA,QB,QB,T. Tagovailoa,QB,QB,https://www.fantasypros.com/nfl/players/tua-tagovailoa.php,tua-tagovailoa.php,https://images.fantasypros.com/images/players/nfl/19198/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19198/headshot/210x210.png,32675,2741209,14,40.0,46.0,34,vs. CAR,CAR,,18,15,23,18.00,1.77,QB18,C-,16.6,0.20886000000000002
20156,Mac Jones,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,NE,QB,QB,M. Jones,QB,QB,https://www.fantasypros.com/nfl/players/mac-jones.php,mac-jones.php,https://images.fantasypros.com/images/players/nfl/20156/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20156/headshot/210x210.png,33403,2741202,14,29.1,20.1,38,vs. TEN,TEN,,19,17,21,19.12,1.11,QB19,D+,16.5,0.07247647058823531
18232,Daniel Jones,0042266b-cb28-4012-bfd2-06650badad97,NYG,QB,QB,D. Jones,QB,QB,https://www.fantasypros.com/nfl/players/daniel-jones.php,daniel-jones.php,https://images.fantasypros.com/images/players/nfl/18232/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18232/headshot/210x210.png,31838,2179245,10,28.1,28.1,28,vs. PHI,PHI,,20,17,22,19.84,1.29,QB20,D,16.3,0.09788823529411765
9444,Matt Ryan,7e648a0b-fdc8-4661-a587-5826f2cac11b,ATL,QB,QB,M. Ryan,QB,QB,https://www.fantasypros.com/nfl/players/matt-ryan.php,matt-ryan.php,https://images.fantasypros.com/images/players/nfl/9444/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9444/headshot/210x210.png,8780,420095,6,42.1,37.1,47,at JAC,JAC,,21,17,25,21.48,1.86,QB21,D,16.2,0.2035058823529412
9039,Ben Roethlisberger,ea357add-1a41-4a8b-8f34-bbfade7f4d98,PIT,QB,QB,B. Roethlisberger,QB,QB,https://www.fantasypros.com/nfl/players/ben-roethlisberger.php,ben-roethlisberger.php,https://images.fantasypros.com/images/players/nfl/9039/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9039/headshot/210x210.png,6770,493043,7,20.4,16.7,24,at CIN,CIN,,22,19,25,21.84,1.16,QB22,D-,16.2,0.07082105263157894
12088,Teddy Bridgewater,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,DEN,QB,QB,T. Bridgewater,QB,QB,https://www.fantasypros.com/nfl/players/teddy-bridgewater.php,teddy-bridgewater.php,https://images.fantasypros.com/images/players/nfl/12088/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12088/headshot/210x210.png,27560,1825122,11,20.3,19.5,21,vs. LAC,LAC,,23,22,27,23.64,1.16,QB23,F,16.1,0.06116363636363636
11174,Ryan Tannehill,5812204c-6dae-4450-8011-99e0f72864ac,TEN,QB,QB,R. Tannehill,QB,QB,https://www.fantasypros.com/nfl/players/ryan-tannehill.php,ryan-tannehill.php,https://images.fantasypros.com/images/players/nfl/11174/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11174/headshot/210x210.png,25718,1273654,13,75.4,70.8,80,at NE,NE,-3.0,24,20,26,24.16,1.76,QB24,F,15.9,0.15488
9907,Andy Dalton,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,CHI,QB,QB,A. Dalton,QB,QB,https://www.fantasypros.com/nfl/players/andy-dalton.php,andy-dalton.php,https://images.fantasypros.com/images/players/nfl/9907/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9907/headshot/210x210.png,24822,1125961,10,2.3,1.6,3,at DET,DET,,25,21,26,24.28,1.31,QB25,F,15.7,0.08171904761904762
19780,Trevor Lawrence,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,JAC,QB,QB,T. Lawrence,QB,QB,https://www.fantasypros.com/nfl/players/trevor-lawrence.php,trevor-lawrence.php,https://images.fantasypros.com/images/players/nfl/19780/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19780/headshot/210x210.png,33389,2967185,7,27.2,23.3,31,vs. ATL,ATL,,26,21,27,24.88,1.58,QB26,F,15.4,0.1188761904761905
17237,Baker Mayfield,30198d30-9769-4e10-ac86-b4c91d940802,CLE,QB,QB,B. Mayfield,QB,QB,https://www.fantasypros.com/nfl/players/baker-mayfield.php,baker-mayfield.php,https://images.fantasypros.com/images/players/nfl/17237/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17237/headshot/210x210.png,30971,2080032,13,30.6,28.2,33,at BAL,BAL,,27,27,29,27.72,0.78,QB27,F,14.8,0.022533333333333336
22679,Zach Wilson,17bb63b1-1b0e-48e1-baf7-55cd314d0e62,NYJ,QB,QB,Z. Wilson,QB,QB,https://www.fantasypros.com/nfl/players/zach-wilson.php,zach-wilson.php,https://images.fantasypros.com/images/players/nfl/22679/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22679/headshot/210x210.png,33390,2960892,6,4.8,3.6,6,at HOU,HOU,,28,25,33,28.12,1.66,QB28,F,14.2,0.11022399999999999
14142,Trevor Siemian,e23dc743-ecee-4cf3-a263-69d3da3bae94,NO,QB,QB,T. Siemian,QB,QB,https://www.fantasypros.com/nfl/players/trevor-siemian.php,trevor-siemian.php,https://images.fantasypros.com/images/players/nfl/14142/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/14142/headshot/210x210.png,28638,2174210,6,5.2,5.3,5,vs. BUF,BUF,,29,27,30,28.80,0.80,QB29,F,13.5,0.02370370370370371
15501,Jared Goff,aba8f925-ffbf-4654-bfa7-a25d3d237494,DET,QB,QB,J. Goff,QB,QB,https://www.fantasypros.com/nfl/players/jared-goff.php,jared-goff.php,https://images.fantasypros.com/images/players/nfl/15501/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15501/headshot/210x210.png,29235,2061053,9,4.2,3.3,5,vs. CHI,CHI,,30,28,34,30.00,1.36,QB30,F,12.8,0.06605714285714287
17115,Taysom Hill,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,NO,QB,QB,T. Hill,QB,QB,https://www.fantasypros.com/nfl/players/taysom-hill.php,taysom-hill.php,https://images.fantasypros.com/images/players/nfl/17115/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17115/headshot/210x210.png,30614,2818935,6,3.6,2.2,5,vs. BUF,BUF,,31,30,32,31.12,0.43,QB31,F,2.6,0.006163333333333332
20082,Trey Lance,676a508c-c65f-404a-a2b0-f861a4bfd072,SF,QB,QB,T. Lance,QB,QB,https://www.fantasypros.com/nfl/players/trey-lance.php,trey-lance.php,https://images.fantasypros.com/images/players/nfl/20082/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20082/headshot/210x210.png,33391,2969444,6,10.1,6.2,14,vs. MIN,MIN,,32,32,35,32.62,0.84,QB32,F,2.3,0.022049999999999997
17801,Tim Boyle,d897b70f-29d9-477e-a72a-c9bfbadb70d3,DET,QB,QB,T. Boyle,QB,QB,https://www.fantasypros.com/nfl/players/tim-boyle.php,tim-boyle.php,https://images.fantasypros.com/images/players/nfl/17801/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17801/headshot/210x210.png,31431,2071997,9,0.7,0.3,1,vs. CHI,CHI,,33,31,48,33.25,3.91,QB33,F,1.5,0.49316451612903234
9300,Joe Flacco,64797df2-efd3-4b27-86ee-1d48f7edb09f,NYJ,QB,QB,J. Flacco,QB,QB,https://www.fantasypros.com/nfl/players/joe-flacco.php,joe-flacco.php,https://images.fantasypros.com/images/players/nfl/9300/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9300/headshot/210x210.png,8795,1250697,6,1.0,1.0,1,at HOU,HOU,,34,30,34,33.29,1.39,QB34,F,1.1,0.06440333333333333
19297,Tyler Huntley,7c226f73-a59f-4db6-ad98-2766d05d4d5a,BAL,QB,QB,T. Huntley,QB,QB,https://www.fantasypros.com/nfl/players/tyler-huntley.php,tyler-huntley.php,https://images.fantasypros.com/images/players/nfl/19297/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19297/headshot/210x210.png,32993,3159137,8,1.0,0.9,1,vs. CLE,CLE,,35,35,36,35.25,0.43,QB35,F,1.0,0.005282857142857142
9326,Josh Johnson,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,NYJ,QB,QB,J. Johnson,QB,QB,https://www.fantasypros.com/nfl/players/josh-johnson.php,josh-johnson.php,https://images.fantasypros.com/images/players/nfl/9326/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9326/headshot/210x210.png,8937,1325808,6,0.1,0.1,0,at HOU,HOU,,36,33,37,35.00,2.00,QB36,F,0.9,0.12121212121212122
15642,Jacoby Brissett,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,MIA,QB,QB,J. Brissett,QB,QB,https://www.fantasypros.com/nfl/players/jacoby-brissett.php,jacoby-brissett.php,https://images.fantasypros.com/images/players/nfl/15642/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15642/headshot/210x210.png,29325,1877247,14,1.2,1.3,1,vs. CAR,CAR,,37,35,39,36.50,1.50,QB37,F,0.9,0.06428571428571428
11425,Case Keenum,1b3d350a-478b-4542-a430-d12cc96adc22,CLE,QB,QB,C. Keenum,QB,QB,https://www.fantasypros.com/nfl/players/case-keenum.php,case-keenum.php,https://images.fantasypros.com/images/players/nfl/11425/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11425/headshot/210x210.png,26483,1137118,13,0.3,0.3,0,at BAL,BAL,,38,34,42,38.00,4.00,QB38,F,0.9,0.47058823529411764
