Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_DST,Expected_Points_DST,OwnPer_RB,Expected_Points_RB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_QB,Expected_Points_QB
2021-11-28,TEN,NE,43.0,0.2702702702702703,18.0,2021,12,0.0058,5.9,0.08230000000000001,18.9,0.0899,26.0,0.04800000000000001,14.500000000000004,0.0058,16.1
2021-11-28,NYJ,HOU,44.5,0.43478260869565216,21.0,2021,12,0.0455,5.3,0.1257,20.00027,0.31,38.92052,0.022600000000000002,6.600000000000001,0.0235,16.7
2021-11-28,PHI,NYG,45.0,0.6666666666666666,24.5,2021,12,0.0485,7.2,0.224,26.0,0.0377,29.199999999999992,0.1364,15.499999999999996,0.0512,22.199999999999992
2021-11-28,TB,IND,53.0,0.6078431372549019,28.0,2021,12,0.0102,6.4,0.121,24.700090000000003,0.3491,51.0,0.1738,20.900000000000002,0.104,22.3
2021-11-28,ATL,JAC,46.0,0.5555555555555556,23.75,2021,12,0.1062,5.7,0.1185,29.599999999999994,0.037700000000000004,29.164999999999996,0.0813,19.400000000000002,0.033,16.5
2021-11-28,CAR,MIA,41.0,0.5454545454545454,21.25,2021,12,0.0715,7.0,0.1995,28.9,0.1327,33.42546999999999,0.0035,7.40013,0.1258,18.799999999999994
2021-11-28,PIT,CIN,43.5,0.37735849056603776,20.0,2021,12,0.0432,6.5,0.0808,24.2,0.2084,39.43547,0.1023,13.799999999999997,0.0182,16.5
2021-11-28,LAC,DEN,47.5,0.5918367346938775,25.0,2021,12,0.012,5.9,0.1002,29.1,0.272,41.900000000000006,0.1119,16.9,0.1112,21.200000000000006
2021-11-28,MIN,SF,49.0,0.4081632653061225,23.0,2021,12,0.0425,6.1,0.112,25.400000000000002,0.1578,44.800000000000004,0.0478,11.799999999999999,0.0278,18.1
2021-11-28,LAR,GB,47.0,0.5744680851063829,24.75,2021,12,0.0082,5.5,0.1758,19.1,0.20120000000000002,48.20000000000001,0.0461,10.9,0.0338,18.899999999999988
2021-11-28,CLE,BAL,47.0,0.4,21.75,2021,12,,,,,,,,,,
2021-11-28,NE,TEN,43.0,0.7727272727272727,25.0,2021,12,0.0178,7.7,0.0687,31.2,0.0985,34.230000000000004,0.032,15.100000000000001,0.0392,16.6
2021-11-28,HOU,NYJ,44.5,0.6078431372549019,23.5,2021,12,0.2535,6.4,0.08679999999999999,18.200000000000003,0.2203,36.20000000000001,0.0145,10.35019,0.11,17.2
2021-11-28,NYG,PHI,45.0,0.37735849056603776,20.5,2021,12,0.0232,5.2,0.16,23.099999999999994,0.08850000000000001,31.940319999999996,0.1131,11.160290000000002,0.0498,16.6
2021-11-28,IND,TB,53.0,0.43478260869565216,25.0,2021,12,0.0038,6.1,0.133,27.600139999999996,0.2332,37.7,0.019200000000000002,14.0,0.0503,17.299999999999994
2021-11-28,JAC,ATL,46.0,0.4878048780487805,22.25,2021,12,0.1307,6.2,0.218,21.9,0.14730000000000001,34.5,0.08739999999999999,15.500170000000002,0.0205,15.6
2021-11-28,MIA,CAR,41.0,0.5,19.75,2021,12,0.0355,6.4,0.1402,23.2,0.1258,34.169999999999995,0.052,18.199999999999996,0.03,17.7
2021-11-28,CIN,PIT,43.5,0.6666666666666666,23.5,2021,12,0.0872,5.9,0.0975,26.5,0.23789999999999997,48.10004,0.018500000000000003,10.2,0.0445,18.1
2021-11-28,DEN,LAC,47.5,0.4545454545454545,22.5,2021,12,0.0173,5.7,0.0925,24.099999999999998,0.1353,37.49999999999999,0.0193,17.299999999999997,0.039,16.099999999999998
2021-11-28,SF,MIN,49.0,0.6363636363636364,26.0,2021,12,0.012,5.7,0.07950000000000002,28.299999999999997,0.33030000000000004,40.83999999999999,0.09179999999999999,17.1,0.0759,19.099999999999998
2021-11-28,GB,LAR,47.0,0.4651162790697674,22.25,2021,12,0.0262,5.8,0.08990000000000001,27.574999999999996,0.2515,48.7,0.013999999999999999,10.76,0.0395,19.1
2021-11-28,BAL,CLE,47.0,0.6428571428571429,25.25,2021,12,,,,,,,,,,
