Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,4.7,71.7,0.8,0.0,16.4
Travis Kelce,KC,5.6,68.9,0.4,0.1,15.0
Evan Engram,NYG,5.4,62.3,0.5,0.0,14.4
Zach Ertz,PHI,5.1,58.3,0.5,0.1,14.0
Greg Olsen,CAR,5.0,56.2,0.3,0.0,12.5
Jimmy Graham,SEA,4.4,49.8,0.5,0.0,12.5
Vernon Davis,WAS,4.4,57.8,0.4,0.1,12.2
Delanie Walker,TEN,4.5,54.8,0.3,0.1,11.8
Jack Doyle,IND,5.0,50.1,0.3,0.1,11.7
Kyle Rudolph,MIN,4.2,40.6,0.4,0.0,10.4
Jared Cook,OAK,3.8,46.0,0.3,0.1,9.8
Jason Witten,DAL,4.1,39.7,0.3,0.1,9.5
Austin Seferian-Jenkins,NYJ,4.1,38.8,0.3,0.1,9.4
Tyler Kroft,CIN,3.4,38.1,0.4,0.0,9.3
Austin Hooper,ATL,3.1,36.9,0.3,0.0,8.6
Charles Clay,BUF,3.4,36.6,0.3,0.0,8.6
Hunter Henry,LAC,3.0,37.4,0.3,0.0,8.3
Cameron Brate,TB,3.0,33.5,0.3,0.0,7.8
Julius Thomas,MIA,3.1,32.6,0.2,0.0,7.7
Benjamin Watson,BAL,3.2,30.3,0.2,0.0,7.5
Jesse James,PIT,2.5,26.7,0.3,0.0,6.8
Eric Ebron,DET,2.7,29.1,0.2,0.0,6.6
Marcedes Lewis,JAC,2.1,26.1,0.3,0.0,6.2
C.J. Fiedorowicz,HOU,2.7,24.4,0.2,0.0,6.0
George Kittle,SF,2.5,26.1,0.1,0.0,5.9
Coby Fleener,NO,2.0,24.4,0.2,0.0,5.7
O.J. Howard,TB,2.1,25.2,0.2,0.1,5.6
David Njoku,CLE,2.2,21.6,0.2,0.0,5.5
Jermaine Gresham,ARI,2.3,22.3,0.1,0.0,5.1
Martellus Bennett,NE,1.9,20.0,0.2,0.0,5.1
Antonio Gates,LAC,1.9,19.3,0.2,0.0,4.8
Tyler Higbee,LAR,1.8,20.4,0.1,0.0,4.6
Virgil Green,DEN,1.7,18.5,0.1,0.0,4.4
Adam Shaheen,CHI,1.6,16.8,0.2,0.0,4.3
Garrett Celek,SF,1.6,17.5,0.1,0.0,4.2
Seth DeValve,CLE,1.8,18.6,0.1,0.1,4.1
Gerald Everett,LAR,1.4,18.3,0.2,0.0,4.1
Lance Kendricks,GB,1.8,17.8,0.1,0.0,4.1
Ricky Seals-Jones,ARI,1.5,17.0,0.1,0.0,4.0
Stephen Anderson,HOU,1.6,17.0,0.1,0.0,3.9
Darren Fells,DET,1.5,15.4,0.1,0.0,3.8
Dion Sims,CHI,1.4,15.0,0.1,0.0,3.7
Jonnu Smith,TEN,1.2,13.9,0.1,0.0,3.3
Ed Dickson,CAR,1.1,16.3,0.1,0.0,3.3
Trey Burton,PHI,1.2,13.0,0.1,0.0,3.2
Richard Rodgers,GB,1.4,12.6,0.1,0.0,3.2
Luke Willson,SEA,1.2,12.6,0.1,0.0,3.2
Jeff Heuerman,DEN,1.2,13.7,0.1,0.0,3.1
Nick O'Leary,BUF,1.1,13.9,0.1,0.1,2.8
Dwayne Allen,NE,1.0,10.6,0.1,0.0,2.8
Rhett Ellison,NYG,1.2,11.4,0.1,0.0,2.8
Demetrius Harris,KC,1.1,10.6,0.1,0.0,2.7
Nick Boyle,BAL,1.1,10.4,0.1,0.0,2.7
Niles Paul,WAS,0.9,11.4,0.1,0.0,2.7
Anthony Fasano,MIA,1.0,8.7,0.1,0.0,2.4
Eric Tomlinson,NYJ,0.9,9.8,0.1,0.0,2.4
David Morgan,MIN,0.9,8.0,0.1,0.0,2.3
Josh Hill,NO,1.1,9.6,0.1,0.1,2.3
Brandon Williams,IND,0.8,8.7,0.1,0.0,2.0
Levine Toilolo,ATL,0.7,8.3,0.1,0.0,1.9
Jerell Adams,NYG,0.8,7.8,0.1,0.0,1.9
Michael Hoomanawanui,NO,0.7,7.2,0.1,0.1,1.8
Brent Celek,PHI,0.7,8.1,0.0,0.0,1.7
Daniel Brown,CHI,0.7,7.0,0.1,0.0,1.7
James O'Shaughnessy,JAC,0.7,7.7,0.0,0.0,1.6
Austin Traylor,DEN,0.7,6.8,0.0,0.0,1.6
Maxx Williams,BAL,0.8,6.2,0.0,0.1,1.5
Geoff Swaim,DAL,0.4,4.5,0.1,0.0,1.4
Jordan Leggett,NYJ,0.6,5.8,0.0,0.0,1.3
Troy Niklas,ARI,0.5,4.9,0.0,0.0,1.3
Jeremy Sprinkle,WAS,0.5,5.0,0.0,0.0,1.2
Nick Vannett,SEA,0.5,4.4,0.0,0.0,1.1
Xavier Grimble,PIT,0.5,4.7,0.0,0.0,1.1
Ross Travis,KC,0.5,4.2,0.0,0.0,1.1
C.J. Uzomah,CIN,0.4,4.2,0.0,0.0,1.0
Luke Stocker,TB,0.4,2.9,0.0,0.0,0.9
Clive Walford,OAK,0.5,3.8,0.0,0.0,0.9
Logan Thomas,BUF,0.3,3.8,0.0,0.0,0.8
Clark Harris,CIN,0.3,3.7,0.0,0.0,0.8
Lee Smith,OAK,0.4,3.2,0.0,0.0,0.8
Sean McGrath,LAC,0.2,2.1,0.1,0.0,0.8
Eric Saubert,ATL,0.3,3.0,0.0,0.0,0.7
Blake Bell,MIN,0.3,3.5,0.0,0.0,0.7
Derek Carrier,LAR,0.3,3.1,0.0,0.0,0.6
Khari Lee,BUF,0.3,2.6,0.0,0.0,0.6
Ben Koyack,JAC,0.3,3.0,0.0,0.0,0.6
Phillip Supernaw,TEN,0.3,2.3,0.0,0.0,0.6
Logan Paulsen,SF,0.3,2.7,0.0,0.0,0.6
