Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Antonio Brown,PIT,GB,1,3,1.2,0.5
2,A.J. Green,CIN,CLE,1,13,3.6,2.1
3,Julio Jones,ATL,TB,1,13,3.6,2.4
4,Adam Thielen,MIN,DET,2,9,5.4,1.9
5,Doug Baldwin,SEA,SF,1,14,6.1,2.9
6,Michael Thomas,NO,LAR,1,13,6.1,2.7
7,Brandin Cooks,NE,MIA,3,13,6.2,2.2
8,Mike Evans,TB,ATL,1,30,7.7,3.9
9,Keenan Allen,LAC,DAL,4,22,9.9,3.2
10,DeAndre Hopkins,HOU,BAL,1,20,10.5,3.9
11,Tyreek Hill,KC,BUF,6,21,11.9,3.4
12,Jarvis Landry,MIA,NE,8,28,13.2,3.7
13,Alshon Jeffery,PHI,CHI,6,24,14.1,3.3
14,Golden Tate,DET,MIN,9,32,14.3,3.9
15,T.Y. Hilton,IND,TEN,5,32,14.4,4.3
16,Larry Fitzgerald,ARI,JAC,5,25,15.2,3.7
17,Devin Funchess,CAR,NYJ,10,25,17.5,3.8
18,Dez Bryant,DAL,LAC,9,25,18.2,3.6
19,Demaryius Thomas,DEN,OAK,11,34,19.0,3.9
20,Stefon Diggs,MIN,DET,13,49,19.8,5.0
21,Jamison Crowder,WAS,NYG,14,40,21.7,4.1
22,Michael Crabtree,OAK,DEN,9,37,22.0,4.2
23,Davante Adams,GB,PIT,15,35,23.1,3.9
24,Robby Anderson,NYJ,CAR,14,37,25.0,3.6
25,Cooper Kupp,LAR,NO,7,71,27.8,9.4
26,Emmanuel Sanders,DEN,OAK,14,45,28.1,5.1
27,Jeremy Maclin,BAL,HOU,17,43,28.8,4.6
28,Mohamed Sanu,ATL,TB,20,42,29.3,3.7
29,Amari Cooper,OAK,DEN,17,49,30.3,5.6
30,Devante Parker,MIA,NE,20,64,32.8,6.9
31,Marvin Jones,DET,MIN,22,66,33.1,6.5
32,Corey Davis,TEN,IND,20,47,33.4,5.9
33,Corey Coleman,CLE,CIN,17,46,34.2,5.9
34,Sammy Watkins,LAR,NO,23,51,35.2,6.6
35,Kenny Stills,MIA,NE,18,54,35.7,7.2
36,Rishard Matthews,TEN,IND,22,77,32.0,10.0
37,Josh Doctson,WAS,NYG,26,44,35.7,4.1
38,Marqise Lee,JAC,ARI,11,48,36.2,5.3
39,DeSean Jackson,TB,ATL,28,52,37.4,4.3
40,Danny Amendola,NE,MIA,12,56,39.5,5.5
41,Ted Ginn,NO,LAR,34,52,41.2,3.7
42,Paul Richardson,SEA,SF,32,57,42.9,4.8
43,Martavis Bryant,PIT,GB,27,76,44.0,9.7
44,Mike Wallace,BAL,HOU,27,69,44.6,7.0
45,Jordy Nelson,GB,PIT,34,67,46.5,5.7
46,Jermaine Kearse,NYJ,CAR,36,61,46.3,4.4
47,Nelson Agholor,PHI,CHI,26,58,47.4,5.1
48,Dontrelle Inman,CHI,PHI,33,60,48.1,4.4
49,Bruce Ellington,HOU,BAL,37,70,49.1,5.5
50,Brandon LaFell,CIN,CLE,36,67,49.4,5.1
51,Tyler Lockett,SEA,SF,35,56,50.4,3.8
52,Randall Cobb,GB,PIT,28,75,50.2,7.1
53,Marquise Goodwin,SF,SEA,30,105,51.6,9.1
54,Zay Jones,BUF,KC,41,86,56.5,8.2
55,Terrance Williams,DAL,LAC,44,72,55.3,5.3
56,Dede Westbrook,JAC,ARI,40,76,59.6,7.7
57,Russell Shepard,CAR,NYJ,49,77,60.8,7.4
58,Tavarres King,NYG,WAS,36,76,61.2,7.9
59,Eric Decker,TEN,IND,43,77,63.0,8.6
60,Ryan Grant,WAS,NYG,48,90,62.0,7.6
61,Mike Williams,LAC,DAL,41,88,62.2,8.6
62,Roger Lewis,NYG,WAS,44,109,65.0,9.9
63,Tyrell Williams,LAC,DAL,37,73,62.5,6.8
64,Jordan Matthews,BUF,KC,46,74,63.5,6.4
65,Adam Humphries,TB,ATL,42,90,64.8,8.8
66,Deonte Thompson,BUF,KC,44,81,65.8,7.9
67,Kenny Golladay,DET,MIN,48,86,68.3,8.3
68,John Ross,CIN,CLE,49,130,77.4,23.4
69,Kendall Wright,CHI,PHI,38,86,66.4,7.8
