Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Rob Gronkowski,NE,MIA,1,5,1.5,1.1
2,Travis Kelce,KC,BUF,1,3,1.9,0.5
3,Zach Ertz,PHI,CHI,2,8,3.6,1.4
4,Evan Engram,NYG,WAS,2,10,4.4,1.4
5,Jimmy Graham,SEA,SF,1,8,5.1,1.5
6,Vernon Davis,WAS,NYG,3,8,5.4,1.2
7,Delanie Walker,TEN,IND,2,11,7.5,1.7
8,Jared Cook,OAK,DEN,5,14,9.0,2.0
9,Jack Doyle,IND,TEN,4,13,9.1,1.5
10,Greg Olsen,CAR,NYJ,5,17,10.4,2.8
11,Tyler Kroft,CIN,CLE,6,18,11.1,2.3
12,Kyle Rudolph,MIN,DET,7,15,11.7,1.7
13,Austin Seferian-Jenkins,NYJ,CAR,7,15,11.7,1.9
14,Jason Witten,DAL,LAC,11,20,14.3,1.8
15,Charles Clay,BUF,KC,11,27,16.5,2.7
16,Austin Hooper,ATL,TB,12,23,16.8,2.3
17,Benjamin Watson,BAL,HOU,14,32,17.8,3.5
18,Hunter Henry,LAC,DAL,13,21,17.7,2.0
19,Eric Ebron,DET,MIN,13,24,19.5,2.2
20,Cameron Brate,TB,ATL,13,33,20.3,3.3
21,C.J. Fiedorowicz,HOU,BAL,14,26,20.4,3.1
22,Garrett Celek,SF,SEA,15,43,24.9,5.6
23,O.J. Howard,TB,ATL,17,42,24.0,4.2
24,Julius Thomas,MIA,NE,16,31,23.2,2.9
25,Adam Shaheen,CHI,PHI,16,75,26.7,9.0
26,Jesse James,PIT,GB,18,34,27.2,4.8
27,Marcedes Lewis,JAC,ARI,17,33,26.2,3.6
28,Gerald Everett,LAR,NO,16,47,35.3,6.2
29,David Njoku,CLE,CIN,17,34,26.8,3.2
30,Tyler Higbee,LAR,NO,19,36,29.6,3.2
31,Coby Fleener,NO,LAR,20,33,28.4,3.2
32,Virgil Green,DEN,OAK,20,46,34.0,7.1
33,Antonio Gates,LAC,DAL,20,71,38.3,10.3
34,Jermaine Gresham,ARI,JAC,24,34,29.1,2.8
35,George Kittle,SF,SEA,24,38,30.5,4.1
36,Seth DeValve,CLE,CIN,23,43,31.2,4.5
37,Martellus Bennett,NE,MIA,23,59,32.3,8.5
38,Lance Kendricks,GB,PIT,27,47,34.5,6.2
39,Austin Traylor,DEN,OAK,26,43,34.6,4.8
40,Nick Boyle,BAL,HOU,23,47,38.0,6.6
41,Jonnu Smith,TEN,IND,35,43,39.3,2.5
42,Ed Dickson,CAR,NYJ,32,54,40.4,6.5
43,Stephen Anderson,HOU,BAL,27,77,40.7,12.9
44,Daniel Brown,CHI,PHI,30,52,43.1,7.9
45,Darren Fells,DET,MIN,37,50,44.7,4.2
46,Ricky Seals-Jones,ARI,JAC,30,84,44.8,13.7
47,Brent Celek,PHI,CHI,36,60,47.6,7.0
48,Josh Hill,NO,LAR,37,60,47.8,7.5
49,Trey Burton,PHI,CHI,35,74,48.5,10.4
50,Luke Willson,SEA,SF,28,56,48.6,9.3
51,Maxx Williams,BAL,HOU,38,64,49.4,9.2
52,Niles Paul,WAS,NYG,35,62,50.8,9.2
53,Dion Sims,CHI,PHI,38,86,51.0,15.5
54,Nick O'Leary,BUF,KC,40,60,51.2,5.5
55,Levine Toilolo,ATL,TB,41,64,51.3,8.3
56,Eric Tomlinson,NYJ,CAR,40,69,51.4,10.3
57,Brandon Williams,IND,TEN,33,63,52.3,13.7
58,Demetrius Harris,KC,BUF,41,69,52.3,7.3
59,Richard Rodgers,GB,PIT,45,65,53.4,5.5
60,Lee Smith,OAK,DEN,44,65,54.3,7.7
61,C.J. Uzomah,CIN,CLE,39,72,55.2,11.4
62,Dwayne Allen,NE,MIA,49,65,55.9,5.2
63,Rhett Ellison,NYG,WAS,53,61,57.0,3.4
64,Anthony Fasano,MIA,NE,52,70,58.6,5.5
65,Xavier Grimble,PIT,GB,43,73,59.8,11.4
66,Michael Hoomanawanui,NO,LAR,40,68,60.6,10.5
67,Ross Travis,KC,BUF,53,68,60.8,6.1
68,David Morgan,MIN,DET,51,70,61.5,7.0
69,Clive Walford,OAK,DEN,52,69,61.5,6.6
70,Jeremy Sprinkle,WAS,NYG,34,85,63.7,16.0
71,James O'Shaughnessy,JAC,ARI,58,72,66.3,5.2
72,Nick Vannett,SEA,SF,54,76,66.5,8.4
73,Ben Koyack,JAC,ARI,57,79,68.0,9.0
74,Jerell Adams,NYG,WAS,58,78,69.3,8.4
75,Troy Niklas,ARI,JAC,64,74,70.5,3.9
76,Phillip Supernaw,TEN,IND,66,78,72.0,6.0
77,Jacob Hollister,NE,MIA,67,76,72.7,4.0
78,James Hanna,DAL,LAC,63,81,73.0,7.5
79,Jeff Cumberland,LAC,DAL,71,82,75.3,4.8
80,Neal Sterling,NYJ,CAR,77,79,78.0,0.8
81,Jeff Heuerman,DEN,OAK,70,95,78.3,10.0
82,Geoff Swaim,DAL,LAC,76,91,83.7,6.1
83,Matt Lengel,CLE,CIN,80,88,84.0,4.0
84,Eric Saubert,ATL,TB,83,90,86.5,3.5
85,Sean McGrath,LAC,DAL,87,87,87.0,0.0
86,Logan Thomas,BUF,KC,85,96,90.5,5.5
87,Khari Lee,BUF,KC,86,99,92.5,6.5
