Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Le'Veon Bell,PIT,23.1,91.7,0.7,4.5,35.2,0.2,0.2,22.1
Todd Gurley,LAR,18.8,86.0,0.7,3.8,34.4,0.2,0.2,20.7
LeSean McCoy,BUF,18.1,86.3,0.5,3.9,29.4,0.1,0.1,18.8
Kareem Hunt,KC,16.6,79.9,0.6,3.2,26.4,0.1,0.2,18.0
Melvin Gordon,LAC,17.1,72.9,0.5,3.4,27.2,0.2,0.1,17.6
Mark Ingram,NO,15.9,76.6,0.6,3.4,22.5,0.1,0.2,16.9
Alvin Kamara,NO,8.9,44.4,0.3,4.9,42.9,0.2,0.1,16.8
Leonard Fournette,JAC,19.9,82.1,0.6,2.1,17.6,0.1,0.1,16.0
Tevin Coleman,ATL,16.2,65.8,0.6,2.4,26.0,0.1,0.1,15.7
Christian McCaffrey,CAR,7.9,29.6,0.2,5.5,44.7,0.3,0.1,15.4
Carlos Hyde,SF,14.2,57.5,0.4,3.4,24.4,0.1,0.1,14.1
Lamar Miller,HOU,17.2,67.0,0.3,2.5,18.9,0.1,0.1,13.4
Joe Mixon,CIN,16.1,53.9,0.5,2.3,19.5,0.1,0.1,12.8
Jerick McKinnon,MIN,11.8,48.0,0.3,3.4,24.6,0.1,0.1,12.7
DeMarco Murray,TEN,12.2,49.6,0.4,2.8,22.0,0.1,0.1,12.4
Samaje Perine,WAS,16.5,65.7,0.5,1.5,13.6,0.1,0.1,12.2
Alfred Morris,DAL,16.1,74.1,0.4,1.1,7.4,0.0,0.1,11.7
Orleans Darkwa,NYG,13.6,58.9,0.3,2.1,15.4,0.1,0.1,11.5
Jordan Howard,CHI,17.6,71.2,0.3,1.5,10.6,0.0,0.1,11.5
Dion Lewis,NE,12.6,56.9,0.5,1.4,11.4,0.1,0.1,11.4
Frank Gore,IND,14.1,51.5,0.4,2.0,16.7,0.1,0.1,11.4
Duke Johnson,CLE,5.2,22.4,0.1,4.4,34.3,0.1,0.1,11.2
Jamaal Williams,GB,13.4,50.4,0.3,2.4,18.3,0.0,0.1,10.8
Rex Burkhead,NE,6.9,29.5,0.3,2.7,23.7,0.2,0.1,10.6
Alex Collins,BAL,15.5,60.7,0.4,1.5,10.5,0.0,0.2,10.6
