Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-11-27,2017,12,BAL,HOU,39.5,0.78125,23.5,,,,,,,,,,
2017-11-27,2017,12,HOU,BAL,39.5,0.241545893719807,16.0,,,,,,,,,,
2017-11-26,2017,12,ARI,JAX,37.5,0.3125,15.75,0.019,16.34548690671,0.004,10.5099056604,0.092,28.395444770283,0.01,8.5,0.044000000000000004,6.8
2017-11-26,2017,12,ATL,TB,47.0,0.826446280991735,28.75,0.287,21.63393782222,0.11199999999999999,17.684808743199998,0.36100000000000004,39.990299890855,0.027000000000000003,11.6,0.11699999999999999,7.4
2017-11-26,2017,12,BUF,KC,47.0,0.241545893719807,19.25,0.09300000000000001,22.751258865230003,0.026000000000000002,15.23208,0.053000000000000005,28.2271140907,0.013999999999999999,12.5,0.018000000000000002,5.1
2017-11-26,2017,12,CAR,NYJ,39.5,0.7042253521126759,22.5,0.107,25.656974789959996,0.047,18.3351525424,0.094,25.72154571523,0.05,14.100000000000001,0.064,8.5
2017-11-26,2017,12,CHI,PHI,43.5,0.13927576601671302,14.75,0.03,24.92303504414,0.013000000000000001,10.8868235294,0.038,22.020558263299996,0.011000000000000001,11.899999999999999,0.01,5.4
2017-11-26,2017,12,CIN,CLE,39.0,0.7633587786259541,23.25,0.096,18.37219216418,0.054000000000000006,15.515999999999998,0.14900000000000002,39.26872723217001,0.114,11.700000000000001,0.129,9.1
2017-11-26,2017,12,CLE,CIN,39.0,0.25974025974026,15.75,0.066,21.283678571400003,0.003,10.223964285700001,0.077,24.310761297739997,0.024,9.899999999999999,0.016,5.8
2017-11-26,2017,12,DEN,OAK,41.0,0.355871886120996,18.75,0.113,21.211087281140003,0.035,12.4997014925,0.107,34.05352938051,0.021,9.4,0.02,6.5
2017-11-26,2017,12,GB,PIT,42.5,0.126422250316056,14.25,,,,,,,,,,
2017-11-26,2017,12,IND,TEN,46.5,0.3921568627450979,21.75,0.038000000000000006,16.521521827820003,0.061,16.1678235294,0.195,28.12211829555,0.152,14.0,0.017,5.5
2017-11-26,2017,12,JAX,ARI,37.5,0.7142857142857142,21.75,0.098,26.446509641555,0.008,12.552631578900002,0.083,25.361432132260003,0.012,7.9,0.157,10.8
2017-11-26,2017,12,KC,BUF,47.0,0.78125,27.75,0.204,24.6981779661,0.037000000000000005,17.6334301676,0.065,27.386370021679998,0.084,18.8,0.021,7.8
2017-11-26,2017,12,LAR,NO,54.0,0.588235294117647,28.25,0.299,23.994761904759002,0.066,18.1360123457,0.322,41.47034757349,0.019999999999999997,10.6,0.013999999999999999,5.9
2017-11-26,2017,12,MIA,NE,49.0,0.100603621730382,16.0,0.031000000000000003,21.3818445748,0.034,13.4469,0.26,38.133222014567,0.040999999999999995,7.7,0.004,5.5
2017-11-26,2017,12,NE,MIA,49.0,0.9259259259259259,33.0,0.17400000000000002,33.764368421069996,0.115,21.478,0.253,30.76590013101,0.082,23.2,0.065,7.9
2017-11-26,2017,12,NO,LAR,54.0,0.436681222707424,25.75,0.394,37.039323753233,0.066,17.4755813953,0.28500000000000003,36.32956201524,0.009000000000000001,9.5,0.025,5.4
2017-11-26,2017,12,NYJ,CAR,39.5,0.32154340836012896,17.0,0.048,23.27261329061,0.011000000000000001,13.388,0.056,27.45833380088,0.027999999999999997,12.600000000000001,0.017,5.9
2017-11-26,2017,12,OAK,DEN,41.0,0.666666666666667,22.25,0.041,18.991621732789998,0.016,14.3051,0.10300000000000001,32.479243684827,0.08800000000000001,15.000000000000002,0.013999999999999999,5.9
2017-11-26,2017,12,PHI,CHI,43.5,0.8849557522123891,28.75,0.066,25.301549580483,0.073,19.008,0.14300000000000002,33.151020768159995,0.047,20.400000000000002,0.182,8.8
2017-11-26,2017,12,PIT,GB,42.5,0.9009009009009008,28.25,,,,,,,,,,
2017-11-26,2017,12,SEA,SF,44.0,0.7407407407407409,25.5,0.041,18.66122677249,0.147,21.40134,0.286,37.043317005743,0.11599999999999999,16.400000000000002,0.042,9.46
2017-11-26,2017,12,SF,SEA,44.0,0.284090909090909,18.5,0.14100000000000001,23.970023116729998,0.02,11.9832,0.037000000000000005,29.442472794113,0.013000000000000001,10.8,0.004,6.6
2017-11-26,2017,12,TB,ATL,47.0,0.2,18.25,0.027999999999999997,17.55601358213,0.024,14.65,0.185,36.57528571429,0.024,13.7,0.006,6.6
2017-11-26,2017,12,TEN,IND,46.5,0.632911392405063,24.75,0.063,21.835867701139996,0.067,16.913005714300002,0.22100000000000003,23.10173748747,0.07200000000000001,16.9,0.019,6.1
2017-11-23,2017,12,DAL,LAC,46.5,0.495049504950495,22.75,,,,,,,,,,
2017-11-23,2017,12,DET,MIN,46.0,0.45045045045045,21.75,,,,,,,,,,
2017-11-23,2017,12,LAC,DAL,46.5,0.531914893617021,23.75,,,,,,,,,,
2017-11-23,2017,12,MIN,DET,46.0,0.574712643678161,24.25,,,,,,,,,,
2017-11-23,2017,12,NYG,WAS,44.0,0.268096514745308,18.5,,,,,,,,,,
2017-11-23,2017,12,WAS,NYG,44.0,0.7575757575757579,25.5,,,,,,,,,,
