Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Pittsburgh Steelers,PIT,3.3,0.9,0.7,1.1,0.1,0.0,18.7,317.9,8.5
Los Angeles Rams,LAR,2.8,1.0,0.6,1.1,0.2,0.0,18.7,302.6,8.3
Baltimore Ravens,BAL,2.9,0.9,0.7,1.2,0.2,0.0,18.2,339.2,8.1
San Francisco 49ers,SF,2.5,1.1,0.6,1.1,0.2,0.0,19.4,313.9,8.0
Buffalo Bills,BUF,3.2,0.7,0.6,0.9,0.1,0.0,21.9,337.0,6.8
Tampa Bay Buccaneers,TB,2.3,1.0,0.7,1.1,0.2,0.0,20.9,316.6,6.8
Dallas Cowboys,DAL,2.7,0.9,0.7,1.0,0.2,0.0,20.8,322.0,6.8
New Orleans Saints,NO,2.6,0.9,0.7,1.0,0.1,0.0,21.1,356.2,6.6
Arizona Cardinals,ARI,2.6,0.9,0.6,1.1,0.1,0.1,20.1,313.0,6.5
Jacksonville Jaguars,JAC,3.1,0.8,0.5,0.7,0.1,0.0,26.6,368.1,6.5
Indianapolis Colts,IND,2.3,1.0,0.5,0.8,0.2,0.0,22.5,337.3,6.5
Kansas City Chiefs,KC,2.6,0.8,0.7,1.1,0.2,0.0,20.5,353.6,6.4
Tennessee Titans,TEN,2.7,0.8,0.6,0.8,0.1,0.0,23.0,378.2,6.3
Seattle Seahawks,SEA,2.4,0.9,0.7,1.0,0.1,0.0,22.9,357.0,6.3
Carolina Panthers,CAR,2.5,0.8,0.7,1.0,0.1,0.0,27.8,383.3,6.2
Minnesota Vikings,MIN,2.9,0.6,0.6,0.8,0.1,0.0,28.1,380.5,6.2
New York Jets,NYJ,2.5,0.9,0.6,0.8,0.1,0.0,25.2,353.0,6.2
Cleveland Browns,CLE,2.1,0.9,0.6,1.1,0.2,0.1,23.7,355.8,6.1
Houston Texans,HOU,2.6,0.7,0.6,0.9,0.1,0.0,22.2,358.3,6.1
Miami Dolphins,MIA,2.5,0.9,0.5,0.8,0.1,0.0,28.1,401.1,6.1
New York Giants,NYG,2.5,0.8,0.6,0.9,0.1,0.0,28.5,417.2,6.0
Philadelphia Eagles,PHI,2.2,0.8,0.6,0.9,0.1,0.1,25.0,362.4,5.9
Atlanta Falcons,ATL,2.3,0.8,0.5,0.9,0.1,0.0,24.5,371.2,5.9
Washington Football Team,WF,2.1,0.8,0.6,0.9,0.1,0.0,25.4,371.0,5.7
Chicago Bears,CHI,2.0,0.7,0.6,0.8,0.1,0.1,22.3,340.9,5.6
Cincinnati Bengals,CIN,2.4,0.7,0.5,0.6,0.1,0.0,28.8,384.4,5.5
Las Vegas Raiders,LV,1.8,0.6,0.5,0.7,0.1,0.0,30.6,409.2,4.7
Los Angeles Chargers,LAC,1.7,0.6,0.4,0.5,0.1,0.0,26.5,375.8,4.5
