Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Alvin Kamara,NO,LAC,1,2,1.3,0.4,25.8,0.16000000000000003
2,Ezekiel Elliott,DAL,NYG,1,3,1.8,0.5,21.8,0.25
3,Clyde Edwards-Helaire,KC,LV,2,9,3.8,1.3,19.0,0.8450000000000001
4,Dalvin Cook,MIN,SEA,3,9,4.0,1.0,18.9,0.3333333333333333
5,Kareem Hunt,CLE,IND,2,8,5.3,1.4,18.5,0.9799999999999999
6,Mike Davis,CAR,ATL,3,16,7.7,1.1,18.0,0.4033333333333334
7,James Robinson,JAC,HOU,5,12,8.1,1.5,17.5,0.45
8,Chris Carson,SEA,MIN,5,13,8.8,2.7,17.4,1.4580000000000002
9,Josh Jacobs,LV,KC,3,14,8.9,3.3,17.2,3.6299999999999994
10,Derrick Henry,TEN,BUF,6,28,11.0,4.3,17.2,3.0816666666666666
11,James Conner,PIT,PHI,8,19,11.7,2.7,17.2,0.9112500000000001
12,Jonathan Taylor,IND,CLE,6,18,12.1,2.3,17.1,0.8816666666666665
13,Joe Mixon,CIN,BAL,10,22,13.6,1.5,16.7,0.225
14,David Johnson,HOU,JAC,6,22,13.8,3.1,15.9,1.6016666666666668
15,Miles Sanders,PHI,PIT,5,21,14.1,3.6,15.8,2.592
16,Todd Gurley II,ATL,CAR,5,19,15.5,3.0,15.8,1.8
17,Kenyan Drake,ARI,NYJ,8,30,17.8,2.4,14.9,0.72
18,Ronald Jones II,TB,CHI,11,29,18.5,3.2,14.8,0.9309090909090911
19,Antonio Gibson,WAS,LAR,7,23,18.7,2.8,14.7,1.1199999999999999
20,Devin Singletary,BUF,TEN,11,25,18.8,2.8,14.6,0.7127272727272727
21,Jerick McKinnon,SF,MIA,9,31,21.3,4.9,12.7,2.6677777777777782
22,Myles Gaskin,MIA,SF,20,29,24.2,2.9,12.5,0.4205
23,David Montgomery,CHI,TB,15,28,24.5,2.3,12.0,0.35266666666666663
24,Joshua Kelley,LAC,NO,20,41,25.4,2.0,11.8,0.2
25,Mark Ingram II,BAL,CIN,14,49,26.4,3.4,11.7,0.8257142857142856
26,Darrell Henderson,LAR,WAS,19,37,26.8,3.4,11.0,0.6084210526315789
27,Devonta Freeman,NYG,DAL,21,35,27.0,2.9,10.6,0.4004761904761905
28,Nyheim Hines,IND,CLE,15,33,28.5,1.6,10.3,0.1706666666666667
29,Le'Veon Bell,NYJ,ARI,16,55,29.2,9.9,9.7,6.125625
30,Latavius Murray,NO,LAC,23,50,30.8,2.6,9.5,0.2939130434782609
31,Chase Edmonds,ARI,NYJ,24,38,32.2,1.9,9.5,0.15041666666666667
32,Malcolm Brown,LAR,WAS,26,43,33.2,3.7,9.4,0.5265384615384616
33,J.K. Dobbins,BAL,CIN,30,51,35.3,3.1,9.0,0.32033333333333336
34,Raheem Mostert,SF,MIA,12,78,35.9,18.0,9.0,27.0
35,Duke Johnson Jr.,HOU,JAC,30,46,36.6,2.1,8.9,0.147
36,D'Ernest Johnson,CLE,IND,32,53,38.3,4.5,8.8,0.6328125
37,J.D. McKissic,WAS,LAR,32,61,38.7,4.5,8.4,0.6328125
38,Brian Hill,ATL,CAR,34,64,39.3,2.5,8.3,0.18382352941176472
39,Alexander Mattison,MIN,SEA,33,52,39.8,2.7,8.3,0.22090909090909094
40,Justin Jackson,LAC,NO,28,62,37.8,8.1,8.1,2.3432142857142857
41,Gus Edwards,BAL,CIN,36,58,43.3,3.8,7.7,0.4011111111111111
42,Frank Gore,NYJ,ARI,35,55,43.6,4.3,6.9,0.5282857142857142
43,Ke'Shawn Vaughn,TB,CHI,38,59,46.0,5.9,6.8,0.9160526315789475
44,Jeff Wilson Jr.,SF,MIA,34,75,49.6,11.5,6.7,3.889705882352941
45,Chris Thompson,JAC,HOU,34,53,46.5,3.8,6.3,0.42470588235294116
46,Cam Akers,LAR,WAS,34,67,50.1,7.4,6.2,1.6105882352941179
47,Giovani Bernard,CIN,BAL,35,58,48.7,5.1,6.0,0.7431428571428571
48,Travis Homer,SEA,MIN,40,61,48.9,4.7,5.9,0.5522500000000001
49,Boston Scott,PHI,PIT,40,62,49.3,4.7,5.9,0.5522500000000001
50,Tony Pollard,DAL,NYG,40,63,51.2,5.6,5.8,0.7839999999999999
51,Jordan Howard,MIA,SF,39,72,51.3,8.0,5.4,1.641025641025641
52,Dion Lewis,NYG,DAL,45,57,50.9,2.6,5.3,0.15022222222222223
53,Wayne Gallman,NYG,DAL,31,64,51.0,6.0,5.2,1.1612903225806452
54,Zack Moss,BUF,TEN,32,64,49.3,7.0,4.8,1.53125
55,Matt Breida,MIA,SF,44,61,52.3,4.2,4.7,0.40090909090909094
56,Jordan Wilkins,IND,CLE,38,64,53.6,6.0,4.7,0.9473684210526315
57,Jalen Richard,LV,KC,41,58,53.8,2.3,4.5,0.12902439024390241
58,Darrel Williams,KC,LV,54,66,60.6,3.1,4.5,0.177962962962963
59,Devontae Booker,LV,KC,51,74,61.6,5.2,4.4,0.5301960784313726
60,Lamical Perine,NYJ,ARI,56,74,63.0,4.8,4.2,0.4114285714285714
61,Ito Smith,ATL,CAR,53,74,62.9,3.5,4.2,0.23113207547169812
62,Peyton Barber,WAS,LAR,58,76,66.0,4.0,4.0,0.27586206896551724
63,Benny Snell Jr.,PIT,PHI,56,88,65.8,5.8,3.9,0.6007142857142858
64,DeeJay Dallas,SEA,MIN,62,81,68.0,5.2,3.9,0.43612903225806454
65,Corey Clement,PHI,PIT,61,87,69.1,5.8,3.9,0.5514754098360656
66,Dontrell Hilliard,CLE,IND,54,81,68.1,8.2,3.8,1.2451851851851852
67,Darrynton Evans,TEN,BUF,46,86,68.7,5.7,3.7,0.706304347826087
68,Kyle Juszczyk,SF,MIA,53,77,65.8,5.5,3.7,0.5707547169811321
69,Anthony McFarland Jr.,PIT,PHI,55,82,67.1,7.4,3.6,0.9956363636363638
70,Leonard Fournette,TB,CHI,38,80,62.9,10.2,3.6,2.737894736842105
71,Jaylen Samuels,PIT,PHI,51,85,71.6,5.4,3.5,0.5717647058823531
72,Darwin Thompson,KC,LV,56,90,69.4,8.7,3.3,1.3516071428571426
73,T.J. Yeldon,BUF,TEN,58,82,69.7,5.4,3.2,0.5027586206896553
74,Carlos Hyde,SEA,MIN,49,86,73.8,10.2,2.9,2.1232653061224487
75,Trenton Cannon,CAR,ATL,46,94,73.8,12.4,2.9,3.3426086956521743
76,Ryan Nall,CHI,TB,69,99,79.2,6.9,2.6,0.6900000000000001
77,C.J. Ham,MIN,SEA,68,80,74.9,2.7,2.3,0.10720588235294119
78,Alex Armah,CAR,ATL,69,85,79.6,4.4,2.3,0.28057971014492755
79,Alec Ingold,LV,KC,69,91,78.6,5.1,2.3,0.3769565217391304
80,C.J. Prosise,HOU,JAC,74,97,80.2,5.6,2.2,0.42378378378378373
81,Dare Ogunbowale,JAC,HOU,72,87,77.6,4.8,2.2,0.32
82,Patrick Laird,MIA,SF,71,93,79.5,6.2,2.1,0.5414084507042254
83,Josh Adams,NYJ,ARI,73,89,81.6,5.1,2.0,0.3563013698630137
84,JaMycal Hasty,SF,MIA,75,100,83.4,6.3,1.9,0.5292
85,Qadree Ollison,ATL,CAR,76,96,84.0,5.7,1.9,0.42750000000000005
86,Ameer Abdullah,MIN,SEA,72,95,86.5,4.1,1.9,0.2334722222222222
87,Mike Boone,MIN,SEA,74,91,85.8,2.9,1.7,0.11364864864864865
88,Artavis Pierce,CHI,TB,74,99,87.2,6.0,1.7,0.4864864864864865
89,Justice Hill,BAL,CIN,79,97,88.7,4.5,1.6,0.2563291139240506
90,Theo Riddick,LV,KC,77,100,87.4,7.2,1.6,0.6732467532467533
91,DeAndre Washington,KC,LV,58,100,82.8,12.0,1.4,2.4827586206896552
92,Patrick Ricard,BAL,CIN,70,91,86.0,6.0,1.4,0.5142857142857142
93,Anthony Sherman,KC,LV,77,92,83.0,6.2,1.4,0.4992207792207793
94,Jeremy McNichols,TEN,BUF,76,99,91.0,5.6,1.4,0.41263157894736835
95,Eno Benjamin,ARI,NYJ,86,96,89.9,2.6,1.3,0.07860465116279071
96,Ryquell Armstead,JAC,HOU,74,94,86.5,4.3,1.3,0.24986486486486484
97,Lynn Bowden Jr.,MIA,SF,76,96,85.6,7.0,1.3,0.6447368421052632
98,Keith Smith,ATL,CAR,74,94,82.5,7.5,1.3,0.7601351351351351
99,Andy Janovich,CLE,IND,77,95,88.0,6.3,1.2,0.5154545454545454
100,Samaje Perine,CIN,BAL,87,98,93.8,3.7,0.9,0.15735632183908047
101,Reggie Gilliam,BUF,TEN,80,98,87.3,7.7,0.8,0.741125
102,Kalen Ballage,LAC,NO,90,99,93.4,4.2,0.7,0.196
103,Elijhaa Penny,NYG,DAL,86,92,89.0,3.0,0.5,0.10465116279069768
104,Michael Burton,NO,LAC,95,96,95.5,0.5,0.5,0.002631578947368421
