Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Los Angeles (LAR)LAR DST,LAR,WAS,1,7,2.4,1.3,9.8,1.6900000000000002
2,Baltimore (BAL)BAL DST,BAL,CIN,1,7,2.8,1.4,8.7,1.9599999999999997
3,Tampa Bay (TB)TB DST,TB,CHI,1,7,3.6,1.8,8.1,3.24
4,Pittsburgh (PIT)PIT DST,PIT,PHI,1,9,4.2,2.0,8.0,4.0
5,San Francisco (SF)SF DST,SF,MIA,1,10,4.5,1.7,8.0,2.8899999999999997
6,Arizona (ARI)ARI DST,ARI,NYJ,2,11,5.6,1.2,7.6,0.72
7,Indianapolis (IND)IND DST,IND,CLE,4,12,7.8,1.6,7.4,0.6400000000000001
8,Kansas City (KC)KC DST,KC,LV,7,12,8.8,0.8,7.2,0.09142857142857144
9,Buffalo (BUF)BUF DST,BUF,TEN,4,18,9.5,2.1,7.1,1.1025
10,New Orleans (NO)NO DST,NO,LAC,7,13,10.1,1.3,6.8,0.24142857142857146
11,Chicago (CHI)CHI DST,CHI,TB,9,20,12.4,1.7,6.7,0.32111111111111107
12,Seattle (SEA)SEA DST,SEA,MIN,10,22,13.3,2.1,6.5,0.441
13,Cleveland (CLE)CLE DST,CLE,IND,6,19,14.7,2.1,6.3,0.735
14,Dallas (DAL)DAL DST,DAL,NYG,6,25,14.5,3.9,6.3,2.5349999999999997
15,Philadelphia (PHI)PHI DST,PHI,PIT,13,22,16.8,2.3,6.3,0.40692307692307683
16,Houston (HOU)HOU DST,HOU,JAC,6,25,16.7,3.7,6.2,2.2816666666666667
17,Tennessee (TEN)TEN DST,TEN,BUF,13,25,17.7,2.8,6.2,0.603076923076923
18,Washington (WAS)WAS DST,WAS,LAR,11,24,18.8,2.1,6.2,0.40090909090909094
19,Los Angeles (LAC)LAC DST,LAC,NO,11,28,19.3,4.4,6.2,1.7600000000000002
20,New York (NYJ)NYJ DST,NYJ,ARI,12,28,19.7,3.1,6.1,0.8008333333333334
21,Jacksonville (JAC)JAC DST,JAC,HOU,15,27,21.8,2.5,6.1,0.4166666666666667
22,Miami (MIA)MIA DST,MIA,SF,13,27,22.7,2.4,6.1,0.44307692307692303
23,Atlanta (ATL)ATL DST,ATL,CAR,16,27,22.8,2.9,5.9,0.525625
24,Carolina (CAR)CAR DST,CAR,ATL,16,27,23.1,2.2,5.9,0.30250000000000005
25,New York (NYG)NYG DST,NYG,DAL,15,27,25.3,1.5,5.7,0.15
26,Minnesota (MIN)MIN DST,MIN,SEA,21,30,27.0,1.7,5.6,0.1376190476190476
27,Cincinnati (CIN)CIN DST,CIN,BAL,16,29,26.2,2.4,5.3,0.36
28,Las Vegas (LV)LV DST,LV,KC,23,30,28.4,1.4,5.2,0.08521739130434781
