Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
DeAndre Hopkins,ARI,7.5,90.0,0.6,0.0,0.2,0.0,0.1,20.3
Keenan Allen,LAC,7.4,89.1,0.5,0.2,1.0,0.0,0.1,19.4
Calvin Ridley,ATL,5.9,81.2,0.7,0.4,2.1,0.0,0.1,18.6
Amari Cooper,DAL,6.5,85.5,0.6,0.1,0.3,0.0,0.1,18.5
Tyler Lockett,SEA,6.1,80.9,0.7,0.2,1.3,0.0,0.0,18.4
Adam Thielen,MIN,6.2,81.7,0.7,0.3,1.5,0.0,0.1,18.3
Tyreek Hill,KC,5.3,78.4,0.7,0.8,5.4,0.0,0.0,18.0
Stefon Diggs,BUF,5.7,80.9,0.5,0.3,1.8,0.0,0.1,17.2
Cooper Kupp,LAR,5.7,73.1,0.6,0.5,2.7,0.0,0.1,17.1
Allen Robinson II,CHI,6.3,76.7,0.5,0.1,0.6,0.0,0.1,17.0
Terry McLaurin,WAS,5.5,81.4,0.5,0.2,0.8,0.0,0.0,16.6
Robby Anderson,CAR,5.5,76.2,0.6,0.1,0.7,0.0,0.1,16.4
Robert Woods,LAR,5.6,70.6,0.4,1.5,9.0,0.1,0.1,16.4
D.J. Moore,CAR,5.8,79.0,0.4,0.3,2.9,0.0,0.1,16.4
D.K. Metcalf,SEA,4.5,77.2,0.7,0.1,0.3,0.0,0.1,16.1
Mike Evans,TB,5.2,73.6,0.6,0.0,0.0,0.0,0.0,16.0
Odell Beckham Jr.,CLE,5.1,70.9,0.5,0.5,4.2,0.0,0.0,15.8
Justin Jefferson,MIN,4.8,77.8,0.5,0.1,0.7,0.0,0.1,15.6
DeVante Parker,MIA,5.2,72.5,0.5,0.0,0.0,0.0,0.0,15.4
Tyler Boyd,CIN,6.0,68.3,0.4,0.2,1.1,0.0,0.1,15.3
JuJu Smith-Schuster,PIT,5.3,66.1,0.5,0.0,0.1,0.0,0.0,15.1
Will Fuller V,HOU,4.6,68.5,0.6,0.2,1.0,0.0,0.0,14.9
Jamison Crowder,NYJ,5.7,66.1,0.4,0.1,0.5,0.0,0.1,14.9
D.J. Chark Jr.,JAC,4.9,65.3,0.6,0.1,0.5,0.0,0.0,14.8
Diontae Johnson,PIT,5.1,62.0,0.5,0.3,2.3,0.0,0.1,14.5
Marquise Brown,BAL,4.5,63.8,0.6,0.3,2.0,0.0,0.0,14.3
CeeDee Lamb,DAL,4.6,63.4,0.5,0.6,3.0,0.0,0.1,14.2
A.J. Brown,TEN,4.3,66.6,0.5,0.2,2.0,0.0,0.0,13.9
Darius Slayton,NYG,4.0,60.2,0.6,0.0,0.0,0.0,0.0,13.5
Scotty Miller,TB,4.2,57.9,0.4,0.4,2.2,0.0,0.0,12.5
John Brown,BUF,4.1,55.6,0.5,0.1,0.3,0.0,0.0,12.4
T.Y. Hilton,IND,4.4,64.0,0.3,0.0,0.0,0.0,0.0,12.4
Hunter Renfrow,LV,4.5,55.3,0.4,0.0,0.0,0.0,0.0,12.3
Sammy Watkins,KC,4.3,57.0,0.3,0.2,1.4,0.0,0.0,11.9
Tee Higgins,CIN,4.0,55.2,0.4,0.1,0.8,0.0,0.0,11.9
Michael Thomas,NO,4.9,56.1,0.2,0.0,0.0,0.0,0.0,11.9
Laviska Shenault Jr.,JAC,4.1,51.9,0.3,1.5,8.3,0.0,0.1,11.7
Emmanuel Sanders,NO,4.2,52.0,0.4,0.0,0.3,0.0,0.0,11.7
Greg Ward,PHI,5.3,52.5,0.2,0.3,1.0,0.0,0.1,11.6
Michael Gallup,DAL,3.7,62.2,0.3,0.0,0.0,0.0,0.0,11.5
Golden Tate,NYG,4.8,52.8,0.2,0.2,0.7,0.0,0.0,11.5
Jarvis Landry,CLE,4.5,55.1,0.2,0.1,0.4,0.0,0.0,11.4
Russell Gage,ATL,4.9,50.1,0.2,0.3,1.1,0.0,0.0,11.4
Deebo Samuel,SF,3.6,47.0,0.2,0.9,9.8,0.1,0.0,10.9
Cole Beasley,BUF,4.2,50.2,0.2,0.0,0.0,0.0,0.0,10.5
Curtis Samuel,CAR,3.3,38.6,0.2,2.2,12.7,0.1,0.0,10.3
A.J. Green,CIN,4.1,51.5,0.2,0.0,0.0,0.0,0.0,10.3
Brandon Aiyuk,SF,3.5,47.8,0.2,1.0,5.8,0.0,0.0,10.2
Tre'Quan Smith,NO,3.5,46.2,0.3,0.0,0.1,0.0,0.0,10.1
Brandin Cooks,HOU,3.6,49.5,0.2,0.2,1.3,0.0,0.0,9.8
Zach Pascal,IND,3.6,48.0,0.2,0.1,0.5,0.0,0.0,9.8
Christian Kirk,ARI,3.8,44.0,0.2,0.4,3.0,0.0,0.0,9.7
Olamide Zaccheaus,ATL,3.6,46.4,0.2,0.1,0.4,0.0,0.0,9.5
Isaiah Ford,MIA,3.7,40.7,0.1,0.1,0.5,0.0,0.0,8.6
Randall Cobb,HOU,3.3,42.8,0.2,0.1,0.4,0.0,0.0,8.6
Darnell Mooney,CHI,3.3,41.2,0.2,0.2,1.0,0.0,0.0,8.6
Keelan Cole,JAC,3.1,43.8,0.2,0.0,0.2,0.0,0.0,8.6
Dontrelle Inman,WAS,3.3,40.4,0.2,0.0,0.0,0.0,0.0,8.5
Anthony Miller,CHI,3.3,40.2,0.2,0.2,1.0,0.0,0.0,8.5
Henry Ruggs III,LV,3.2,41.1,0.1,0.3,2.2,0.0,0.0,8.4
Mecole Hardman,KC,2.5,38.9,0.3,0.2,1.2,0.0,0.0,8.2
Jeff Smith,NYJ,3.2,39.5,0.1,0.1,0.4,0.0,0.0,8.0
Preston Williams,MIA,3.0,41.7,0.1,0.0,0.0,0.0,0.0,7.9
Mike Williams,LAC,2.5,42.1,0.2,0.1,0.2,0.0,0.0,7.9
