Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.0,75.2,0.6,0.0,17.2
George Kittle,SF,5.9,78.3,0.6,0.0,17.0
Darren Waller,LV,6.6,75.3,0.4,0.1,16.5
Hunter Henry,LAC,5.0,62.6,0.5,0.1,14.1
Zach Ertz,PHI,5.6,58.8,0.4,0.1,13.9
Mark Andrews,BAL,4.2,56.5,0.7,0.0,13.9
Jonnu Smith,TEN,4.4,51.1,0.5,0.0,12.3
Evan Engram,NYG,5.0,52.0,0.2,0.0,11.4
Tyler Higbee,LAR,4.2,46.8,0.2,0.0,10.3
Hayden Hurst,ATL,3.9,44.2,0.3,0.0,9.8
Mike Gesicki,MIA,3.9,43.9,0.2,0.0,9.5
Dalton Schultz,DAL,3.5,41.5,0.3,0.1,9.4
Eric Ebron,PIT,3.7,42.2,0.2,0.0,9.3
Jimmy Graham,CHI,3.6,39.4,0.2,0.0,8.7
Austin Hooper,CLE,3.7,38.2,0.2,0.0,8.7
Rob Gronkowski,TB,3.3,42.9,0.2,0.0,8.7
Greg Olsen,SEA,3.1,35.5,0.2,0.0,7.8
Logan Thomas,WAS,3.5,34.1,0.1,0.0,7.7
Mo Alie-Cox,IND,2.4,33.0,0.3,0.0,7.6
Chris Herndon IV,NYJ,3.3,34.4,0.1,0.1,7.5
Jordan Akins,HOU,2.8,30.9,0.2,0.0,6.8
Drew Sample,CIN,3.3,29.4,0.1,0.0,6.7
Jared Cook,NO,2.3,31.7,0.2,0.0,6.7
Tyler Eifert,JAC,2.6,30.1,0.2,0.0,6.6
Kyle Rudolph,MIN,2.4,24.8,0.2,0.0,6.0
Ian Thomas,CAR,2.6,22.9,0.1,0.0,5.7
Darren Fells,HOU,2.0,21.2,0.2,0.0,5.4
Dan Arnold,ARI,2.1,24.2,0.1,0.0,5.3
Jack Doyle,IND,2.3,22.9,0.1,0.0,5.2
Dawson Knox,BUF,2.0,24.5,0.1,0.0,4.9
Anthony Firkser,TEN,1.9,22.1,0.1,0.0,4.9
Cameron Brate,TB,1.8,17.4,0.2,0.0,4.5
James O'Shaughnessy,JAC,1.8,18.8,0.1,0.0,4.3
Trey Burton,IND,1.8,19.2,0.1,0.0,4.3
Irv Smith Jr.,MIN,1.8,17.6,0.1,0.0,4.1
Harrison Bryant,CLE,1.6,17.3,0.1,0.0,3.9
Kaden Smith,NYG,1.7,15.2,0.1,0.0,3.8
Vance McDonald,PIT,1.6,16.6,0.1,0.0,3.8
Gerald Everett,LAR,1.6,17.1,0.1,0.0,3.7
Richard Rodgers,PHI,1.6,16.2,0.1,0.0,3.7
Will Dissly,SEA,1.4,15.9,0.1,0.0,3.6
Taysom Hill,NO,1.3,14.0,0.1,0.0,3.5
Josh Hill,NO,1.5,14.8,0.1,0.0,3.4
Adam Trautman,NO,1.3,14.6,0.1,0.0,3.3
Nick Boyle,BAL,1.5,14.1,0.1,0.0,3.3
Demetrius Harris,CHI,1.3,12.7,0.1,0.0,3.1
David Njoku,CLE,1.2,14.2,0.1,0.0,3.0
Ryan Griffin,NYJ,1.3,12.6,0.1,0.0,3.0
Foster Moreau,LV,1.3,12.5,0.1,0.0,3.0
Tyler Kroft,BUF,1.0,10.4,0.1,0.0,2.6
Jacob Hollister,SEA,1.1,10.8,0.1,0.0,2.5
Jason Witten,LV,1.1,10.3,0.1,0.0,2.5
Blake Bell,DAL,1.0,10.8,0.1,0.0,2.5
Cethan Carter,CIN,1.0,10.9,0.0,0.0,2.4
Daniel Helm,SF,0.7,8.4,0.1,0.0,2.1
Brycen Hopkins,LAR,0.7,7.6,0.1,0.0,2.1
Virgil Green,LAC,0.8,9.5,0.0,0.0,2.0
Adam Shaheen,MIA,1.0,9.2,0.0,0.0,2.0
Farrod Green,IND,0.7,6.7,0.1,0.0,2.0
Ross Dwelley,SF,0.9,7.9,0.0,0.0,1.9
Evan Baylis,ARI,0.7,6.3,0.1,0.0,1.9
Chris Manhertz,CAR,0.8,8.9,0.0,0.0,1.9
Geoff Swaim,TEN,0.8,7.9,0.0,0.0,1.8
Luke Stocker,ATL,0.9,8.0,0.0,0.0,1.8
Levine Toilolo,NYG,0.8,8.9,0.0,0.0,1.8
MyCole Pruitt,TEN,0.8,7.3,0.1,0.0,1.8
Cole Kmet,CHI,0.8,8.1,0.0,0.0,1.8
Lee Smith,BUF,0.7,5.3,0.1,0.0,1.6
Ricky Seals-Jones,KC,0.5,6.6,0.1,0.0,1.6
Donald Parham Jr.,LAC,0.7,7.3,0.0,0.0,1.5
Jason Croom,PHI,0.7,7.1,0.0,0.0,1.4
Gabe Nabers,LAC,0.7,7.3,0.0,0.0,1.4
Jordan Thomas,ARI,0.5,4.9,0.1,0.0,1.3
Darrell Daniels,ARI,0.6,6.0,0.0,0.0,1.3
Jaeden Graham,ATL,0.5,6.0,0.0,0.0,1.2
Charlie Woerner,SF,0.4,4.7,0.1,0.0,1.2
Noah Togiai,IND,0.5,4.7,0.0,0.0,1.2
Nick Keizer,KC,0.5,5.2,0.0,0.0,1.2
Temarrick Hemingway,WAS,0.6,5.4,0.0,0.0,1.1
Tyler Conklin,MIN,0.5,5.4,0.0,0.0,1.1
Zach Gentry,PIT,0.4,3.5,0.1,0.0,1.1
Tanner Hudson,TB,0.5,5.5,0.0,0.0,1.0
Luke Willson,SEA,0.4,3.9,0.0,0.0,1.0
Trevon Wesco,NYJ,0.4,5.0,0.0,0.0,1.0
Pharaoh Brown,HOU,0.5,5.1,0.0,0.0,1.0
Stephen Carlson,CLE,0.4,4.2,0.0,0.0,0.9
Jeremy Sprinkle,WAS,0.5,4.3,0.0,0.0,0.9
Derek Carrier,LV,0.3,3.0,0.0,0.0,0.8
Johnny Mundt,LAR,0.4,4.1,0.0,0.0,0.8
Mason Schreck,CIN,0.4,4.3,0.0,0.0,0.8
Sean McKeon,DAL,0.4,4.1,0.0,0.0,0.8
J.P. Holtz,CHI,0.3,3.4,0.0,0.0,0.7
Deon Yelder,KC,0.3,3.3,0.0,0.0,0.6
Reggie Gilliam,BUF,0.3,2.6,0.0,0.0,0.6
Antony Auclair,TB,0.3,3.1,0.0,0.0,0.6
Colin Thompson,CAR,0.3,3.0,0.0,0.0,0.6
Stephen Anderson,LAC,0.3,3.2,0.0,0.0,0.6
Patrick Scales,CHI,0.2,2.0,0.0,0.0,0.4
Tommy Sweeney,BUF,0.1,0.5,0.0,0.0,0.1
Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0
Daniel Brown,NYJ,0.0,0.0,0.0,0.0,0.0
