Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,7.7,99.0,0.8,0.0,0.0,0.0,0.1,22.4
Julio Jones,ATL,7.1,102.4,0.5,0.1,0.3,0.0,0.1,20.3
DeAndre Hopkins,ARI,6.9,87.4,0.6,0.1,0.5,0.0,0.1,19.4
Amari Cooper,DAL,5.8,81.0,0.6,0.1,0.6,0.0,0.1,17.5
Tyreek Hill,KC,5.4,77.2,0.6,0.7,5.2,0.0,0.0,17.5
Calvin Ridley,ATL,5.8,76.0,0.7,0.3,1.5,0.0,0.1,17.4
Adam Thielen,MIN,5.7,78.8,0.6,0.2,1.2,0.0,0.1,17.2
Allen Robinson II,CHI,6.0,74.9,0.5,0.2,0.6,0.0,0.1,16.7
Mike Evans,TB,5.1,76.4,0.6,0.0,0.2,0.0,0.0,16.6
Robert Woods,LAR,5.9,76.6,0.4,0.9,5.3,0.0,0.1,16.5
Tyler Lockett,SEA,5.3,72.6,0.5,0.4,1.8,0.0,0.0,15.9
D.J. Moore,CAR,5.7,75.8,0.4,0.5,3.5,0.0,0.1,15.8
Cooper Kupp,LAR,5.2,68.8,0.6,0.1,0.5,0.0,0.0,15.4
Stefon Diggs,BUF,5.2,69.1,0.5,0.4,2.8,0.0,0.0,15.2
JuJu Smith-Schuster,PIT,5.2,68.5,0.5,0.0,0.1,0.0,0.0,15.2
Terry McLaurin,WAS,4.8,72.4,0.5,0.1,0.2,0.0,0.0,15.0
T.Y. Hilton,IND,5.0,71.5,0.5,0.1,0.2,0.0,0.0,15.0
Will Fuller V,HOU,5.1,70.5,0.5,0.2,0.9,0.0,0.0,15.0
Keenan Allen,LAC,5.7,65.3,0.4,0.3,1.9,0.0,0.0,14.8
Michael Gallup,DAL,4.5,71.8,0.5,0.1,0.2,0.0,0.0,14.6
Marquise Brown,BAL,4.5,64.9,0.6,0.5,2.6,0.0,0.0,14.6
A.J. Green,CIN,5.0,68.2,0.4,0.0,0.1,0.0,0.0,14.4
Julian Edelman,NE,5.3,64.5,0.4,0.5,3.8,0.0,0.1,14.3
D.K. Metcalf,SEA,4.2,65.4,0.6,0.1,0.6,0.0,0.1,14.1
Jarvis Landry,CLE,4.9,64.3,0.4,0.2,1.1,0.0,0.0,13.9
Marvin Jones Jr.,DET,4.6,66.6,0.4,0.1,0.2,0.0,0.0,13.8
