Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.0,73.2,0.6,0.0,16.7
Mark Andrews,BAL,4.8,63.8,0.7,0.0,15.2
Darren Waller,LV,5.5,65.5,0.4,0.1,14.2
Zach Ertz,PHI,5.2,55.6,0.5,0.0,13.6
Jared Cook,NO,4.2,56.7,0.5,0.0,12.7
Dallas Goedert,PHI,4.4,46.7,0.5,0.0,11.7
Chris Herndon IV,NYJ,4.6,50.1,0.4,0.1,11.6
Hunter Henry,LAC,4.4,52.4,0.3,0.0,11.2
T.J. Hockenson,DET,4.1,47.9,0.4,0.0,11.2
Tyler Higbee,LAR,4.6,52.7,0.2,0.0,11.2
Jonnu Smith,TEN,3.8,44.2,0.5,0.0,10.9
Hayden Hurst,ATL,3.9,44.9,0.2,0.0,9.8
Evan Engram,NYG,4.2,44.9,0.2,0.0,9.8
Noah Fant,DEN,3.7,46.8,0.2,0.0,9.6
Mike Gesicki,MIA,4.0,42.9,0.2,0.1,9.3
Austin Hooper,CLE,3.6,41.9,0.2,0.0,9.2
Jordan Reed,SF,3.9,40.7,0.2,0.0,9.0
Rob Gronkowski,TB,3.0,40.1,0.2,0.0,8.2
Logan Thomas,WAS,3.5,35.3,0.2,0.0,8.0
O.J. Howard,TB,2.8,37.6,0.2,0.0,7.7
Jimmy Graham,CHI,2.9,33.5,0.2,0.0,7.2
Eric Ebron,PIT,2.9,33.9,0.1,0.0,7.1
Greg Olsen,SEA,2.7,32.0,0.2,0.0,6.8
Darren Fells,HOU,2.4,25.2,0.3,0.0,6.8
Kyle Rudolph,MIN,2.7,27.9,0.2,0.0,6.6
Tyler Eifert,JAC,2.6,30.3,0.1,0.0,6.3
Ian Thomas,CAR,2.9,27.2,0.1,0.0,6.3
Mo Alie-Cox,IND,2.4,28.9,0.1,0.0,6.1
Irv Smith Jr.,MIN,2.6,25.6,0.1,0.0,5.8
Dawson Knox,BUF,2.3,28.4,0.1,0.0,5.7
Dan Arnold,ARI,2.0,26.1,0.2,0.0,5.6
Ryan Izzo,NE,1.9,22.6,0.2,0.0,5.0
Dalton Schultz,DAL,2.1,22.9,0.1,0.0,4.9
Jordan Akins,HOU,2.1,23.0,0.1,0.0,4.9
Gerald Everett,LAR,1.8,20.8,0.1,0.0,4.5
Taysom Hill,NO,1.7,18.1,0.2,0.0,4.5
Anthony Firkser,TEN,1.6,20.4,0.1,0.0,4.4
Nick Boyle,BAL,2.0,19.3,0.1,0.0,4.4
Vance McDonald,PIT,1.9,18.2,0.1,0.0,4.2
Will Dissly,SEA,1.5,19.5,0.1,0.0,4.1
Josh Hill,NO,1.6,16.0,0.1,0.0,3.8
Robert Tonyan,GB,1.4,15.4,0.1,0.0,3.6
Jason Witten,LV,1.7,15.2,0.1,0.0,3.6
Cameron Brate,TB,1.4,14.2,0.1,0.0,3.6
Harrison Bryant,CLE,1.3,15.0,0.1,0.0,3.4
James O'Shaughnessy,JAC,1.5,14.3,0.1,0.0,3.3
Noah Togiai,IND,1.3,14.1,0.1,0.0,3.3
Ryan Griffin,NYJ,1.4,13.6,0.1,0.0,3.2
Cole Kmet,CHI,1.3,13.9,0.1,0.0,3.1
MyCole Pruitt,TEN,1.1,13.0,0.1,0.0,3.1
Blake Bell,DAL,1.2,12.8,0.1,0.0,3.0
Kaden Smith,NYG,1.2,12.8,0.1,0.0,2.9
Jace Sternberger,GB,1.2,13.4,0.0,0.0,2.8
Jesse James,DET,1.1,12.6,0.1,0.0,2.7
Jacob Hollister,SEA,1.1,11.7,0.0,0.0,2.5
Devin Asiasi,NE,1.0,11.8,0.1,0.0,2.5
Ross Dwelley,SF,1.0,10.0,0.1,0.0,2.4
Virgil Green,LAC,1.0,10.5,0.1,0.0,2.4
Josiah Deguara,GB,0.9,10.6,0.1,0.0,2.4
Nick Vannett,DEN,1.1,10.3,0.0,0.0,2.3
Jaeden Graham,ATL,0.9,10.6,0.1,0.0,2.3
Foster Moreau,LV,0.9,9.0,0.1,0.0,2.3
Marcedes Lewis,GB,0.9,9.8,0.1,0.0,2.2
Brycen Hopkins,LAR,0.7,8.0,0.1,0.0,2.1
Drew Sample,CIN,0.9,9.2,0.0,0.0,2.0
Adam Trautman,NO,0.8,9.1,0.0,0.0,2.0
Luke Stocker,ATL,0.9,8.3,0.0,0.0,1.9
Demetrius Harris,CHI,0.7,7.7,0.1,0.0,1.9
Jeremy Sprinkle,WAS,0.8,8.3,0.0,0.0,1.8
Albert Okwuegbunam,DEN,0.8,9.1,0.0,0.0,1.7
Tyler Kroft,BUF,0.7,7.9,0.0,0.0,1.7
Chris Manhertz,CAR,0.8,7.8,0.0,0.0,1.7
Jake Butt,DEN,0.8,8.0,0.0,0.0,1.7
Levine Toilolo,NYG,0.7,7.8,0.0,0.0,1.6
Andrew Beck,DEN,0.7,5.9,0.1,0.0,1.5
Ricky Seals-Jones,KC,0.5,5.9,0.1,0.0,1.5
Farrod Green,IND,0.6,6.4,0.0,0.0,1.4
Jordan Thomas,ARI,0.6,5.9,0.0,0.0,1.4
Reggie Gilliam,BUF,0.6,7.0,0.0,0.0,1.3
Adam Shaheen,MIA,0.6,6.6,0.0,0.0,1.3
Stephen Anderson,LAC,0.6,6.3,0.0,0.0,1.2
Xavier Grimble,BAL,0.5,4.9,0.1,0.0,1.2
Donald Parham Jr.,LAC,0.6,6.4,0.0,0.0,1.2
Stephen Carlson,CLE,0.5,5.4,0.0,0.0,1.2
Luke Willson,SEA,0.6,6.0,0.0,0.0,1.2
Charlie Woerner,SF,0.5,5.2,0.0,0.0,1.2
Darrell Daniels,ARI,0.5,5.2,0.0,0.0,1.2
Tyler Conklin,MIN,0.5,5.5,0.0,0.0,1.1
Zach Gentry,PIT,0.4,3.7,0.1,0.0,1.1
Nick Keizer,KC,0.5,5.8,0.0,0.0,1.1
Durham Smythe,MIA,0.5,5.1,0.0,0.0,1.0
Derek Carrier,LV,0.4,4.0,0.0,0.0,1.0
Daniel Brown,NYJ,0.5,4.4,0.0,0.0,0.9
Geoff Swaim,TEN,0.4,4.4,0.0,0.0,0.9
Pharaoh Brown,HOU,0.4,4.3,0.0,0.0,0.9
Lee Smith,BUF,0.3,3.1,0.0,0.0,0.9
Trevon Wesco,NYJ,0.4,4.0,0.0,0.0,0.8
Richard Rodgers,PHI,0.3,2.8,0.0,0.0,0.8
J.P. Holtz,CHI,0.4,4.1,0.0,0.0,0.8
Marcus Baugh,WAS,0.4,3.8,0.0,0.0,0.7
Cethan Carter,CIN,0.3,3.4,0.0,0.0,0.7
Deon Yelder,KC,0.3,3.5,0.0,0.0,0.7
Troy Fumagalli,HOU,0.3,2.7,0.0,0.0,0.7
Sean McKeon,DAL,0.3,3.3,0.0,0.0,0.6
Johnny Mundt,LAR,0.3,3.0,0.0,0.0,0.6
Eric Saubert,JAC,0.2,2.1,0.0,0.0,0.5
Eric Tomlinson,NYG,0.2,2.0,0.0,0.0,0.4
Kahale Warring,HOU,0.2,2.0,0.0,0.0,0.4
Jesper Horsted,CHI,0.1,1.1,0.0,0.0,0.3
Jordan Franks,PHI,0.1,1.0,0.0,0.0,0.3
Jason Croom,BUF,0.1,1.0,0.0,0.0,0.3
Patrick Scales,CHI,0.1,1.0,0.0,0.0,0.2
Cole Hikutini,DAL,0.1,0.5,0.0,0.0,0.2
Jakob Johnson,NE,0.1,0.6,0.0,0.0,0.2
Isaac Nauta,DET,0.1,0.6,0.0,0.0,0.1
Temarrick Hemingway,WAS,0.0,0.2,0.0,0.0,0.1
Jacob Breeland,BAL,0.0,0.0,0.0,0.0,0.0
Hale Hentges,WAS,0.0,0.0,0.0,0.0,0.0
Ben Ellefson,JAC,0.0,0.0,0.0,0.0,0.0
Colby Parkinson,SEA,0.0,0.0,0.0,0.0,0.0
