Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Christian McCaffrey,CAR,16.4,79.4,0.6,6.1,51.6,0.2,0.1,21.1
Alvin Kamara,NO,12.9,64.3,0.6,6.1,50.9,0.2,0.1,19.2
Nick Chubb,CLE,19.6,102.1,0.9,1.9,13.1,0.1,0.2,18.0
Leonard Fournette,JAC,19.7,81.6,0.5,4.2,30.8,0.1,0.1,16.7
Derrick Henry,TEN,19.4,90.2,0.8,1.5,14.5,0.1,0.1,16.0
Josh Jacobs,OAK,20.2,88.8,0.7,2.0,15.4,0.1,0.1,15.9
Saquon Barkley,NYG,16.5,69.6,0.5,4.5,34.2,0.1,0.1,15.9
Ezekiel Elliott,DAL,19.1,84.0,0.5,3.0,23.8,0.1,0.1,15.4
Le'Veon Bell,NYJ,16.1,63.4,0.5,4.5,34.5,0.1,0.1,15.4
Chris Carson,SEA,19.3,83.0,0.5,2.8,19.5,0.1,0.2,14.9
Aaron Jones,GB,12.4,59.0,0.6,3.5,26.3,0.1,0.1,14.8
Todd Gurley,LAR,16.9,68.2,0.6,2.7,23.1,0.1,0.1,14.7
Jaylen Samuels,PIT,10.8,40.6,0.4,4.9,34.2,0.3,0.1,13.7
Tevin Coleman,SF,13.4,60.0,0.5,2.2,17.8,0.1,0.1,12.7
Joe Mixon,CIN,16.4,66.5,0.4,2.3,18.6,0.1,0.1,12.6
Mark Ingram,BAL,13.1,60.8,0.6,2.1,17.2,0.1,0.1,12.4
David Montgomery,CHI,15.9,59.8,0.5,2.2,17.8,0.0,0.1,12.0
Devin Singletary,BUF,11.5,51.1,0.4,3.0,24.6,0.1,0.1,12.0
Phillip Lindsay,DEN,12.7,62.7,0.3,2.9,19.3,0.0,0.1,11.6
Sony Michel,NE,16.1,63.9,0.6,0.9,6.5,0.0,0.1,10.8
James White,NE,5.1,20.6,0.1,5.3,44.9,0.2,0.1,10.8
Miles Sanders,PHI,10.5,49.9,0.1,3.0,31.2,0.1,0.1,10.8
Brian Hill,ATL,12.0,51.8,0.3,2.5,18.5,0.2,0.1,10.7
Kareem Hunt,CLE,7.1,34.9,0.2,3.7,32.4,0.2,0.1,10.6
Carlos Hyde,HOU,14.9,65.8,0.5,1.1,5.2,0.0,0.1,10.3
Ronald Jones II,TB,11.7,45.2,0.3,2.3,19.9,0.0,0.1,9.3
Latavius Murray,NO,10.9,45.1,0.3,2.1,14.0,0.1,0.1,9.0
Tarik Cohen,CHI,5.8,22.4,0.1,4.1,31.6,0.2,0.1,9.0
Jonathan Williams,IND,10.9,44.3,0.6,1.0,6.5,0.0,0.2,8.7
Kalen Ballage,MIA,11.2,38.0,0.4,2.4,15.1,0.0,0.1,8.7
Derrius Guice,WAS,10.4,42.6,0.2,2.4,18.5,0.1,0.1,8.4
Royce Freeman,DEN,9.4,40.3,0.2,2.5,16.2,0.0,0.1,8.0
Jamaal Williams,GB,8.8,35.4,0.1,2.5,18.4,0.1,0.1,7.9
Duke Johnson,HOU,5.7,25.4,0.1,3.2,28.5,0.1,0.1,7.8
Bo Scarbrough,DET,12.8,52.3,0.3,0.9,6.0,0.0,0.1,7.8
Nyheim Hines,IND,4.6,17.3,0.1,3.6,28.2,0.1,0.1,7.1
Raheem Mostert,SF,9.4,46.0,0.1,1.5,10.0,0.0,0.2,7.1
Adrian Peterson,WAS,12.7,49.6,0.1,1.2,9.1,0.0,0.1,7.1
Rex Burkhead,NE,5.9,24.0,0.1,2.4,21.6,0.1,0.1,6.7
J.D. McKissic,DET,4.2,21.0,0.1,2.5,20.9,0.1,0.1,6.2
Trey Edmunds,PIT,9.5,36.6,0.1,1.4,9.9,0.0,0.1,6.0
