Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
75,Devontae Booker,DEN,BUF,73,77,74.6,1.4,2.4,0.0268493150685
76,Alex Armah,CAR,NO,75,82,77.5,1.9,2.4,0.0481333333333
77,Patrick DiMarco,BUF,DEN,72,83,77.1,3.2,2.4,0.142222222222
78,Ryan Nall,CHI,NYG,70,84,76.3,2.9,2.0,0.120142857143
79,Dontrell Hilliard,CLE,MIA,74,80,78.2,1.6,2.0,0.0345945945946
80,Dan Vitale,GB,SF,74,83,78.8,2.4,2.0,0.0778378378378
81,C.J. Prosise,SEA,PHI,73,80,77.3,1.7,2.0,0.0395890410959
82,Matt Breida,SF,GB,44,85,62.6,14.2,1.9,4.58272727273
83,Alec Ingold,OAK,NYJ,77,84,80.5,2.5,1.8,0.0811688311688
84,Elijhaa Penny,NYG,CHI,77,84,80.4,2.3,1.8,0.0687012987013
85,Trayveon Williams,CIN,PIT,75,86,81.9,2.3,1.6,0.0705333333333
86,T.J. Yeldon,BUF,DEN,78,91,86.8,2.6,1.6,0.0866666666667
87,Josh Adams,NYJ,OAK,80,92,88.1,3.8,1.6,0.1805
88,Mike Davis,CAR,NO,72,89,86.6,1.4,1.5,0.0272222222222
89,Buddy Howell,HOU,IND,79,91,87.8,4.5,1.5,0.256329113924
90,T.J. Logan,TB,ATL,80,90,86.3,3.8,1.4,0.1805
91,Dwayne Washington,NO,CAR,80,93,89.3,4.1,1.3,0.210125
92,Damien Harris,NE,DAL,86,94,89.3,2.4,1.2,0.066976744186
93,D'Ernest Johnson,CLE,MIA,85,89,87.3,1.5,1.1,0.0264705882353
94,Jamize Olawale,DAL,NE,83,95,87.0,5.7,1.1,0.391445783133
95,Travis Homer,SEA,PHI,86,94,90.6,3.1,1.0,0.111744186047
96,Jordan Scarlett,CAR,NO,85,87,86.0,1.0,0.8,0.0117647058824
