Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Zach Ertz,PHI,6.0,66.6,0.5,0.1,12.7
Darren Waller,OAK,6.0,64.7,0.5,0.1,12.2
Mark Andrews,BAL,4.9,61.1,0.6,0.1,12.0
Jared Cook,NO,4.0,47.0,0.5,0.0,9.4
Greg Olsen,CAR,4.4,52.0,0.2,0.0,8.6
Ryan Griffin,NYJ,3.5,39.5,0.4,0.0,8.0
Jason Witten,DAL,4.1,39.9,0.3,0.1,7.6
George Kittle,SF,3.6,47.0,0.1,0.0,7.3
Jacob Hollister,SEA,4.1,39.9,0.2,0.0,7.1
Vance McDonald,PIT,4.0,40.3,0.2,0.0,7.1
Mike Gesicki,MIA,4.2,44.9,0.1,0.1,7.1
Dallas Goedert,PHI,3.3,35.6,0.3,0.1,6.9
Noah Fant,DEN,3.5,43.6,0.1,0.1,6.8
Gerald Everett,LAR,3.3,38.0,0.1,0.0,6.2
Jack Doyle,IND,3.9,34.7,0.1,0.0,6.1
Cameron Brate,TB,3.5,35.4,0.1,0.0,6.0
Darren Fells,HOU,3.0,31.7,0.2,0.0,6.0
Eric Ebron,IND,3.0,32.9,0.1,0.0,5.7
Jimmy Graham,GB,3.0,33.1,0.1,0.0,5.6
T.J. Hockenson,DET,2.8,32.0,0.1,0.0,5.2
Dawson Knox,BUF,2.8,31.5,0.1,0.0,5.2
O.J. Howard,TB,2.3,32.9,0.1,0.1,5.1
Tyler Eifert,CIN,2.8,30.6,0.1,0.0,5.1
Delanie Walker,TEN,2.7,29.9,0.1,0.0,5.0
Jonnu Smith,TEN,2.6,29.9,0.1,0.0,5.0
Ross Dwelley,SF,2.5,26.2,0.1,0.0,4.6
Benjamin Watson,NE,2.6,27.6,0.1,0.0,4.6
Ben Braunecker,CHI,2.1,23.7,0.2,0.0,4.4
Luke Stocker,ATL,2.6,23.3,0.1,0.0,4.4
Ricky Seals-Jones,CLE,1.7,22.8,0.2,0.0,4.1
Nick Boyle,BAL,2.4,22.5,0.1,0.0,4.0
Jaeden Graham,ATL,2.1,22.9,0.1,0.0,3.9
Foster Moreau,OAK,2.2,20.6,0.1,0.0,3.9
Jordan Akins,HOU,2.1,23.0,0.1,0.0,3.8
Jeremy Sprinkle,WAS,2.2,21.8,0.1,0.0,3.8
Blake Jarwin,DAL,1.8,21.9,0.1,0.0,3.6
Hayden Hurst,BAL,2.1,21.6,0.1,0.0,3.6
Demetrius Harris,CLE,1.8,19.1,0.1,0.0,3.5
C.J. Uzomah,CIN,1.8,18.5,0.1,0.0,3.3
Anthony Firkser,TEN,1.4,16.8,0.1,0.0,2.9
Tyler Higbee,LAR,1.7,16.9,0.1,0.0,2.9
Tyler Kroft,BUF,1.6,16.0,0.1,0.0,2.8
Matt LaCosse,NE,1.4,14.5,0.1,0.0,2.6
