Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,8.2,103.6,1.0,0.0,0.0,0.0,0.1,24.3
Tyreek Hill,KC,6.1,93.2,0.8,1.0,6.9,0.1,0.0,20.9
Keenan Allen,LAC,7.1,83.4,0.6,0.1,0.8,0.0,0.1,18.9
Stefon Diggs,BUF,6.8,83.3,0.6,0.2,1.0,0.0,0.0,18.6
D.K. Metcalf,SEA,5.3,89.3,0.7,0.0,0.2,0.0,0.1,18.5
Calvin Ridley,ATL,5.9,83.5,0.7,0.2,1.2,0.0,0.0,18.3
Adam Thielen,MIN,6.1,78.5,0.7,0.2,0.9,0.0,0.1,18.1
DeAndre Hopkins,ARI,6.6,82.1,0.6,0.0,0.1,0.0,0.1,18.1
Justin Jefferson,MIN,5.4,86.1,0.6,0.2,0.7,0.0,0.0,17.5
Allen Robinson II,CHI,6.2,75.4,0.6,0.1,0.1,0.0,0.0,17.0
A.J. Brown,TEN,4.8,78.5,0.7,0.1,1.2,0.0,0.0,16.7
Robby Anderson,CAR,6.0,78.7,0.5,0.1,0.4,0.0,0.1,16.7
Terry McLaurin,WAS,5.8,79.7,0.5,0.2,1.5,0.0,0.0,16.6
Diontae Johnson,PIT,6.3,71.0,0.5,0.2,1.3,0.0,0.1,16.5
Robert Woods,LAR,5.8,70.4,0.4,1.2,7.2,0.1,0.1,16.4
Michael Thomas,NO,6.1,74.2,0.5,0.0,0.1,0.0,0.0,16.3
Brandin Cooks,HOU,5.4,72.2,0.5,0.3,1.7,0.0,0.0,15.9
Chris Godwin,TB,5.5,69.9,0.5,0.0,0.1,0.0,0.0,15.6
Corey Davis,TEN,4.9,71.6,0.6,0.1,0.6,0.0,0.0,15.5
Tyler Lockett,SEA,5.6,70.9,0.4,0.3,1.3,0.0,0.0,15.5
Amari Cooper,DAL,5.4,68.9,0.5,0.2,1.4,0.0,0.0,15.3
Cooper Kupp,LAR,5.6,67.9,0.5,0.2,1.2,0.0,0.0,15.2
Deebo Samuel,SF,5.3,64.7,0.4,1.0,6.1,0.1,0.1,15.0
Jarvis Landry,CLE,5.4,66.5,0.5,0.2,1.1,0.0,0.1,14.9
Marvin Jones Jr.,DET,4.8,65.6,0.6,0.0,0.0,0.0,0.0,14.9
Mike Evans,TB,4.6,64.1,0.6,0.0,0.0,0.0,0.0,14.7
DeVante Parker,MIA,4.9,66.2,0.5,0.0,0.0,0.0,0.0,14.4
JuJu Smith-Schuster,PIT,5.5,58.6,0.5,0.0,0.1,0.0,0.0,14.0
D.J. Chark Jr.,JAC,4.8,62.6,0.5,0.0,0.3,0.0,0.0,14.0
Curtis Samuel,CAR,5.0,55.1,0.2,1.9,11.5,0.1,0.0,13.6
Cole Beasley,BUF,5.4,64.2,0.3,0.0,0.0,0.0,0.0,13.5
Sterling Shepard,NYG,5.0,55.2,0.4,0.3,2.0,0.0,0.0,13.0
Keke Coutee,HOU,5.2,61.6,0.2,0.2,0.8,0.0,0.1,12.7
Michael Pittman Jr.,IND,4.5,56.8,0.4,0.2,1.3,0.0,0.0,12.6
Tim Patrick,DEN,4.2,57.3,0.4,0.0,0.3,0.0,0.0,12.5
Brandon Aiyuk,SF,4.3,58.6,0.3,0.6,2.8,0.0,0.0,12.5
Tyler Boyd,CIN,4.9,59.1,0.2,0.2,1.7,0.0,0.0,12.4
Antonio Brown,TB,4.6,56.3,0.3,0.3,1.5,0.0,0.0,12.3
CeeDee Lamb,DAL,4.6,57.1,0.2,0.5,3.2,0.0,0.1,12.0
Nelson Agholor,LV,4.1,53.3,0.4,0.1,0.5,0.0,0.0,12.0
Tee Higgins,CIN,4.3,60.9,0.2,0.3,1.7,0.0,0.1,12.0
Jamison Crowder,NYJ,4.9,57.3,0.2,0.1,0.4,0.0,0.1,11.9
T.Y. Hilton,IND,4.3,60.3,0.2,0.0,0.0,0.0,0.0,11.8
Chase Claypool,PIT,3.9,53.3,0.3,0.7,3.4,0.1,0.1,11.5
Breshad Perriman,NYJ,3.9,60.2,0.2,0.1,0.3,0.0,0.0,11.4
Jakobi Meyers,NE,4.7,56.4,0.1,0.1,0.2,0.0,0.0,11.1
Sammy Watkins,KC,3.8,49.8,0.4,0.1,0.9,0.0,0.0,11.0
Mike Williams,LAC,3.5,56.7,0.3,0.1,0.4,0.0,0.0,10.8
Russell Gage,ATL,4.6,47.7,0.2,0.1,0.2,0.0,0.0,10.4
Jerry Jeudy,DEN,3.9,52.9,0.2,0.0,0.0,0.0,0.0,10.3
Marquise Brown,BAL,3.5,49.1,0.3,0.4,2.2,0.0,0.0,10.2
Michael Gallup,DAL,3.6,53.6,0.2,0.0,0.0,0.0,0.0,10.1
Allen Lazard,GB,3.4,48.2,0.3,0.2,1.5,0.0,0.0,10.0
Christian Kirk,ARI,3.8,47.9,0.2,0.2,1.6,0.0,0.0,9.9
Gabriel Davis,BUF,3.0,46.1,0.4,0.1,0.0,0.0,0.0,9.9
Chad Hansen,HOU,3.6,47.8,0.2,0.1,0.5,0.0,0.0,9.4
Rashard Higgins,CLE,3.3,47.2,0.2,0.0,0.1,0.0,0.0,9.2
Hunter Renfrow,LV,3.7,45.7,0.2,0.0,0.0,0.0,0.0,9.2
Darius Slayton,NYG,3.2,47.7,0.2,0.1,0.5,0.0,0.0,9.0
Darnell Mooney,CHI,3.6,44.6,0.1,0.1,-0.1,0.0,0.0,8.9
Laviska Shenault Jr.,JAC,3.3,36.7,0.1,1.4,8.0,0.1,0.0,8.8
Danny Amendola,DET,3.4,42.9,0.1,0.1,0.3,0.0,0.0,8.5
Keelan Cole Sr.,JAC,3.3,42.2,0.2,0.0,0.1,0.0,0.1,8.4
Josh Reynolds,LAR,3.1,44.1,0.1,0.1,0.4,0.0,0.0,8.4
Anthony Miller,CHI,3.3,39.6,0.2,0.2,1.1,0.0,0.1,8.3
Golden Tate,NYG,3.4,39.1,0.1,0.1,0.4,0.0,0.0,8.1
Damiere Byrd,NE,3.4,40.5,0.1,0.1,0.6,0.0,0.0,8.1
Emmanuel Sanders,NO,3.1,39.1,0.2,0.1,0.3,0.0,0.0,8.1
Jalen Reagor,PHI,3.1,40.4,0.1,0.3,1.7,0.0,0.0,7.9
Marquez Valdes-Scantling,GB,2.7,40.5,0.2,0.2,1.2,0.0,0.0,7.8
Larry Fitzgerald,ARI,3.3,35.3,0.1,0.0,0.0,0.0,0.0,7.6
Willie Snead IV,BAL,2.9,37.1,0.2,0.0,0.1,0.0,0.0,7.6
Henry Ruggs III,LV,2.4,40.5,0.1,0.7,3.4,0.0,0.1,7.6
KJ Hamler,DEN,2.9,35.0,0.1,0.7,3.2,0.0,0.0,7.5
Jakeem Grant,MIA,3.0,35.4,0.1,0.2,1.6,0.0,0.0,7.4
Braxton Berrios,NYJ,3.0,33.6,0.1,0.1,0.7,0.0,0.0,7.2
Cam Sims,WAS,2.7,35.7,0.1,0.1,0.3,0.0,0.0,7.0
Cordarrelle Patterson,CHI,1.8,16.1,0.0,4.8,23.3,0.1,0.0,6.8
A.J. Green,CIN,2.5,33.9,0.1,0.0,0.0,0.0,0.0,6.6
Zach Pascal,IND,2.5,32.3,0.1,0.1,0.5,0.0,0.0,6.5
David Moore,SEA,2.2,30.2,0.2,0.3,2.0,0.0,0.0,6.5
Greg Ward,PHI,3.0,29.4,0.1,0.1,0.2,0.0,0.0,6.3
Mohamed Sanu,DET,2.5,28.3,0.1,0.1,0.8,0.0,0.0,6.1
N'Keal Harry,NE,2.7,26.1,0.1,0.3,1.3,0.0,0.1,6.1
Mecole Hardman,KC,2.0,32.5,0.1,0.1,0.6,0.0,0.0,6.1
Collin Johnson,JAC,2.2,30.4,0.1,0.0,0.2,0.0,0.0,6.0
Demarcus Robinson,KC,2.2,27.9,0.1,0.0,0.0,0.0,0.0,5.8
Quintez Cephus,DET,2.1,30.0,0.1,0.0,0.2,0.0,0.0,5.6
James Washington,PIT,2.0,28.6,0.1,0.0,0.0,0.0,0.0,5.5
Steven Sims,WAS,2.3,22.7,0.1,0.3,1.9,0.0,0.0,5.5
Kendrick Bourne,SF,2.0,26.7,0.1,0.0,0.0,0.0,0.0,5.3
Alshon Jeffery,PHI,2.0,26.7,0.1,0.0,0.1,0.0,0.0,5.2
Isaiah Coulter,HOU,1.9,24.4,0.1,0.0,0.2,0.0,0.0,5.2
Tre'Quan Smith,NO,1.9,24.3,0.1,0.2,0.8,0.0,0.0,5.1
Donovan Peoples-Jones,CLE,1.9,25.5,0.1,0.1,0.4,0.0,0.0,5.1
Dez Bryant,BAL,2.0,25.3,0.1,0.0,0.2,0.0,0.0,5.1
Jalen Guyton,LAC,1.7,26.1,0.1,0.1,0.0,0.0,0.0,5.1
Travis Fulgham,PHI,2.0,25.9,0.1,0.0,0.2,0.0,0.0,5.1
Isaiah Wright,WAS,2.1,22.6,0.1,0.3,1.6,0.0,0.0,5.1
Christian Blake,ATL,2.1,22.9,0.1,0.0,0.0,0.0,0.0,5.0
Devin Duvernay,BAL,1.9,22.3,0.1,0.4,4.4,0.0,0.0,5.0
Chris Conley,JAC,1.9,23.4,0.1,0.0,0.0,0.0,0.0,4.7
Cam Batson,TEN,1.9,18.9,0.1,0.6,2.9,0.0,0.0,4.7
Andy Isabella,ARI,1.7,22.5,0.1,0.1,0.1,0.0,0.0,4.6
Brandon Powell,ATL,1.8,21.3,0.1,0.1,0.9,0.0,0.0,4.6
Isaiah McKenzie,BUF,1.8,17.7,0.1,0.6,2.3,0.0,0.0,4.6
