Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Michael Thomas,NO,ATL,1,2,1.0,0.0,25.1,0.0
2,Tyreek Hill,KC,OAK,1,6,2.2,0.5,19.5,0.25
3,Davante Adams,GB,NYG,2,6,3.8,1.1,18.7,0.605
4,Chris Godwin,TB,JAC,3,11,4.5,1.9,18.4,1.20333333333
5,Julian Edelman,NE,HOU,3,9,5.7,1.9,17.9,1.20333333333
6,Mike Evans,TB,JAC,3,15,6.1,1.1,17.5,0.403333333333
7,D.J. Chark,JAC,TB,4,11,6.8,1.6,17.2,0.64
8,D.J. Moore,CAR,WAS,4,10,7.7,1.6,16.3,0.64
9,Cooper Kupp,LAR,ARI,5,15,9.4,1.7,16.2,0.578
10,Tyler Lockett,SEA,MIN,5,22,10.7,2.6,16.2,1.352
11,Calvin Ridley,ATL,NO,9,19,11.8,1.6,16.1,0.284444444444
12,DeAndre Hopkins,HOU,NE,5,17,12.0,2.6,16.1,1.352
13,Stefon Diggs,MIN,SEA,7,24,13.1,3.3,15.8,1.55571428571
14,Jarvis Landry,CLE,PIT,11,39,15.3,2.6,15.3,0.614545454545
15,Keenan Allen,LAC,DEN,10,22,16.1,2.2,15.0,0.484
16,Allen Robinson,CHI,DET,7,21,16.2,1.9,15.3,0.515714285714
17,Odell Beckham Jr.,CLE,PIT,11,27,16.3,2.9,15.0,0.764545454545
18,Amari Cooper,DAL,BUF,12,25,18.4,2.3,15.0,0.440833333333
19,John Brown,BUF,DAL,8,28,18.4,1.7,14.9,0.36125
20,Devante Parker,MIA,PHI,12,27,20.1,2.3,14.2,0.440833333333
21,Tyler Boyd,CIN,NYJ,19,36,22.9,2.9,14.2,0.442631578947
22,Christian Kirk,ARI,LAR,13,50,23.3,2.4,14.0,0.443076923077
23,Courtland Sutton,DEN,LAC,18,38,23.8,3.1,13.8,0.533888888889
24,Jamison Crowder,NYJ,CIN,21,29,23.8,1.9,13.8,0.171904761905
25,Robert Woods,LAR,ARI,14,36,26.1,3.7,13.6,0.977857142857
26,Michael Gallup,DAL,BUF,20,31,26.1,2.6,13.8,0.338
27,D.K. Metcalf,SEA,MIN,16,34,27.6,2.6,13.4,0.4225
28,Terry McLaurin,WAS,CAR,21,37,30.1,2.9,13.3,0.400476190476
29,Sammy Watkins,KC,OAK,24,47,31.5,4.5,13.3,0.84375
30,Kenny Golladay,DET,CHI,22,42,32.2,3.3,12.6,0.495
31,Tyrell Williams,OAK,KC,24,58,32.8,4.8,12.6,0.96
32,Dede Westbrook,JAC,TB,25,45,33.5,3.2,12.2,0.4096
33,Alshon Jeffery,PHI,MIA,13,69,35.6,9.4,12.0,6.79692307692
34,Deebo Samuel,SF,BAL,29,53,35.8,5.0,12.1,0.862068965517
35,Sterling Shepard,NYG,GB,21,55,36.4,4.1,11.9,0.800476190476
36,Brandin Cooks,LAR,ARI,31,47,37.4,3.6,11.7,0.418064516129
37,Marquise Brown,BAL,SF,26,59,37.9,3.7,11.6,0.526538461538
38,Will Fuller,HOU,NE,32,62,38.2,4.2,11.6,0.55125
39,Curtis Samuel,CAR,WAS,31,48,39.3,3.3,11.6,0.351290322581
40,Marvin Jones,DET,CHI,30,52,41.3,4.6,11.6,0.705333333333
41,A.J. Brown,TEN,IND,23,55,43.2,4.6,11.2,0.92
42,Emmanuel Sanders,SF,BAL,34,63,43.2,4.3,11.5,0.543823529412
43,Robby Anderson,NYJ,CIN,29,66,45.3,8.4,11.2,2.43310344828
44,Adam Thielen,MIN,SEA,15,76,33.9,16.9,11.1,19.0406666667
45,Randall Cobb,DAL,BUF,34,59,46.0,4.3,11.0,0.543823529412
46,Chris Conley,JAC,TB,32,54,46.3,3.4,10.5,0.36125
47,Mike Williams,LAC,DEN,24,58,46.6,4.7,10.4,0.920416666667
48,Darius Slayton,NYG,GB,30,54,46.8,3.7,10.4,0.456333333333
49,James Washington,PIT,CLE,34,56,47.2,4.3,10.4,0.543823529412
50,Cole Beasley,BUF,DAL,34,58,47.5,4.4,10.4,0.569411764706
51,Russell Gage,ATL,NO,35,56,48.3,5.0,9.9,0.714285714286
52,Larry Fitzgerald,ARI,LAR,38,59,48.4,4.6,10.3,0.556842105263
53,Anthony Miller,CHI,DET,18,57,52.9,4.3,9.9,1.02722222222
54,Diontae Johnson,PIT,CLE,47,60,55.2,2.6,9.9,0.143829787234
55,Demaryius Thomas,NYJ,CIN,44,64,56.2,4.0,9.8,0.363636363636
56,Allen Hurns,MIA,PHI,48,65,56.5,3.4,9.8,0.240833333333
57,Auden Tate,CIN,NYJ,43,79,54.3,8.1,9.6,1.52581395349
58,Zach Pascal,IND,TEN,41,75,59.2,7.0,9.7,1.19512195122
59,Corey Davis,TEN,IND,53,66,59.6,3.3,9.6,0.205471698113
60,Phillip Dorsett,NE,HOU,49,72,61.9,5.8,9.5,0.686530612245
61,Allen Lazard,GB,NYG,56,69,63.1,3.2,9.4,0.182857142857
62,Danny Amendola,DET,CHI,56,77,65.7,4.2,9.0,0.315
63,Ted Ginn,NO,ATL,52,70,62.4,3.4,8.8,0.222307692308
64,Adam Humphries,TEN,IND,56,78,67.1,5.2,8.8,0.482857142857
65,Josh Gordon,SEA,MIN,57,75,67.4,3.7,8.2,0.240175438596
66,Tim Patrick,DEN,LAC,61,81,67.6,5.2,8.3,0.443278688525
67,Alex Erickson,CIN,NYJ,43,81,68.2,7.2,8.1,1.20558139535
68,Mecole Hardman,KC,OAK,59,75,69.4,3.5,8.0,0.207627118644
69,Mohamed Sanu,NE,HOU,41,93,71.1,13.0,8.0,4.12195121951
70,N'Keal Harry,NE,HOU,57,95,72.3,9.8,7.9,1.6849122807
71,Kenny Stills,HOU,NE,53,73,66.4,5.3,7.9,0.53
72,Zay Jones,OAK,KC,62,83,73.5,5.0,7.8,0.403225806452
73,Tre'Quan Smith,NO,ATL,63,84,73.6,4.4,7.6,0.307301587302
74,Demarcus Robinson,KC,OAK,68,95,78.4,6.3,7.6,0.583676470588
75,Nelson Agholor,PHI,MIA,55,99,74.8,10.7,7.5,2.08163636364
76,Willie Snead,BAL,SF,72,84,77.1,2.9,7.5,0.116805555556
77,Kelvin Harmon,WAS,CAR,50,91,73.0,9.3,7.4,1.7298
78,Kendrick Bourne,SF,BAL,68,88,80.2,3.8,7.3,0.212352941176
79,Marquez Valdes-Scantling,GB,NYG,64,93,80.9,6.1,7.0,0.58140625
80,Geronimo Allison,GB,NYG,65,86,78.7,4.6,6.9,0.325538461538
81,Jakobi Meyers,NE,HOU,61,97,76.0,9.0,6.9,1.32786885246
82,Albert Wilson,MIA,PHI,60,111,82.0,10.7,6.8,1.90816666667
83,Isaiah McKenzie,BUF,DAL,69,96,86.3,4.3,6.7,0.267971014493
84,Andy Isabella,ARI,LAR,62,94,83.0,4.1,6.6,0.271129032258
85,J.J. Arcega-Whiteside,PHI,MIA,71,93,85.3,5.6,6.2,0.441690140845
86,Olabisi Johnson,MIN,SEA,75,99,84.4,5.9,5.9,0.464133333333
87,Keelan Cole,JAC,TB,72,92,85.8,3.5,5.8,0.170138888889
88,Chester Rogers,IND,TEN,73,96,86.4,5.8,5.7,0.460821917808
89,Rashard Higgins,CLE,PIT,74,108,91.7,5.8,5.6,0.454594594595
90,Breshad Perriman,TB,JAC,76,96,89.6,4.8,5.5,0.303157894737
91,Josh Reynolds,LAR,ARI,73,112,92.2,8.1,5.5,0.898767123288
92,Justin Hardy,ATL,NO,68,99,88.6,8.5,5.5,1.0625
93,Marcus Johnson,IND,TEN,73,102,90.6,9.3,5.4,1.18479452055
94,Trey Quinn,WAS,CAR,60,100,93.5,3.6,5.1,0.216
95,Jarius Wright,CAR,WAS,90,104,94.8,3.6,5.1,0.144
96,Scott Miller,TB,JAC,77,104,87.5,7.4,5.0,0.711168831169
97,KeeSean Johnson,ARI,LAR,90,131,102.6,9.6,4.7,1.024
98,Tajae Sharpe,TEN,IND,93,145,102.6,13.3,4.9,1.90204301075
99,Miles Boykin,BAL,SF,84,109,101.5,4.7,4.6,0.262976190476
100,Christian Blake,ATL,NO,78,112,94.3,7.3,4.6,0.683205128205
101,Mack Hollins,PHI,MIA,85,132,106.1,13.0,4.6,1.98823529412
102,Javon Wims,CHI,DET,72,104,90.4,9.2,4.6,1.17555555556
103,Greg Ward,PHI,MIA,87,116,106.7,5.0,4.5,0.287356321839
104,DaeSean Hamilton,DEN,LAC,80,111,103.1,4.4,4.5,0.242
105,Laquon Treadwell,MIN,SEA,96,121,102.1,7.5,4.5,0.5859375
106,Cody Latimer,NYG,GB,67,114,93.3,14.0,4.2,2.92537313433
107,Trevor Davis,OAK,KC,91,116,105.4,8.5,4.1,0.793956043956
108,Jake Kumerow,GB,NYG,98,118,107.4,5.9,3.9,0.355204081633
109,David Moore,SEA,MIN,99,119,107.4,4.9,4.0,0.242525252525
110,Seth Roberts,BAL,SF,96,122,108.9,5.5,3.8,0.315104166667
111,Cordarrelle Patterson,CHI,DET,85,123,107.0,10.8,3.6,1.37223529412
112,Pharoh Cooper,ARI,LAR,96,130,106.5,11.5,3.4,1.37760416667
113,Kalif Raymond,TEN,IND,99,127,107.7,9.6,3.2,0.930909090909
114,Tevin Jones,PIT,CLE,103,129,114.2,7.3,3.1,0.517378640777
115,Malik Turner,SEA,MIN,100,116,109.8,3.9,2.9,0.1521
116,Steven Sims,WAS,CAR,103,129,111.4,9.4,2.9,0.85786407767
117,Robert Foster,BUF,DAL,105,136,119.0,10.9,2.8,1.13152380952
118,Deon Cain,PIT,CLE,102,123,117.0,7.7,2.7,0.581274509804
119,Tavon Austin,DAL,BUF,87,135,119.6,8.6,2.5,0.850114942529
120,Johnny Holton,PIT,CLE,97,138,125.0,10.3,2.6,1.09371134021
121,Isaiah Ford,MIA,PHI,109,132,120.2,7.6,2.5,0.529908256881
122,Braxton Berrios,NYJ,CIN,113,130,120.6,5.5,2.4,0.267699115044
123,Andre Patton,LAC,DEN,86,137,125.5,8.8,2.4,0.900465116279
124,Marquise Goodwin,SF,BAL,103,141,121.4,12.4,2.3,1.49281553398
125,Richie James,SF,BAL,113,137,121.4,8.2,2.4,0.595044247788
126,Khadarel Hodge,CLE,PIT,115,130,123.4,5.1,2.4,0.226173913043
127,Keke Coutee,HOU,NE,98,138,124.2,13.7,2.2,1.91520408163
128,Andre Roberts,BUF,DAL,99,139,124.4,14.4,2.1,2.09454545455
129,Vyncint Smith,NYJ,CIN,108,135,124.8,5.6,2.7,0.29037037037
130,Byron Pringle,KC,OAK,117,138,126.4,8.0,2.1,0.547008547009
131,Marcell Ateman,OAK,KC,112,134,127.0,8.1,1.9,0.585803571429
132,Parris Campbell,IND,TEN,82,106,94.0,12.0,2.0,1.75609756098
133,Justin Watson,TB,JAC,115,149,129.8,11.1,1.6,1.07139130435
134,Keelan Doss,OAK,KC,101,126,116.7,11.1,1.1,1.2199009901
135,Jesper Horsted,CHI,DET,100,102,101.0,1.0,1.4,0.01
136,Donte Moncrief,CAR,WAS,115,134,126.5,7.0,1.2,0.426086956522
137,Damion Willis,CIN,NYJ,124,137,131.2,4.2,1.4,0.142258064516
138,Cody Core,NYG,GB,117,145,128.5,11.1,1.2,1.05307692308
139,DeAndre Carter,HOU,NE,124,139,129.0,6.0,1.1,0.290322580645
140,Damiere Byrd,ARI,LAR,106,139,126.0,14.4,1.0,1.95622641509
141,Chris Lacy,DET,CHI,120,148,135.0,11.1,1.0,1.02675
142,Damion Ratley,CLE,PIT,134,145,139.6,4.8,0.8,0.171940298507
143,Diontae Spencer,DEN,LAC,136,143,139.6,2.7,0.9,0.0536029411765
144,Trent Sherfield,ARI,LAR,135,143,137.8,3.3,0.8,0.0806666666667
145,Jaron Brown,SEA,MIN,133,136,134.0,1.4,0.8,0.0147368421053
