Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.1,81.0,0.7,0.1,18.0
Zach Ertz,PHI,6.4,69.3,0.6,0.1,16.5
George Kittle,SF,5.8,72.2,0.5,0.1,15.6
Hunter Henry,LAC,5.0,61.8,0.5,0.0,14.3
Darren Waller,OAK,6.1,64.6,0.2,0.1,13.7
Jack Doyle,IND,5.6,51.2,0.4,0.1,13.0
Mark Andrews,BAL,4.3,55.1,0.5,0.0,12.8
Jared Cook,NO,4.3,52.0,0.4,0.0,12.2
Greg Olsen,CAR,4.2,49.9,0.4,0.0,11.5
Ryan Griffin,NYJ,3.6,38.8,0.4,0.0,9.9
Jason Witten,DAL,3.7,36.2,0.3,0.1,9.2
Mike Gesicki,MIA,4.1,44.2,0.1,0.1,9.0
Dallas Goedert,PHI,3.8,38.9,0.3,0.1,9.0
Jacob Hollister,SEA,3.8,37.6,0.2,0.0,8.9
Tyler Higbee,LAR,3.9,39.5,0.2,0.0,8.8
Noah Fant,DEN,3.4,40.2,0.1,0.1,8.0
Darren Fells,HOU,2.7,30.3,0.3,0.0,7.8
Vance McDonald,PIT,3.5,31.9,0.1,0.0,7.5
Kyle Rudolph,MIN,3.1,29.0,0.2,0.0,7.1
Jonnu Smith,TEN,3.0,33.7,0.1,0.0,7.0
Jimmy Graham,GB,2.8,32.4,0.2,0.0,7.0
Jaeden Graham,ATL,2.7,32.3,0.1,0.0,6.6
Tyler Eifert,CIN,2.8,28.5,0.1,0.0,6.5
Cameron Brate,TB,2.8,29.0,0.1,0.0,6.4
Dawson Knox,BUF,2.7,30.3,0.1,0.0,6.2
Irv Smith Jr.,MIN,2.6,26.1,0.1,0.0,5.8
Kaden Smith,NYG,2.6,26.1,0.1,0.0,5.8
T.J. Hockenson,DET,2.5,27.3,0.1,0.0,5.6
O.J. Howard,TB,1.9,28.3,0.1,0.1,5.3
Benjamin Watson,NE,2.1,24.4,0.1,0.0,5.0
Blake Jarwin,DAL,1.8,20.7,0.1,0.0,4.8
Nick O'Leary,JAC,2.0,20.7,0.1,0.0,4.7
Jordan Akins,HOU,1.9,23.1,0.1,0.0,4.6
Nick Boyle,BAL,2.1,20.2,0.1,0.0,4.6
C.J. Uzomah,CIN,1.7,18.0,0.1,0.0,4.1
Foster Moreau,OAK,1.8,17.8,0.1,0.0,4.1
David Njoku,CLE,1.6,18.2,0.1,0.0,4.1
Jeremy Sprinkle,WAS,1.9,17.6,0.1,0.0,4.1
Hayden Hurst,BAL,1.6,17.5,0.1,0.0,3.7
Jesper Horsted,CHI,1.6,16.7,0.1,0.0,3.7
Mo Alie-Cox,IND,1.5,16.3,0.1,0.0,3.6
Anthony Firkser,TEN,1.4,16.5,0.1,0.0,3.5
Charles Clay,ARI,1.5,15.8,0.1,0.0,3.4
Josh Hill,NO,1.5,14.2,0.1,0.0,3.3
Maxx Williams,ARI,1.5,13.8,0.1,0.0,3.2
Demetrius Harris,CLE,1.4,13.4,0.1,0.0,3.1
Tyler Kroft,BUF,1.3,14.5,0.0,0.0,3.0
Matt LaCosse,NE,1.2,13.2,0.1,0.0,3.0
Ben Koyack,JAC,1.3,13.2,0.0,0.0,2.9
Scott Simonson,NYG,1.2,12.9,0.1,0.0,2.9
Ricky Seals-Jones,CLE,1.1,13.2,0.1,0.0,2.8
J.P. Holtz,CHI,1.2,13.1,0.0,0.0,2.8
Logan Thomas,DET,1.2,11.6,0.0,0.0,2.6
Jesse James,DET,1.2,11.0,0.0,0.0,2.5
