David Montgomery (15862599),0.18
Darnell Mooney (15862939),0.1
Austin Ekeler (15862565),0.35
Myles Gaskin (15862587),0.2
Allen Robinson II (15862829),0.125
Adam Humphries (15862951),0.1
Anthony Miller (15862961),0.07
David Johnson (15862605),0.2
Anthony Firkser (15863333),0.1
Frank Gore (15862637),0.019
