Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Julio Jones,ATL,0.0,0.1,0.0,5.9,83.0,0.4,0.0,16.6
Michael Thomas,NO,0.0,0.0,0.0,5.9,74.5,0.5,0.0,16.4
Mike Evans,TB,0.0,0.0,0.0,5.5,77.4,0.5,0.0,16.3
DeAndre Hopkins,HOU,0.0,0.0,0.0,5.4,73.0,0.5,0.0,15.8
A.J. Green,CIN,0.0,0.0,0.0,5.3,70.6,0.4,0.1,14.9
Doug Baldwin,SEA,0.1,0.5,0.0,5.5,66.7,0.4,0.0,14.5
Dez Bryant,DAL,0.0,0.0,0.0,4.8,65.1,0.5,0.0,14.5
Jarvis Landry,MIA,0.2,0.8,0.0,6.0,62.2,0.3,0.1,14.1
Michael Crabtree,OAK,0.0,0.0,0.0,5.1,59.6,0.5,0.0,14.0
Larry Fitzgerald,ARI,0.0,0.0,0.0,5.8,62.1,0.3,0.1,13.9
Tyreek Hill,KC,0.7,4.0,0.0,4.8,63.1,0.4,0.0,13.9
Golden Tate,DET,0.2,1.1,0.0,5.6,62.7,0.3,0.1,13.6
Amari Cooper,OAK,0.0,0.3,0.0,4.8,61.5,0.4,0.0,13.2
Demaryius Thomas,DEN,0.0,0.0,0.0,5.1,63.0,0.3,0.1,12.9
Devante Parker,MIA,0.0,0.0,0.0,4.4,55.1,0.4,0.0,12.1
Devin Funchess,CAR,0.0,0.0,0.0,4.2,55.0,0.4,0.0,11.8
T.Y. Hilton,IND,0.0,0.0,0.0,4.1,61.8,0.3,0.0,11.8
Emmanuel Sanders,DEN,0.0,0.1,0.0,4.7,55.0,0.3,0.0,11.7
Jordy Nelson,GB,0.0,0.0,0.0,4.0,52.2,0.4,0.0,11.5
Alshon Jeffery,PHI,0.0,0.0,0.0,3.9,54.9,0.4,0.0,11.5
Jeremy Maclin,BAL,0.0,0.0,0.0,4.3,51.7,0.3,0.0,11.2
Sterling Shepard,NYG,0.1,0.6,0.0,4.4,48.6,0.3,0.0,11.0
Marvin Jones,DET,0.0,0.0,0.0,3.7,53.4,0.3,0.0,11.0
DeSean Jackson,TB,0.0,0.0,0.0,3.6,56.0,0.3,0.0,10.9
Robby Anderson,NYJ,0.1,0.5,0.0,3.7,53.0,0.3,0.0,10.9
Davante Adams,GB,0.0,0.0,0.0,3.6,47.3,0.4,0.0,10.5
Ted Ginn,NO,0.5,2.9,0.0,3.1,48.9,0.3,0.0,10.3
Paul Richardson,SEA,0.0,0.0,0.0,3.1,48.6,0.4,0.0,10.3
Mohamed Sanu,ATL,0.1,0.5,0.0,4.1,45.6,0.2,0.0,10.2
Will Fuller,HOU,0.4,1.8,0.0,3.0,44.2,0.4,0.0,10.0
Allen Hurns,JAC,0.0,0.0,0.0,3.5,45.5,0.3,0.0,9.9
Jermaine Kearse,NYJ,0.0,0.0,0.0,3.5,45.1,0.3,0.0,9.9
Nelson Agholor,PHI,0.1,0.5,0.0,3.3,42.2,0.3,0.0,9.6
Rishard Matthews,TEN,0.0,0.0,0.0,3.3,45.4,0.3,0.0,9.5
Robert Woods,LAR,0.1,0.6,0.0,3.6,45.5,0.2,0.0,9.5
Cooper Kupp,LAR,0.0,0.1,0.0,3.3,42.6,0.3,0.0,9.4
Marqise Lee,JAC,0.1,0.1,0.0,3.4,45.7,0.2,0.0,9.4
Tyler Lockett,SEA,0.7,3.4,0.0,3.4,43.2,0.2,0.0,9.4
Sammy Watkins,LAR,0.0,0.0,0.0,3.1,44.6,0.3,0.0,9.3
Josh Doctson,WAS,0.0,0.0,0.0,3.2,42.2,0.3,0.0,9.1
Kenny Stills,MIA,0.0,0.0,0.0,2.9,43.5,0.3,0.0,9.1
Jordan Matthews,BUF,0.0,0.0,0.0,3.2,41.7,0.3,0.0,9.0
Randall Cobb,GB,0.1,0.4,0.0,3.7,38.3,0.2,0.0,8.8
Corey Davis,TEN,0.0,0.1,0.0,3.3,41.8,0.2,0.0,8.8
Marquise Goodwin,SF,0.1,0.2,0.0,3.0,43.5,0.2,0.0,8.6
Ryan Grant,WAS,0.0,0.0,0.0,3.3,36.6,0.2,0.0,8.2
John Brown,ARI,0.0,0.1,0.0,2.7,39.1,0.2,0.0,8.1
Mike Wallace,BAL,0.1,0.1,0.0,2.9,39.8,0.2,0.0,8.0
Adam Humphries,TB,0.0,0.0,0.0,3.2,34.4,0.2,0.0,7.7
Terrance Williams,DAL,0.0,0.0,0.0,2.8,36.2,0.2,0.0,7.6
Demarcus Robinson,KC,0.0,0.0,0.0,2.8,34.4,0.2,0.0,7.4
Eric Decker,TEN,0.0,0.0,0.0,2.8,32.7,0.2,0.0,7.2
Donte Moncrief,IND,0.0,0.0,0.0,2.6,32.9,0.2,0.0,7.1
TJ Jones,DET,0.0,0.0,0.0,2.5,33.5,0.2,0.0,6.8
Cole Beasley,DAL,0.0,0.0,0.0,2.9,29.4,0.2,0.0,6.8
Trent Taylor,SF,0.0,0.2,0.0,3.0,28.6,0.2,0.1,6.7
Brandon Coleman,NO,0.0,0.0,0.0,2.0,29.5,0.3,0.0,6.5
Brandon LaFell,CIN,0.0,0.0,0.0,2.7,28.0,0.2,0.0,6.5
J.J. Nelson,ARI,0.2,0.9,0.0,2.0,31.6,0.2,0.0,6.3
Bennie Fowler,DEN,0.0,0.0,0.0,2.4,28.7,0.2,0.0,6.3
Zay Jones,BUF,0.0,0.0,0.0,2.2,30.7,0.2,0.0,6.3
Taylor Gabriel,ATL,0.2,0.8,0.0,2.3,28.5,0.2,0.0,6.2
Russell Shepard,CAR,0.0,0.0,0.0,2.3,29.8,0.2,0.0,6.2
Jaron Brown,ARI,0.0,0.0,0.0,2.1,31.0,0.2,0.0,6.1
Terrelle Pryor,WAS,0.0,0.0,0.0,2.1,28.7,0.2,0.0,5.9
Roger Lewis,NYG,0.0,0.0,0.0,2.2,27.8,0.2,0.0,5.9
Seth Roberts,OAK,0.0,0.0,0.0,2.2,24.7,0.2,0.0,5.7
Andre Holmes,BUF,0.0,0.0,0.0,1.8,23.2,0.2,0.0,5.4
Aldrick Robinson,SF,0.1,0.3,0.0,1.7,24.2,0.2,0.0,5.1
Jeremy Kerley,NYJ,0.0,0.0,0.0,2.0,23.1,0.1,0.0,5.1
Willie Snead,NO,0.0,0.0,0.0,1.8,23.9,0.2,0.0,5.0
Kamar Aiken,IND,0.0,0.0,0.0,2.0,23.2,0.1,0.0,5.0
Torrey Smith,PHI,0.0,0.0,0.0,1.7,23.0,0.1,0.0,4.9
Curtis Samuel,CAR,0.5,2.9,0.0,1.9,21.4,0.1,0.0,4.8
Bruce Ellington,HOU,0.1,0.7,0.0,1.7,21.5,0.1,0.0,4.7
Chris Moore,BAL,0.2,1.0,0.0,1.6,19.6,0.1,0.0,4.4
Deonte Thompson,BUF,0.0,0.2,0.0,1.3,20.0,0.1,0.0,4.2
Brice Butler,DAL,0.0,0.0,0.0,1.2,20.6,0.2,0.0,4.2
Tavon Austin,LAR,2.0,12.3,0.0,1.2,10.9,0.1,0.1,4.1
Cordarrelle Patterson,OAK,1.2,8.4,0.0,1.3,12.2,0.1,0.0,4.0
De'Anthony Thomas,KC,0.2,0.7,0.0,1.5,16.6,0.1,0.0,4.0
Breshad Perriman,BAL,0.0,0.0,0.0,1.5,17.8,0.1,0.0,3.9
Travis Rudolph,NYG,0.0,0.2,0.0,1.5,17.0,0.1,0.0,3.8
Keelan Cole,JAC,0.0,0.0,0.0,1.4,17.2,0.1,0.0,3.6
Mack Hollins,PHI,0.0,0.0,0.0,1.1,15.6,0.1,0.0,3.2
Justin Hardy,ATL,0.0,0.0,0.0,1.2,14.2,0.1,0.0,3.1
John Ross,CIN,0.1,0.6,0.0,1.1,13.9,0.1,0.0,3.0
Chris Godwin,TB,0.0,0.0,0.0,1.2,14.5,0.1,0.0,3.0
Taywan Taylor,TEN,0.1,1.0,0.0,0.9,12.9,0.1,0.0,2.9
J.D. McKissic,SEA,1.5,6.9,0.0,1.0,9.2,0.1,0.0,2.9
Josh Malone,CIN,0.0,0.1,0.0,1.0,12.5,0.1,0.0,2.6
