Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Zach Ertz,PHI,DEN,1,4,1.6,0.8
2,Travis Kelce,KC,DAL,1,6,1.9,1.0
3,Jimmy Graham,SEA,WAS,1,7,4.1,1.3
4,Evan Engram,NYG,LAR,2,12,4.4,1.9
5,Jack Doyle,IND,HOU,2,9,5.1,2.2
6,Cameron Brate,TB,NO,3,10,5.9,1.4
7,Austin Seferian-Jenkins,NYJ,BUF,2,9,6.5,1.8
8,Vernon Davis,WAS,SEA,3,17,8.2,2.2
9,Jason Witten,DAL,KC,6,15,9.0,1.4
10,Jared Cook,OAK,MIA,7,18,10.6,1.8
11,Delanie Walker,TEN,BAL,5,25,10.6,3.1
12,Tyler Kroft,CIN,JAC,9,19,11.9,1.5
13,Benjamin Watson,BAL,TEN,9,21,13.5,2.1
14,Ed Dickson,CAR,ATL,12,28,15.1,2.5
15,Austin Hooper,ATL,CAR,11,20,15.1,2.1
16,A.J. Derby,DEN,PHI,5,24,17.0,3.0
17,George Kittle,SF,ARI,12,29,17.3,2.6
18,Ryan Griffin,HOU,IND,14,26,17.7,2.7
19,Tyler Higbee,LAR,NYG,12,27,19.0,3.1
20,Eric Ebron,DET,GB,12,29,20.2,3.0
21,Nick O'Leary,BUF,NYJ,10,31,20.6,3.4
22,Jonnu Smith,TEN,BAL,13,33,25.2,4.5
23,O.J. Howard,TB,NO,19,34,22.8,2.8
24,Julius Thomas,MIA,OAK,14,27,23.5,2.5
25,Gerald Everett,LAR,NYG,13,53,27.2,5.7
26,Lance Kendricks,GB,DET,10,58,28.9,10.0
27,Martellus Bennett,GB,DET,18,37,24.3,5.2
28,Coby Fleener,NO,TB,19,46,27.7,4.7
29,Stephen Anderson,HOU,IND,20,35,32.3,2.6
30,Logan Thomas,BUF,NYJ,20,44,34.1,3.9
31,Jermaine Gresham,ARI,SF,22,33,26.5,2.6
32,Darren Fells,DET,GB,21,35,28.5,3.1
33,Josh Hill,NO,TB,21,33,28.5,2.7
34,Marcedes Lewis,JAC,CIN,21,38,28.8,3.7
35,Nick Boyle,BAL,TEN,23,36,29.2,2.9
36,Trey Burton,PHI,DEN,29,40,33.7,3.0
37,Luke Willson,SEA,WAS,29,47,34.5,4.4
38,Demetrius Harris,KC,DAL,30,42,35.3,3.5
39,Lee Smith,OAK,MIA,23,58,36.3,12.6
40,Virgil Green,DEN,PHI,26,58,36.6,7.6
41,Eric Tomlinson,NYJ,BUF,34,49,39.3,5.1
42,Levine Toilolo,ATL,CAR,26,49,40.5,7.1
43,Brent Celek,PHI,DEN,27,49,40.6,6.5
44,Garrett Celek,SF,ARI,37,48,40.7,2.9
45,Richard Rodgers,GB,DET,26,60,40.8,10.2
46,Anthony Fasano,MIA,OAK,36,50,40.9,3.5
47,Michael Hoomanawanui,NO,TB,32,52,43.3,5.7
48,Rhett Ellison,NYG,LAR,36,48,43.9,4.1
49,Maxx Williams,BAL,TEN,39,50,44.5,5.5
50,C.J. Uzomah,CIN,JAC,37,63,46.6,7.8
51,Jeremy Sprinkle,WAS,SEA,24,67,47.0,15.0
52,Nick Vannett,SEA,WAS,44,55,49.8,4.0
53,James O'Shaughnessy,JAC,CIN,43,59,50.3,5.1
54,Brandon Williams,IND,HOU,47,57,51.2,4.0
55,Troy Niklas,ARI,SF,44,63,51.6,6.3
56,Geoff Swaim,DAL,KC,43,57,52.0,4.5
57,Jeff Heuerman,DEN,PHI,45,64,52.1,6.8
58,Chris Manhertz,CAR,ATL,43,62,54.5,7.2
59,Ben Koyack,JAC,CIN,51,60,54.8,3.9
60,Ross Travis,KC,DAL,52,63,55.7,3.6
61,Clive Walford,OAK,MIA,54,60,57.0,2.4
62,Cole Hikutini,SF,ARI,50,68,57.3,5.8
63,Derek Carrier,LAR,NYG,56,60,57.3,1.9
64,James Hanna,DAL,KC,55,66,61.0,4.3
65,Darrell Daniels,IND,HOU,58,67,63.0,3.7
66,Gavin Escobar,BAL,TEN,55,72,63.5,8.5
67,Ifeanyi Momah,ARI,SF,59,73,64.8,5.4
68,Jerell Adams,NYG,LAR,61,69,65.0,4.0
