Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
62,Kyle Juszczyk,SF,ARI,45,74,58.1,5.9
63,Paul Perkins,NYG,LAR,40,75,65.3,5.8
64,Jacquizz Rodgers,TB,NO,40,89,65.7,6.5
65,Jeremy Hill,CIN,JAC,44,70,59.4,4.9
66,Mike Tolbert,BUF,NYJ,49,70,59.6,4.4
67,Bobby Rainey,BAL,TEN,47,80,61.7,6.4
68,Cameron Artis-Payne,CAR,ATL,47,81,66.2,6.0
69,Dwayne Washington,DET,GB,49,75,65.1,5.4
70,Tommy Bohanon,JAC,CIN,49,82,68.8,7.5
71,Malcolm Brown,LAR,NYG,50,76,65.2,6.6
72,Tre Madden,SEA,WAS,58,68,63.0,5.0
73,Kerwynn Williams,ARI,SF,55,76,65.8,5.4
74,Jamize Olawale,OAK,MIA,56,76,66.5,4.8
75,Taiwan Jones,BUF,NYJ,55,79,66.8,7.2
76,Alfred Blue,HOU,IND,54,79,67.4,7.2
77,Elijah McGuire,NYJ,BUF,53,83,72.2,6.7
78,Zach Zenner,DET,GB,57,92,73.2,5.8
79,Daniel Lasco,NO,TB,67,94,73.9,6.6
80,Corey Grant,JAC,CIN,59,93,75.2,6.1
81,Senorise Perry,MIA,OAK,64,90,77.0,10.6
82,Patrick DiMarco,BUF,NYJ,69,85,77.0,8.0
83,Andy Janovich,DEN,PHI,69,83,77.0,5.9
84,Zach Line,NO,TB,74,84,77.6,2.7
85,Kenjon Barner,PHI,DEN,69,83,77.8,4.2
86,Fozzy Whittaker,CAR,ATL,71,97,78.3,4.8
87,Terron Ward,ATL,CAR,65,84,80.0,5.5
88,Jamaal Williams,GB,DET,68,96,80.2,5.3
89,Josh Ferguson,IND,HOU,73,95,80.3,4.1
90,Akeem Hunt,KC,DAL,75,91,83.0,3.2
91,David Fluellen,TEN,BAL,79,88,83.5,2.6
92,Raheem Mostert,SF,ARI,78,100,83.9,4.2
