Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Buffalo Bills,BUF,2.8,1.0,0.6,1.0,0.2,0.0,17.7,295.2,7.9
New England Patriots,NE,2.6,1.0,0.6,0.9,0.2,0.0,19.9,358.5,7.9
Kansas City Chiefs,KC,2.3,1.0,0.5,0.8,0.2,0.0,19.0,332.7,7.5
Los Angeles Rams,LAR,2.5,0.9,0.5,0.7,0.2,0.1,18.8,323.4,7.4
Cleveland Browns,CLE,3.1,0.9,0.7,1.2,0.2,0.0,23.8,347.3,7.4
Los Angeles Chargers,LAC,2.7,0.8,0.5,0.7,0.2,0.0,19.5,339.8,7.3
New York Giants,NYG,3.1,0.9,0.7,0.9,0.1,0.0,24.1,331.8,7.3
Philadelphia Eagles,PHI,2.9,0.9,0.7,1.0,0.2,0.0,20.0,305.2,7.0
Green Bay Packers,GB,3.2,1.0,0.5,0.7,0.1,0.0,24.8,365.5,7.0
Washington Football Team,WF,2.5,1.0,0.7,1.2,0.1,0.0,23.4,369.4,6.7
Pittsburgh Steelers,PIT,3.0,0.8,0.6,0.8,0.1,0.0,24.6,356.9,6.6
Dallas Cowboys,DAL,3.0,0.8,0.6,0.9,0.1,0.0,21.7,314.7,6.6
New Orleans Saints,NO,2.7,0.8,0.6,1.0,0.2,0.0,21.6,352.7,6.6
Tampa Bay Buccaneers,TB,2.4,0.7,0.8,1.3,0.2,0.0,23.6,343.1,6.5
San Francisco 49ers,SF,2.4,0.9,0.7,1.1,0.1,0.0,22.4,337.1,6.4
Arizona Cardinals,ARI,3.1,0.7,0.6,0.9,0.1,0.1,25.7,378.8,6.4
Seattle Seahawks,SEA,2.2,0.9,0.6,0.9,0.1,0.0,24.3,376.2,6.2
Cincinnati Bengals,CIN,2.3,1.0,0.5,0.6,0.1,0.0,23.6,354.2,6.1
New York Jets,NYJ,2.3,0.8,0.6,0.9,0.1,0.0,26.1,377.4,6.1
Atlanta Falcons,ATL,2.4,0.8,0.5,0.7,0.2,0.0,24.5,373.0,5.8
Detroit Lions,DET,2.2,0.8,0.5,0.8,0.1,0.0,27.0,401.9,5.7
Jacksonville Jaguars,JAC,2.2,0.7,0.5,0.8,0.1,0.0,27.0,389.0,5.6
Tennessee Titans,TEN,2.1,0.8,0.6,0.8,0.1,0.0,23.6,363.4,5.5
Chicago Bears,CHI,1.8,0.8,0.5,0.8,0.1,0.0,22.4,363.6,5.3
Las Vegas Raiders,LV,1.8,0.8,0.5,0.7,0.1,0.0,25.9,376.9,5.1
Houston Texans,HOU,2.1,0.5,0.5,0.8,0.1,0.0,26.6,378.7,4.8
Carolina Panthers,CAR,1.7,0.6,0.5,0.7,0.1,0.0,27.9,368.5,4.7
Denver Broncos,DEN,1.8,0.6,0.5,0.7,0.1,0.0,25.4,388.5,4.6
