Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,7.6,93.7,0.8,0,0,0,0,21.7
DeAndre Hopkins,ARI,7.8,97.1,0.6,0,0.3,0,0.1,21.2
Stefon Diggs,BUF,6.5,89.4,0.6,0.3,1.7,0,0.1,19.3
Calvin Ridley,ATL,5.8,80.6,0.7,0.4,2.4,0,0,18.2
Julio Jones,ATL,6,87.3,0.6,0.1,0.3,0,0,18
Kenny Golladay,DET,5.4,83.9,0.7,0,0.2,0,0,17.8
D.K. Metcalf,SEA,5,84.6,0.7,0,0.3,0,0.1,17.7
Keenan Allen,LAC,6.5,77.5,0.6,0.2,1.1,0,0,17.7
Tyler Lockett,SEA,5.8,77.4,0.6,0.3,1.5,0,0,17.4
Tyreek Hill,KC,5.2,78,0.6,1.1,6.4,0.1,0,17.3
Terry McLaurin,WAS,5.7,81.2,0.5,0.1,0.7,0,0,17
Allen Robinson II,CHI,6.4,76.2,0.5,0.1,0.5,0,0,16.9
Will Fuller V,HOU,5.2,78.3,0.6,0.1,0.5,0,0,16.7
Robby Anderson,CAR,5.7,79,0.5,0.2,1.1,0,0.1,16.7
Chris Godwin,TB,5.5,75.4,0.6,0,0.2,0,0,16.5
Tyler Boyd,CIN,5.9,71.5,0.5,0.3,2.9,0,0.1,16.2
Amari Cooper,DAL,5.6,72.6,0.5,0.2,0.8,0,0,15.8
Robert Woods,LAR,5.5,69,0.4,1.4,7.8,0.1,0,15.8
Jamison Crowder,NYJ,5.9,68.7,0.5,0.1,0.6,0,0.1,15.8
Mike Evans,TB,4.8,70.4,0.6,0,0,0,0,15.7
Odell Beckham Jr.,CLE,4.9,69.5,0.6,0.5,3.8,0,0,15.6
Cooper Kupp,LAR,5.3,66.8,0.5,0.4,1.8,0,0,15.3
A.J. Brown,TEN,4.4,71.9,0.6,0.1,1.6,0,0,15.2
D.J. Moore,CAR,5.5,78,0.2,0.3,2.8,0,0.1,14.8
Tee Higgins,CIN,4.7,66.7,0.5,0.2,2.1,0,0,14.7
Brandin Cooks,HOU,4.9,65.6,0.4,0.3,1.7,0,0,14.3
Travis Fulgham,PHI,4.8,63.3,0.5,0.1,0.5,0,0,14.3
D.J. Chark Jr.,JAC,5.1,61,0.5,0,0.4,0,0,14.1
CeeDee Lamb,DAL,4.9,62.8,0.5,0.4,2.5,0,0,14.1
Chase Claypool,PIT,4.3,59.8,0.5,1,5.5,0.1,0,14.1
Deebo Samuel,SF,4.5,58.5,0.4,1,7.7,0.1,0,13.7
Cole Beasley,BUF,5,59.8,0.4,0,0,0,0,13.6
Julian Edelman,NE,4.7,57.6,0.3,0.4,3.3,0,0,12.9
Christian Kirk,ARI,4.5,55.3,0.4,0.3,2.5,0,0,12.7
Darius Slayton,NYG,3.9,60.3,0.4,0.2,0.7,0,0,12.3
Diontae Johnson,PIT,4.5,53.5,0.4,0.2,1.8,0,0.1,12.1
Mike Williams,LAC,3.6,59.8,0.4,0.1,0.5,0,0,12
Tre'Quan Smith,NO,4,51.6,0.5,0,0.1,0,0,12
Jarvis Landry,CLE,4.6,60.1,0.2,0.1,0.5,0,0,11.9
Laviska Shenault Jr.,JAC,4.5,53.4,0.2,1.1,6.4,0,0,11.8
Tim Patrick,DEN,4.1,55.9,0.3,0.1,0.4,0,0,11.7
JuJu Smith-Schuster,PIT,4.3,51,0.3,0,0.1,0,0,11
A.J. Green,CIN,4.2,54.8,0.2,0,0,0,0,10.9
Jerry Jeudy,DEN,4.2,56.2,0.2,0.1,0.6,0,0,10.9
Henry Ruggs III,LV,3.7,52.7,0.2,0.3,1.3,0,0,10.3
Michael Gallup,DAL,3.4,55.6,0.2,0,0,0,0,10.1
Hunter Renfrow,LV,3.9,49.3,0.2,0,0,0,0,10
Marvin Jones Jr.,DET,3.5,48.2,0.3,0,0.1,0,0,9.9
Marquez Valdes-Scantling,GB,3.5,51.4,0.2,0.1,0.8,0,0,9.8
Keelan Cole,JAC,3.6,50.3,0.2,0.1,0.6,0,0.1,9.8
Corey Davis,TEN,3.5,47.9,0.2,0.1,0.5,0,0,9.4
Randall Cobb,HOU,3.6,45.5,0.2,0.1,0.3,0,0,9.3
Brandon Aiyuk,SF,3.1,45.7,0.2,0.6,3.6,0,0,9.1
DeSean Jackson,PHI,3.2,47.3,0.2,0.2,1,0,0,9
Breshad Perriman,NYJ,3.2,46.7,0.2,0.2,0.8,0,0,8.9
Russell Gage,ATL,3.9,40.8,0.1,0.2,0.8,0,0,8.8
Greg Ward,PHI,3.9,38,0.2,0.2,0.6,0,0,8.8
Adam Humphries,TEN,3.7,39,0.2,0.1,0.4,0,0,8.7
Golden Tate,NYG,3.8,42.3,0.1,0.1,0.5,0,0,8.7
N'Keal Harry,NE,3.6,38.4,0.2,0.4,2.6,0,0.1,8.6
Gabriel Davis,BUF,3,42.5,0.2,0.1,0.4,0,0,8.5
Danny Amendola,DET,3.3,42,0.1,0,0.1,0,0,8.3
Damiere Byrd,NE,3.3,41.8,0.1,0,0.2,0,0,8.3
Curtis Samuel,CAR,2.8,31.5,0.1,1.8,10.1,0.1,0,8.2
Dontrelle Inman,WAS,3.1,37.9,0.2,0,0,0,0,8
Sterling Shepard,NYG,3.3,36.2,0.2,0.3,1.7,0,0,8
Darnell Mooney,CHI,3.2,40.3,0.1,0.2,1,0,0,7.9
James Washington,PIT,2.9,38.9,0.2,0,0,0,0,7.7
Mecole Hardman,KC,2.6,40.6,0.2,0.2,1,0,0.1,7.7
Demarcus Robinson,KC,3,37.7,0.2,0,0,0,0,7.7
Larry Fitzgerald,ARI,3.4,35.1,0.1,0,0,0,0,7.6
Scotty Miller,TB,2.6,37.4,0.1,0.3,1.4,0,0,7.3
Anthony Miller,CHI,2.9,33.5,0.1,0.2,0.9,0,0,7.2
Kendrick Bourne,SF,2.5,32.9,0.1,0,0,0,0,6.5
Jeff Smith,NYJ,2.6,31.6,0.1,0.1,0.4,0,0,6.4
Isaiah Wright,WAS,2.4,29.5,0.1,0,0.3,0,0,6.2
David Moore,SEA,2,30.7,0.2,0.1,0.9,0,0,6.2
Deonte Harris,NO,2.5,25.3,0.1,0.5,4,0,0,6.1
Nelson Agholor,LV,2.2,28.4,0.1,0.1,0.5,0,0,5.9
Josh Reynolds,LAR,2.1,30.8,0.1,0.1,0.6,0,0,5.9
Jalen Guyton,LAC,2,29,0.1,0.2,0.8,0,0,5.9
Marquez Callaway,NO,2.3,27.3,0.1,0.1,0.4,0,0,5.9
Cordarrelle Patterson,CHI,1.6,14.4,0,4,18.7,0.1,0,5.8
Andy Isabella,ARI,1.8,27.2,0.1,0.2,0.5,0,0,5.4
KJ Hamler,DEN,1.9,25.5,0.1,0.4,1.8,0,0,5.2
Cedrick Wilson,DAL,1.9,24.1,0.1,0.1,0.2,0,0,5.1
Isaiah McKenzie,BUF,2,19.4,0.1,0.5,2.6,0,0,5.1
John Hightower,PHI,1.9,26,0.1,0.1,0.3,0,0,5
