Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,5.8,73.6,0.6,0.1,16.4
Darren Waller,OAK,5.9,63.7,0.5,0.1,15.1
Hunter Henry,LAC,5.3,63.9,0.4,0.0,14.1
Mark Andrews,BAL,4.7,59.6,0.4,0.1,12.9
Zach Ertz,PHI,5.2,57.5,0.2,0.1,11.9
Jared Cook,NO,4.0,47.4,0.4,0.0,11.2
Greg Olsen,CAR,4.3,50.3,0.2,0.0,10.5
Gerald Everett,LAR,4.0,44.7,0.3,0.0,10.5
Jack Doyle,IND,4.4,42.0,0.2,0.0,9.6
Eric Ebron,IND,3.9,45.5,0.2,0.0,9.6
Darren Fells,HOU,3.2,34.2,0.4,0.0,9.1
Noah Fant,DEN,3.8,43.0,0.1,0.0,8.7
Jason Witten,DAL,3.9,40.3,0.1,0.1,8.6
O.J. Howard,TB,3.2,46.0,0.1,0.1,8.5
Dallas Goedert,PHI,3.6,38.1,0.2,0.1,8.3
Vance McDonald,PIT,3.8,37.1,0.1,0.0,8.3
Mike Gesicki,MIA,3.7,41.3,0.1,0.1,8.0
Kyle Rudolph,MIN,3.5,32.1,0.2,0.0,8.0
T.J. Hockenson,DET,3.2,34.9,0.1,0.0,7.3
Irv Smith Jr.,MIN,3.0,31.4,0.1,0.0,6.9
Tyler Eifert,CIN,2.8,29.9,0.2,0.0,6.7
Ryan Griffin,NYJ,2.7,27.5,0.1,0.0,6.2
Dawson Knox,BUF,2.5,29.6,0.1,0.0,6.1
Ross Dwelley,SF,2.7,27.0,0.1,0.0,6.1
Luke Stocker,ATL,2.6,25.7,0.1,0.0,5.8
Nick Boyle,BAL,2.5,24.0,0.1,0.0,5.5
Jordan Akins,HOU,2.2,25.4,0.1,0.0,5.2
Blake Jarwin,DAL,2.0,24.5,0.1,0.0,5.2
Benjamin Watson,NE,2.1,23.0,0.1,0.0,4.9
Hayden Hurst,BAL,2.0,21.5,0.1,0.0,4.6
Jaeden Graham,ATL,2.0,20.6,0.1,0.0,4.6
Foster Moreau,OAK,1.9,19.8,0.1,0.0,4.6
Jeremy Sprinkle,WAS,1.9,19.5,0.1,0.0,4.4
Ricky Seals-Jones,CLE,1.6,20.2,0.1,0.0,4.4
Demetrius Harris,CLE,1.9,18.8,0.1,0.0,4.2
Tyler Higbee,LAR,1.8,18.9,0.1,0.0,4.2
Ben Braunecker,CHI,1.6,18.4,0.1,0.0,4.2
Josh Oliver,JAC,1.9,18.3,0.1,0.0,4.1
Tyler Kroft,BUF,1.7,18.6,0.1,0.0,4.0
Charles Clay,ARI,1.7,17.4,0.1,0.0,3.8
Cameron Brate,TB,1.6,16.8,0.1,0.0,3.8
C.J. Uzomah,CIN,1.5,17.1,0.1,0.0,3.7
Josh Hill,NO,1.5,14.6,0.1,0.0,3.3
Maxx Williams,ARI,1.3,14.4,0.1,0.0,3.1
Seth DeValve,JAC,1.3,13.3,0.1,0.0,3.0
Jesse James,DET,1.3,12.5,0.1,0.0,2.9
Logan Thomas,DET,1.3,12.2,0.1,0.0,2.8
Mo Alie-Cox,IND,1.0,10.7,0.0,0.0,2.3
Nick Vannett,PIT,1.0,10.3,0.0,0.0,2.1
Levine Toilolo,SF,0.8,8.8,0.1,0.0,2.1
Jeff Heuerman,DEN,0.9,10.1,0.0,0.0,2.0
Derek Carrier,OAK,0.9,9.2,0.0,0.0,2.0
Hale Hentges,WAS,0.9,9.4,0.0,0.0,1.9
Matt LaCosse,NE,0.8,9.4,0.0,0.0,1.9
Troy Fumagalli,DEN,0.9,8.9,0.0,0.0,1.8
Ryan Izzo,NE,0.8,8.5,0.0,0.0,1.8
Clive Walford,MIA,0.8,8.4,0.0,0.0,1.7
Garrett Celek,SF,0.6,7.4,0.1,0.0,1.7
Lance Kendricks,LAC,0.7,8.0,0.0,0.0,1.6
Lee Smith,BUF,0.7,6.9,0.0,0.0,1.6
J.P. Holtz,CHI,0.7,7.5,0.0,0.0,1.5
Deon Yelder,KC,0.6,6.5,0.0,0.0,1.5
Virgil Green,LAC,0.7,7.2,0.0,0.0,1.5
Trevon Wesco,NYJ,0.7,7.1,0.0,0.0,1.4
Ben Koyack,JAC,0.7,6.6,0.0,0.0,1.4
Tanner Hudson,TB,0.6,6.6,0.0,0.0,1.4
Zach Gentry,PIT,0.7,6.8,0.0,0.0,1.4
Pharaoh Brown,CLE,0.6,6.8,0.0,0.0,1.3
Blake Bell,KC,0.5,5.9,0.0,0.0,1.1
Ian Thomas,CAR,0.5,5.1,0.0,0.0,1.1
Dan Arnold,NO,0.5,5.9,0.0,0.0,1.1
Durham Smythe,MIA,0.5,5.9,0.0,0.0,1.1
Geoff Swaim,JAC,0.5,3.6,0.0,0.0,1.0
Andrew Beck,DEN,0.5,5.3,0.0,0.0,1.0
Tommy Sweeney,BUF,0.4,5.1,0.0,0.0,1.0
Tyler Conklin,MIN,0.4,4.9,0.0,0.0,1.0
Stephen Carlson,CLE,0.4,4.5,0.0,0.0,0.9
Dalton Schultz,DAL,0.4,4.4,0.0,0.0,0.8
Chris Manhertz,CAR,0.3,3.8,0.0,0.0,0.7
Jordan Leggett,TB,0.3,3.1,0.0,0.0,0.6
Daniel Brown,NYJ,0.3,3.1,0.0,0.0,0.6
Johnny Mundt,LAR,0.3,3.0,0.0,0.0,0.6
Cethan Carter,CIN,0.1,0.7,0.0,0.0,0.1
Darrell Daniels,ARI,0.1,0.6,0.0,0.0,0.1
Jerome Cunningham,WAS,0.0,0.4,0.0,0.0,0.1
