Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,LAC,1,5,1.2,0.5,16.6,0.25
2,Hunter Henry,LAC,KC,1,3,1.8,0.4,15.7,0.16
3,Darren Waller,OAK,CIN,2,8,3.5,0.6,14.7,0.18
4,Mark Andrews,BAL,HOU,2,6,4.2,1.0,13.6,0.5
5,Zach Ertz,PHI,NE,4,14,5.0,1.4,12.0,0.49
6,Jared Cook,NO,TB,3,9,6.1,0.8,11.8,0.213333333333
7,Greg Olsen,CAR,ATL,5,10,6.5,0.8,10.3,0.128
8,Gerald Everett,LAR,CHI,5,14,7.9,1.0,9.9,0.2
9,Eric Ebron,IND,JAC,7,11,9.6,0.8,8.9,0.0914285714286
10,Jack Doyle,IND,JAC,8,16,9.7,1.2,8.7,0.18
11,Kyle Rudolph,MIN,DEN,11,21,12.7,1.5,8.4,0.204545454545
12,O.J. Howard,TB,NO,11,24,13.4,2.7,8.4,0.662727272727
13,Vance McDonald,PIT,CLE,11,22,14.5,1.4,8.4,0.178181818182
14,Mike Gesicki,MIA,BUF,12,22,15.2,2.2,8.4,0.403333333333
15,T.J. Hockenson,DET,DAL,12,23,15.4,2.6,8.0,0.563333333333
16,Noah Fant,DEN,MIN,9,23,15.7,2.8,8.1,0.871111111111
17,Dallas Goedert,PHI,NE,8,24,16.1,3.4,7.4,1.445
18,Jason Witten,DAL,DET,11,22,16.7,2.5,7.3,0.568181818182
19,Darren Fells,HOU,BAL,11,24,19.5,2.1,7.3,0.400909090909
20,Ross Dwelley,SF,ARI,9,27,20.0,4.0,6.9,1.77777777778
21,Tyler Eifert,CIN,OAK,14,24,20.6,1.7,6.8,0.206428571429
22,Ryan Griffin,NYJ,WAS,15,30,21.9,1.9,6.3,0.240666666667
23,Irv Smith Jr.,MIN,DEN,14,27,22.1,2.3,6.3,0.377857142857
24,Dawson Knox,BUF,MIA,16,26,22.5,1.9,6.3,0.225625
25,Benjamin Watson,NE,PHI,24,32,26.5,1.8,6.2,0.135
26,Nick Boyle,BAL,HOU,18,29,26.5,2.2,6.2,0.268888888889
27,Blake Jarwin,DAL,DET,26,34,29.6,1.6,5.8,0.0984615384615
28,Demetrius Harris,CLE,PIT,24,38,27.7,2.8,5.5,0.326666666667
29,Jordan Akins,HOU,BAL,22,36,28.3,2.5,6.0,0.284090909091
30,Cameron Brate,TB,NO,25,44,32.3,4.3,4.8,0.7396
31,Hayden Hurst,BAL,HOU,28,36,31.5,1.6,5.0,0.0914285714286
32,Luke Stocker,ATL,CAR,21,42,33.0,3.8,4.7,0.687619047619
33,Jeremy Sprinkle,WAS,NYJ,27,37,33.9,2.3,4.6,0.195925925926
34,Tyler Higbee,LAR,CHI,28,43,34.3,3.8,4.6,0.515714285714
35,Foster Moreau,OAK,CIN,29,38,34.1,2.2,4.6,0.166896551724
36,Josh Oliver,JAC,IND,24,41,35.4,4.1,4.5,0.700416666667
37,Maxx Williams,ARI,SF,31,46,38.4,3.0,4.4,0.290322580645
38,Charles Clay,ARI,SF,36,42,38.8,1.5,4.5,0.0625
39,Ben Braunecker,CHI,LAR,25,63,40.2,8.8,4.5,3.0976
40,Seth DeValve,JAC,IND,31,55,39.6,5.9,4.4,1.12290322581
41,Tyler Kroft,BUF,MIA,34,45,42.7,2.5,4.3,0.183823529412
42,Jaeden Graham,ATL,CAR,26,48,40.4,4.7,4.2,0.849615384615
43,Josh Hill,NO,TB,33,44,39.5,2.7,4.2,0.220909090909
44,C.J. Uzomah,CIN,OAK,35,51,42.5,3.2,4.1,0.292571428571
45,Ricky Seals-Jones,CLE,PIT,25,46,37.9,4.3,4.1,0.7396
46,Levine Toilolo,SF,ARI,37,50,45.0,2.7,4.1,0.197027027027
47,Logan Thomas,DET,DAL,43,51,47.0,1.7,4.0,0.0672093023256
48,Nick Vannett,PIT,CLE,45,50,48.2,1.3,3.9,0.0375555555556
49,Mo Alie-Cox,IND,JAC,45,56,49.5,3.3,3.9,0.242
50,Jesse James,DET,DAL,48,56,51.0,2.9,3.9,0.175208333333
51,Lee Smith,BUF,MIA,44,55,50.0,3.7,3.7,0.311136363636
52,Trevon Wesco,NYJ,WAS,46,62,53.6,6.2,3.6,0.835652173913
53,Virgil Green,LAC,KC,47,54,51.5,2.9,3.5,0.178936170213
54,Troy Fumagalli,DEN,MIN,49,56,52.5,2.5,3.4,0.127551020408
55,Derek Carrier,OAK,CIN,44,65,54.3,7.9,3.1,1.41840909091
56,Ian Thomas,CAR,ATL,41,67,54.8,9.3,2.9,2.10951219512
57,Hale Hentges,WAS,NYJ,50,69,58.4,7.1,2.8,1.0082
58,Ben Koyack,JAC,IND,47,64,55.8,7.4,2.7,1.16510638298
59,Durham Smythe,MIA,BUF,50,61,57.0,4.3,2.7,0.3698
60,Lance Kendricks,LAC,KC,45,59,52.3,5.7,2.5,0.722
61,Garrett Celek,SF,ARI,43,71,54.0,12.2,2.3,3.46139534884
62,Dan Arnold,NO,TB,52,58,55.7,2.6,2.2,0.13
63,Blake Bell,KC,LAC,51,60,56.7,4.0,2.1,0.313725490196
64,Tommy Sweeney,BUF,MIA,49,63,57.7,6.2,2.1,0.784489795918
65,Dalton Schultz,DAL,DET,57,66,62.7,4.0,2.0,0.280701754386
66,J.P. Holtz,CHI,LAR,58,73,65.5,6.2,1.9,0.66275862069
67,Clive Walford,MIA,BUF,55,68,61.5,6.5,1.9,0.768181818182
68,Tyler Conklin,MIN,DEN,59,68,63.5,4.5,1.7,0.343220338983
69,Chris Manhertz,CAR,ATL,64,70,66.7,2.5,1.7,0.09765625
70,Deon Yelder,KC,LAC,63,72,67.3,3.7,1.5,0.217301587302
71,Pharaoh Brown,CLE,PIT,65,70,67.5,2.5,1.3,0.0961538461538
72,Tanner Hudson,TB,NO,66,74,69.7,3.3,1.3,0.165
73,Andrew Beck,DEN,MIN,68,75,71.3,2.9,1.2,0.123676470588
