Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,9.5,103.7,0.7,0.1,0.0,0.0,0.1,23.8
Tyreek Hill,KC,6.5,100.4,0.7,0.9,5.8,0.0,0.1,21.2
Julio Jones,ATL,6.8,96.6,0.5,0.1,0.9,0.0,0.1,19.4
Amari Cooper,DAL,6.0,89.5,0.6,0.1,0.7,0.0,0.1,18.7
Mike Evans,TB,5.6,93.5,0.6,0.0,0.3,0.0,0.1,18.4
DeAndre Hopkins,HOU,6.9,78.8,0.6,0.1,0.3,0.0,0.1,18.1
Julian Edelman,NE,6.5,73.9,0.5,0.6,4.2,0.0,0.1,17.2
D.J. Moore,CAR,5.9,77.7,0.5,0.4,5.0,0.0,0.1,16.9
Chris Godwin,TB,5.6,79.7,0.5,0.1,0.8,0.0,0.1,16.8
Keenan Allen,LAC,6.2,75.4,0.5,0.3,2.3,0.0,0.1,16.8
Cooper Kupp,LAR,5.8,74.3,0.6,0.2,1.2,0.0,0.1,16.5
D.J. Chark,JAC,5.0,65.0,0.5,0.3,2.2,0.0,0.1,14.8
Curtis Samuel,CAR,4.5,57.8,0.5,0.8,6.7,0.1,0.1,14.6
Stefon Diggs,MIN,5.1,72.0,0.4,0.4,2.3,0.0,0.1,14.5
John Brown,BUF,4.5,68.0,0.5,0.1,0.9,0.0,0.0,14.4
Courtland Sutton,DEN,4.8,70.1,0.4,0.1,0.6,0.0,0.0,14.4
Tyrell Williams,OAK,4.3,62.6,0.6,0.0,0.1,0.0,0.0,14.2
Michael Gallup,DAL,4.4,67.7,0.5,0.0,0.0,0.0,0.0,14.2
Calvin Ridley,ATL,4.8,61.7,0.5,0.3,2.1,0.0,0.1,14.0
Christian Kirk,ARI,5.2,62.2,0.4,0.5,3.7,0.0,0.1,14.0
Odell Beckham Jr.,CLE,5.2,72.3,0.3,0.3,1.7,0.0,0.1,13.9
Terry McLaurin,WAS,4.6,60.5,0.5,0.3,2.2,0.0,0.0,13.9
Deebo Samuel,SF,4.9,56.7,0.4,0.7,4.6,0.1,0.1,13.6
Kenny Golladay,DET,4.3,64.6,0.4,0.0,0.4,0.0,0.0,13.4
JuJu Smith-Schuster,PIT,4.5,60.2,0.4,0.1,0.9,0.0,0.0,13.0
Sammy Watkins,KC,4.3,56.6,0.5,0.2,1.4,0.0,0.0,12.8
Tyler Boyd,CIN,5.2,62.0,0.2,0.3,1.4,0.0,0.1,12.8
Allen Robinson,CHI,5.0,64.1,0.2,0.0,0.1,0.0,0.1,12.7
Jarvis Landry,CLE,4.9,63.0,0.2,0.3,2.1,0.0,0.1,12.5
Marquise Brown,BAL,3.8,55.2,0.4,0.6,4.5,0.0,0.0,12.4
Robert Woods,LAR,4.7,60.7,0.2,0.9,5.9,0.0,0.1,12.4
Devante Parker,MIA,4.3,56.6,0.4,0.0,0.0,0.0,0.0,12.3
Jamison Crowder,NYJ,5.3,57.2,0.2,0.3,1.4,0.0,0.1,12.3
Zach Pascal,IND,4.1,53.3,0.5,0.2,1.4,0.0,0.0,12.3
Mohamed Sanu,NE,4.5,51.9,0.4,0.3,1.6,0.0,0.0,12.2
Mike Williams,LAC,3.7,59.3,0.4,0.3,1.4,0.0,0.0,12.2
Dede Westbrook,JAC,4.5,47.8,0.2,0.3,2.4,0.0,0.1,10.5
Kenny Stills,HOU,3.8,52.5,0.2,0.0,0.0,0.0,0.0,10.4
Marvin Jones,DET,4.0,49.9,0.2,0.0,0.2,0.0,0.0,10.3
Larry Fitzgerald,ARI,4.5,48.2,0.1,0.1,0.3,0.0,0.0,10.1
Cole Beasley,BUF,4.0,43.2,0.2,0.1,0.5,0.0,0.0,9.4
Randall Cobb,DAL,3.9,44.4,0.2,0.3,0.9,0.0,0.0,9.4
Demaryius Thomas,NYJ,4.0,46.2,0.1,0.0,0.0,0.0,0.0,9.4
Auden Tate,CIN,3.6,48.5,0.2,0.0,0.3,0.0,0.1,9.3
Emmanuel Sanders,SF,3.5,42.1,0.2,0.1,1.0,0.0,0.0,9.2
Diontae Johnson,PIT,3.5,43.6,0.2,0.6,3.8,0.0,0.1,9.1
Nelson Agholor,PHI,3.6,43.2,0.1,0.3,2.0,0.0,0.0,8.9
Robby Anderson,NYJ,3.1,45.0,0.2,0.1,0.7,0.0,0.0,8.8
Chris Conley,JAC,3.1,44.4,0.1,0.2,0.8,0.0,0.0,8.5
Hunter Renfrow,OAK,3.4,36.8,0.2,0.2,1.6,0.0,0.0,8.4
Alex Erickson,CIN,3.3,41.2,0.1,0.4,2.5,0.0,0.1,8.3
Taylor Gabriel,CHI,3.2,37.8,0.2,0.5,3.0,0.0,0.0,8.3
Ted Ginn,NO,3.0,42.0,0.1,0.5,3.3,0.0,0.0,8.2
James Washington,PIT,3.1,42.9,0.1,0.1,0.5,0.0,0.1,7.9
Josh Reynolds,LAR,2.9,38.4,0.2,0.2,1.5,0.0,0.0,7.9
Danny Amendola,DET,3.7,35.9,0.1,0.0,0.1,0.0,0.0,7.8
Chester Rogers,IND,3.2,35.5,0.1,0.2,0.8,0.0,0.0,7.7
Olabisi Johnson,MIN,2.9,35.7,0.2,0.2,1.0,0.0,0.0,7.6
Russell Gage,ATL,3.5,34.4,0.1,0.2,0.5,0.0,0.1,7.5
Trey Quinn,WAS,3.4,31.5,0.1,0.2,1.0,0.0,0.1,7.3
Phillip Dorsett,NE,2.6,33.5,0.2,0.2,1.2,0.0,0.0,7.2
Mecole Hardman,KC,2.2,34.4,0.2,0.2,1.2,0.0,0.0,6.6
Jakeem Grant,MIA,2.5,32.9,0.1,0.5,2.8,0.0,0.0,6.6
Kendrick Bourne,SF,2.5,30.5,0.1,0.0,0.0,0.0,0.0,6.4
Allen Hurns,MIA,2.3,31.3,0.1,0.0,0.0,0.0,0.0,6.1
Albert Wilson,MIA,2.4,26.9,0.1,0.3,1.4,0.0,0.0,6.1
Anthony Miller,CHI,2.4,29.2,0.1,0.3,1.3,0.0,0.1,5.9
Isaiah McKenzie,BUF,2.3,26.5,0.1,0.3,2.0,0.0,0.0,5.8
Rashard Higgins,CLE,2.2,29.3,0.1,0.0,0.1,0.0,0.0,5.8
Willie Snead,BAL,2.3,28.3,0.1,0.1,0.5,0.0,0.0,5.8
Demarcus Robinson,KC,2.1,26.6,0.1,0.0,0.0,0.0,0.0,5.6
Zay Jones,OAK,2.2,23.8,0.1,0.2,0.9,0.0,0.0,5.5
Tre'Quan Smith,NO,1.8,25.3,0.2,0.0,0.2,0.0,0.0,5.4
Marcus Johnson,IND,2.0,22.7,0.1,0.2,1.4,0.0,0.0,4.9
Breshad Perriman,TB,1.8,23.2,0.1,0.1,0.6,0.0,0.0,4.6
Jarius Wright,CAR,1.8,22.3,0.1,0.1,0.6,0.0,0.0,4.5
