Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,ATL,1,1,1.0,0.0,26.1,0.0
2,Dalvin Cook,MIN,DEN,2,5,2.2,0.4,22.6,0.08
3,Ezekiel Elliott,DAL,DET,2,6,3.1,0.8,22.0,0.32
4,Josh Jacobs,OAK,CIN,3,6,3.9,0.5,21.9,0.0833333333333
5,Leonard Fournette,JAC,IND,3,7,5.3,0.7,19.3,0.163333333333
6,Alvin Kamara,NO,TB,3,8,6.3,1.0,19.0,0.333333333333
7,Melvin Gordon,LAC,KC,4,13,6.7,1.7,18.9,0.7225
8,Le'Veon Bell,NYJ,WAS,7,14,9.2,1.5,17.6,0.321428571429
9,James Conner,PIT,CLE,6,21,9.8,2.8,16.4,1.30666666667
10,Nick Chubb,CLE,PIT,8,14,9.8,0.8,16.1,0.08
11,Tevin Coleman,SF,ARI,6,14,11.1,1.8,15.7,0.54
12,Damien Williams,KC,LAC,9,18,11.9,1.2,15.6,0.16
13,Marlon Mack,IND,JAC,10,17,12.8,1.9,15.4,0.361
14,Brian Hill,ATL,CAR,8,19,14.4,2.1,15.2,0.55125
15,Devin Singletary,BUF,MIA,10,21,15.8,1.7,14.8,0.289
16,Mark Ingram,BAL,HOU,13,26,16.3,2.3,14.3,0.406923076923
17,Austin Ekeler,LAC,KC,11,22,16.3,2.1,14.4,0.400909090909
18,Joe Mixon,CIN,OAK,13,22,18.5,1.7,14.1,0.222307692308
19,James White,NE,PHI,11,28,19.3,3.2,14.0,0.930909090909
20,Todd Gurley,LAR,CHI,15,27,19.4,2.0,13.7,0.266666666667
21,Phillip Lindsay,DEN,MIN,17,26,22.0,1.8,13.1,0.190588235294
22,Ronald Jones II,TB,NO,19,29,22.6,1.9,13.0,0.19
23,Miles Sanders,PHI,NE,7,43,23.4,5.2,13.0,3.86285714286
24,David Montgomery,CHI,LAR,19,36,23.6,3.0,12.9,0.473684210526
25,Kenyan Drake,ARI,SF,19,33,25.3,2.5,12.9,0.328947368421
26,Carlos Hyde,HOU,BAL,21,38,26.7,2.7,11.8,0.347142857143
27,Kalen Ballage,MIA,BUF,21,38,27.7,2.6,11.8,0.321904761905
28,Sony Michel,NE,PHI,24,45,28.5,2.3,11.1,0.220416666667
29,J.D. McKissic,DET,DAL,19,41,29.2,4.3,10.7,0.973157894737
30,Tarik Cohen,CHI,LAR,23,36,31.4,3.3,10.7,0.47347826087
31,Kareem Hunt,CLE,PIT,24,38,31.7,2.3,10.4,0.220416666667
32,Royce Freeman,DEN,MIN,28,39,32.2,1.8,10.4,0.115714285714
33,Adrian Peterson,WAS,NYJ,29,44,32.3,3.1,9.9,0.331379310345
34,David Johnson,ARI,SF,29,44,34.3,3.3,9.8,0.375517241379
35,Raheem Mostert,SF,ARI,23,59,35.9,4.7,9.8,0.960434782609
36,Jaylen Samuels,PIT,CLE,26,40,36.0,2.8,9.4,0.301538461538
37,Duke Johnson,HOU,BAL,23,45,36.4,3.9,9.7,0.661304347826
38,Latavius Murray,NO,TB,25,49,37.9,4.0,8.5,0.64
39,Nyheim Hines,IND,JAC,33,45,39.3,1.4,8.5,0.0593939393939
40,Derrius Guice,WAS,NYJ,30,48,40.7,3.5,8.5,0.408333333333
41,Frank Gore,BUF,MIA,22,47,41.3,3.3,8.3,0.495
42,Ty Johnson,DET,DAL,27,55,41.6,6.0,8.5,1.33333333333
43,Jalen Richard,OAK,CIN,38,47,42.1,2.3,8.2,0.139210526316
44,Alexander Mattison,MIN,DEN,36,50,43.6,2.2,7.8,0.134444444444
45,Rex Burkhead,NE,PHI,39,50,43.6,2.5,8.1,0.160256410256
46,Peyton Barber,TB,NO,35,49,45.7,2.9,7.7,0.240285714286
47,Giovani Bernard,CIN,OAK,41,53,47.7,2.9,7.6,0.20512195122
48,DeAndre Washington,OAK,CIN,45,65,50.5,4.1,7.3,0.373555555556
49,Darrel Williams,KC,LAC,46,65,50.9,4.4,7.3,0.420869565217
50,Darrell Henderson,LAR,CHI,47,62,51.6,3.7,7.0,0.291276595745
51,Gus Edwards,BAL,HOU,46,57,52.3,2.3,7.2,0.115
52,Dare Ogunbowale,TB,NO,44,63,53.7,3.1,6.7,0.218409090909
53,Tony Pollard,DAL,DET,51,61,55.4,2.8,6.0,0.153725490196
54,LeSean McCoy,KC,LAC,42,67,52.0,5.4,6.3,0.694285714286
55,Malcolm Brown,LAR,CHI,47,65,57.4,3.1,5.7,0.204468085106
56,Kenjon Barner,ATL,CAR,48,64,54.4,4.2,5.6,0.3675
57,Patrick Laird,MIA,BUF,52,65,58.7,3.6,5.0,0.249230769231
58,Justice Hill,BAL,HOU,54,70,60.3,4.0,5.3,0.296296296296
59,Jeff Wilson,SF,ARI,41,70,58.6,4.7,5.0,0.538780487805
60,Myles Gaskin,MIA,BUF,54,67,60.3,3.3,4.4,0.201666666667
61,Ryquell Armstead,JAC,IND,56,68,62.5,3.0,4.5,0.160714285714
62,Bilal Powell,NYJ,WAS,52,69,64.5,3.4,4.4,0.222307692308
63,Ty Montgomery,NYJ,WAS,52,72,64.3,2.7,4.2,0.140192307692
64,Paul Perkins,FA,,40,66,56.6,4.6,4.3,0.529
