Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Keenan Allen,LAC,7.7,95.9,0.7,0.3,2,0,0.1,21.5
DeAndre Hopkins,HOU,7.1,93.3,0.7,0,0,0,0.1,20.5
Odell Beckham Jr.,CLE,6.8,92.9,0.7,0.3,1.6,0,0.1,20.5
Amari Cooper,DAL,6.2,85.1,0.8,0.3,2.4,0,0.1,19.9
Julio Jones,ATL,6.6,92.7,0.6,0.1,0.6,0,0.1,19.4
Davante Adams,GB,6.6,84.2,0.7,0,0,0,0.1,18.9
Michael Thomas,NO,7.8,77.6,0.5,0,0,0,0.1,18.6
Julian Edelman,NE,6.4,75.9,0.7,0.8,5.8,0,0.1,18.5
Sammy Watkins,KC,5.7,83.3,0.8,0.2,1.2,0,0.1,18.5
Chris Godwin,TB,6.1,81.5,0.7,0,0,0,0.1,18.2
Mike Evans,TB,5.5,86.6,0.6,0,0,0,0.1,17.6
Adam Thielen,MIN,5.4,78.4,0.7,0.3,1.8,0,0.1,17.3
Kenny Golladay,DET,5.7,82.9,0.5,0.1,0.5,0,0.1,17.1
T.Y. Hilton,IND,5.6,77.2,0.6,0,0,0,0.1,16.9
JuJu Smith-Schuster,PIT,5.8,80.6,0.5,0,0.5,0,0.1,16.7
Larry Fitzgerald,ARI,5.7,72.9,0.6,0,0.3,0,0.1,16.5
Tyler Lockett,SEA,5.1,76.9,0.6,0.4,2.4,0,0.1,16.5
Tyler Boyd,CIN,6.3,72.4,0.5,0.2,1,0,0.1,16.5
D.J. Moore,CAR,5.9,69.8,0.5,0.7,7.6,0,0.2,16.3
John Brown,BUF,4.8,79.5,0.6,0.1,0.4,0,0,16.2
Cooper Kupp,LAR,5.3,67.8,0.6,0.5,3,0,0.1,15.6
Allen Robinson,CHI,5.1,74.2,0.5,0.1,0.3,0,0.1,15.5
Emmanuel Sanders,DEN,5.5,69.7,0.5,0.2,1.7,0,0.1,15.4
Stefon Diggs,MIN,4.7,64.2,0.6,0.4,2.4,0,0.1,15.1
