Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Dallas Cowboys,DAL,3.2,1.2,0.7,1.3,0.2,0.0,12.3,249.4,12.3
New England Patriots,NE,2.6,1.1,0.6,1.2,0.2,0.0,11.6,285.3,11.4
Buffalo Bills,BUF,2.9,1.0,0.6,1.1,0.2,0.0,18.7,296.3,8.2
Tennessee Titans,TEN,3.0,0.7,0.7,1.4,0.2,0.1,16.9,310.9,8.0
Minnesota Vikings,MIN,2.9,0.6,0.7,1.4,0.2,0.0,17.2,319.9,7.8
Seattle Seahawks,SEA,2.4,0.9,0.7,1.5,0.2,0.0,19.6,334.4,7.7
San Francisco 49ers,SF,2.2,1.1,0.5,0.7,0.2,0.0,18.6,338.1,7.7
Jacksonville Jaguars,JAC,3.0,0.7,0.6,0.8,0.1,0.1,18.5,292.7,7.5
Los Angeles Chargers,LAC,3.5,0.8,0.6,0.7,0.2,0.0,22.2,358.4,7.4
Green Bay Packers,GB,2.4,0.9,0.5,0.9,0.2,0.0,17.1,333.7,7.4
Arizona Cardinals,ARI,2.5,1.2,0.6,1.1,0.2,0.1,21.2,346.5,7.3
Carolina Panthers,CAR,3.1,0.9,0.6,1.2,0.2,0.0,23.2,330.5,7.3
Chicago Bears,CHI,2.4,0.8,0.5,0.7,0.2,0.0,17.8,287.6,7.0
Pittsburgh Steelers,PIT,2.9,0.8,0.7,1.2,0.2,0.0,25.0,373.3,6.9
New York Giants,NYG,2.2,1.1,0.6,0.8,0.2,0.0,26.6,391.4,6.8
Los Angeles Rams,LAR,2.5,1.0,0.6,1.2,0.2,0.0,22.3,375.8,6.8
New Orleans Saints,NO,3.4,0.6,0.7,1.1,0.1,0.0,23.6,344.4,6.7
Cincinnati Bengals,CIN,2.4,0.9,0.6,0.9,0.2,0.0,24.1,338.7,6.5
Philadelphia Eagles,PHI,2.6,0.8,0.6,0.9,0.2,0.0,20.2,355.5,6.3
Tampa Bay Buccaneers,TB,2.3,1.0,0.5,1.0,0.2,0.0,20.9,350.5,6.3
Indianapolis Colts,IND,2.6,0.7,0.7,1.4,0.2,0.0,22.5,379.2,6.3
Detroit Lions,DET,2.5,0.8,0.6,1.0,0.2,0.0,24.7,360.9,6.2
Kansas City Chiefs,KC,2.4,0.7,0.7,1.3,0.2,0.0,23.6,391.5,6.2
Washington Redskins,WAS,2.2,0.8,0.6,1.1,0.2,0.0,22.1,340.4,6.1
Houston Texans,HOU,2.3,0.8,0.7,1.3,0.1,0.0,25.5,371.5,6.0
Denver Broncos,DEN,3.0,0.5,0.6,1.2,0.1,0.0,24.9,351.2,5.9
Cleveland Browns,CLE,2.2,0.7,0.6,1.1,0.1,0.1,25.8,383.2,5.8
Atlanta Falcons,ATL,2.4,0.6,0.6,0.7,0.1,0.0,24.2,339.8,5.5
Miami Dolphins,MIA,2.4,0.5,0.6,0.8,0.1,0.0,35.0,420.1,5.3
Baltimore Ravens,BAL,1.9,0.7,0.6,0.7,0.1,0.0,28.3,369.4,5.2
Oakland Raiders,OAK,1.7,0.7,0.6,0.9,0.1,0.0,26.3,370.3,5.1
New York Jets,NYJ,1.5,0.6,0.5,0.9,0.1,0.0,33.1,406.9,4.5
