Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Ezekiel Elliott,DAL,MIA,1,7,1.3,0.5
2,Christian McCaffrey,CAR,ARI,1,4,1.9,0.7
3,Dalvin Cook,MIN,OAK,1,4,3.4,0.6
4,Saquon Barkley,NYG,TB,2,7,3.5,0.6
5,Austin Ekeler,LAC,HOU,2,8,5.1,0.8
6,Alvin Kamara,NO,SEA,4,9,6.6,0.7
7,Nick Chubb,CLE,LAR,6,9,7.3,1.1
8,David Johnson,ARI,CAR,5,11,7.3,1.1
9,Le'Veon Bell,NYJ,NE,6,14,9.3,1.6
10,Aaron Jones,GB,DEN,7,20,11.2,1.9
11,Chris Carson,SEA,NO,9,15,11.2,1.5
12,Todd Gurley,LAR,CLE,9,16,12.3,1.2
13,Leonard Fournette,JAC,TEN,9,22,12.6,2.1
14,Derrick Henry,TEN,JAC,11,22,15.5,2.3
15,James Conner,PIT,SF,12,30,15.9,2.2
16,Marlon Mack,IND,ATL,6,25,16.1,3.1
17,Mark Ingram,BAL,KC,9,27,17.2,2.4
18,Kerryon Johnson,DET,PHI,14,23,18.1,2.3
19,Sony Michel,NE,NYJ,10,24,19.3,2.3
20,Matt Breida,SF,PIT,13,32,19.8,2.5
21,David Montgomery,CHI,WAS,14,25,20.4,1.8
22,Devonta Freeman,ATL,IND,15,29,23.2,1.8
23,Joe Mixon,CIN,BUF,16,33,23.9,2.6
24,LeSean McCoy,KC,BAL,13,30,24.2,3.5
25,Josh Jacobs,OAK,MIN,16,51,24.6,3.6
26,Phillip Lindsay,DEN,GB,24,35,27.3,1.9
27,Miles Sanders,PHI,DET,22,35,28.2,2.4
28,Frank Gore,BUF,CIN,20,38,28.5,2.7
29,Duke Johnson,HOU,LAC,28,37,31.2,2.1
30,Raheem Mostert,SF,PIT,24,36,31.3,2.8
31,Royce Freeman,DEN,GB,27,40,31.9,2.2
32,Peyton Barber,TB,NYG,25,41,32.2,3.3
33,Tarik Cohen,CHI,WAS,20,40,32.6,2.8
34,Chris Thompson,WAS,CHI,19,39,34.4,2.1
35,Carlos Hyde,HOU,LAC,25,52,34.6,2.4
36,Rex Burkhead,NE,NYJ,25,51,36.0,4.7
37,Adrian Peterson,WAS,CHI,23,47,37.2,3.1
38,Kenyan Drake,MIA,DAL,36,43,38.3,1.5
39,Justin Jackson,LAC,HOU,37,48,42.2,1.9
40,Malcolm Brown,LAR,CLE,34,47,41.5,2.4
41,Giovani Bernard,CIN,BUF,38,54,43.5,3.1
42,Jaylen Samuels,PIT,SF,31,57,44.0,4.0
43,Latavius Murray,NO,SEA,38,57,46.4,4.1
44,Ito Smith,ATL,IND,39,49,45.1,2.7
45,Darwin Thompson,KC,BAL,28,62,45.9,7.5
