Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Buffalo (BUF)BUF DST,BUF,NYJ,1,9,2.4,1.1
2,Los Angeles (LAC)LAC DST,LAC,CIN,1,5,1.7,0.9
3,Tennessee (TEN)TEN DST,TEN,JAC,1,19,3.3,2.1
4,Pittsburgh (PIT)PIT DST,PIT,OAK,1,14,4.2,1.5
5,Denver (DEN)DEN DST,DEN,SF,2,10,5.1,1.5
6,Jacksonville (JAC)JAC DST,JAC,TEN,1,14,6.9,2.3
7,Dallas (DAL)DAL DST,DAL,PHI,5,18,7.8,1.8
8,Los Angeles (LAR)LAR DST,LAR,CHI,4,20,10.8,3.8
9,New England (NE)NE DST,NE,MIA,5,19,11.2,2.3
10,Seattle (SEA)SEA DST,SEA,MIN,7,18,12.1,2.5
11,Houston (HOU)HOU DST,HOU,IND,7,27,12.2,3.4
12,Washington (WAS)WAS DST,WAS,NYG,4,19,12.2,2.8
13,New York (NYJ)NYJ DST,NYJ,BUF,7,22,13.0,2.8
14,New Orleans (NO)NO DST,NO,TB,3,19,13.8,2.8
15,Detroit (DET)DET DST,DET,ARI,4,25,13.0,4.9
16,New York (NYG)NYG DST,NYG,WAS,5,21,14.6,4.8
17,Arizona (ARI)ARI DST,ARI,DET,4,20,14.2,3.1
18,Kansas City (KC)KC DST,KC,BAL,5,21,15.8,3.2
19,Chicago (CHI)CHI DST,CHI,LAR,11,23,17.7,3.4
20,Carolina (CAR)CAR DST,CAR,CLE,14,21,18.6,1.7
21,Green Bay (GB)GB DST,GB,ATL,6,27,21.0,3.3
22,Philadelphia (PHI)PHI DST,PHI,DAL,17,25,21.7,1.3
23,Minnesota (MIN)MIN DST,MIN,SEA,18,25,22.5,1.4
24,Baltimore (BAL)BAL DST,BAL,KC,19,28,24.2,1.7
25,Cleveland (CLE)CLE DST,CLE,CAR,16,27,24.6,2.0
26,Indianapolis (IND)IND DST,IND,HOU,23,28,25.3,0.9
27,San Francisco (SF)SF DST,SF,DEN,23,30,27.3,1.2
28,Miami (MIA)MIA DST,MIA,NE,23,30,27.6,1.2
29,Atlanta (ATL)ATL DST,ATL,GB,22,30,28.5,0.7
30,Cincinnati (CIN)CIN DST,CIN,LAC,30,31,30.2,0.4
31,Oakland (OAK)OAK DST,OAK,PIT,29,32,31.0,0.5
32,Tampa Bay (TB)TB DST,TB,NO,31,33,32.1,0.2
