Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Travis Kelce,KC,BAL,1,2,1.1,0.3
2,Zach Ertz,PHI,DAL,1,4,2.0,0.4
3,Eric Ebron,IND,HOU,2,6,3.5,0.9
4,George Kittle,SF,DEN,2,7,4.1,0.9
5,Rob Gronkowski,NE,MIA,4,11,6.2,0.8
6,Jaylen Samuels,PIT,OAK,1,34,6.3,4.5
7,Jared Cook,OAK,PIT,5,10,6.6,1.0
8,David Njoku,CLE,CAR,6,15,8.3,1.4
9,Jordan Reed,WAS,NYG,8,12,9.9,1.0
10,Austin Hooper,ATL,GB,6,18,11.0,2.0
11,Cameron Brate,TB,NO,7,20,11.6,2.7
12,Vance McDonald,PIT,OAK,3,17,11.6,2.5
13,C.J. Uzomah,CIN,LAC,10,23,12.4,1.6
14,Trey Burton,CHI,LAR,9,20,14.0,2.0
15,Jimmy Graham,GB,ATL,9,35,14.2,2.0
16,Kyle Rudolph,MIN,SEA,13,20,16.2,1.3
17,Chris Herndon IV,NYJ,BUF,14,23,17.7,1.6
18,Ian Thomas,CAR,CLE,13,32,21.4,2.7
19,Evan Engram,NYG,WAS,8,44,18.1,4.6
20,Gerald Everett,LAR,CHI,18,28,21.4,1.9
21,Mark Andrews,BAL,KC,14,34,21.9,2.8
22,Antonio Gates,LAC,CIN,19,32,24.4,2.6
23,Jordan Thomas,HOU,IND,17,27,22.7,1.9
24,Benjamin Watson,NO,TB,14,41,26.7,4.4
25,Ricky Seals-Jones,ARI,DET,20,35,27.3,3.2
26,Matt LaCosse,DEN,SF,18,42,31.6,5.3
27,Jesse James,PIT,OAK,22,36,26.7,3.0
28,Nick Vannett,SEA,MIN,23,31,27.0,2.0
29,Tyler Higbee,LAR,CHI,23,35,27.5,1.9
30,Vernon Davis,WAS,NYG,28,41,31.5,2.1
31,Dallas Goedert,PHI,DAL,29,40,33.6,2.3
32,Rhett Ellison,NYG,WAS,21,54,31.5,5.8
33,Levine Toilolo,DET,ARI,25,43,31.4,4.0
34,James O'Shaughnessy,JAC,TEN,29,41,34.4,2.4
35,Hayden Hurst,BAL,KC,29,58,37.0,7.0
36,Erik Swoope,IND,HOU,25,51,35.7,5.8
37,Charles Clay,BUF,NYJ,23,41,34.5,3.7
38,Mike Gesicki,MIA,NE,28,44,37.9,2.4
39,Virgil Green,LAC,CIN,36,44,39.8,1.7
40,Demetrius Harris,KC,BAL,34,46,39.9,1.7
41,Ryan Griffin,HOU,IND,32,57,43.8,4.7
42,Josh Hill,NO,TB,29,59,44.3,7.2
43,Ed Dickson,SEA,MIN,37,50,42.9,2.3
44,Blake Jarwin,DAL,PHI,36,55,45.5,3.3
45,Adam Shaheen,CHI,LAR,41,59,46.7,3.8
46,Lance Kendricks,GB,ATL,41,58,46.6,2.2
47,Jordan Akins,HOU,IND,41,51,45.9,2.3
48,Luke Willson,DET,ARI,41,54,46.8,2.5
49,Anthony Firkser,TEN,JAC,33,70,51.9,10.2
50,Nick Boyle,BAL,KC,28,55,49.7,3.9
51,Nick O'Leary,MIA,NE,45,63,50.9,2.8
52,Dalton Schultz,DAL,PHI,46,55,51.6,1.9
53,Michael Roberts,DET,ARI,28,58,47.7,5.6
54,Jermaine Gresham,ARI,DET,47,57,54.6,1.3
55,Luke Stocker,TEN,JAC,46,60,54.7,1.6
56,Durham Smythe,MIA,NE,50,59,53.1,1.5
57,Logan Thomas,BUF,NYJ,40,64,58.1,1.9
58,Antony Auclair,TB,NO,56,67,59.6,2.9
59,Darren Fells,CLE,CAR,54,73,62.0,2.4
60,Jordan Leggett,NYJ,BUF,51,59,56.4,1.9
61,Rico Gathers,DAL,PHI,56,65,61.5,2.5
62,Scott Simonson,NYG,WAS,50,93,70.9,7.3
63,Marcedes Lewis,GB,ATL,57,80,67.1,2.6
64,Seth DeValve,CLE,CAR,52,67,61.0,6.3
65,Chris Manhertz,CAR,CLE,60,76,65.5,2.2
66,Lee Smith,OAK,PIT,55,63,61.8,0.4
67,Garrett Celek,SF,DEN,59,75,63.6,3.9
68,Blake Bell,JAC,TEN,62,77,71.6,2.7
69,Trey Edmunds,PIT,OAK,35,80,58.5,18.6
70,Xavier Grimble,PIT,OAK,58,86,64.6,4.5
71,Eric Tomlinson,NYJ,BUF,63,72,68.8,1.9
72,Derek Carrier,OAK,PIT,60,69,65.8,2.9
73,Robert Tonyan,GB,ATL,67,79,69.8,2.7
74,Brian Parker,DEN,SF,61,77,72.0,3.2
75,Richard Rodgers,PHI,DAL,62,87,70.2,6.3
76,MyCole Pruitt,TEN,JAC,63,73,70.6,2.6
77,Eric Saubert,ATL,GB,61,76,67.3,5.4
78,Matt Lengel,CIN,LAC,63,81,73.8,2.6
79,Maxx Williams,BAL,KC,61,79,72.3,8.1
80,Jacob Hollister,NE,MIA,67,79,75.5,4.9
81,Alan Cross,TB,NO,72,78,76.0,2.8
82,Ben Koyack,JAC,TEN,71,74,72.5,1.5
83,Jeremy Sprinkle,WAS,NYG,65,82,73.5,8.5
84,Orson Charles,CLE,CAR,73,81,77.0,4.0
85,Jordan Franks,CIN,LAC,79,84,81.5,1.8
86,Ben Braunecker,CHI,LAR,80,92,84.7,5.2
87,Sean Culkin,LAC,CIN,80,94,87.0,7.0
88,John Phillips,ARI,DET,84,88,86.0,2.0
