Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Buffalo Bills,BUF,2.4,1.3,0.6,1.0,0.3,0.0,16.4,265.2,8.9
Los Angeles Chargers,LAC,2.8,1.1,0.6,0.7,0.3,0.0,18.5,331.8,8.8
Tennessee Titans,TEN,2.9,0.9,0.7,1.0,0.2,0.0,18.6,353.9,8.7
New Orleans Saints,NO,3.0,1.3,0.8,1.2,0.2,0.0,23.0,411.2,8.6
Pittsburgh Steelers,PIT,3.2,0.7,0.7,1.1,0.2,0.0,19.6,326.1,8.4
Detroit Lions,DET,2.6,1.0,0.6,0.9,0.2,0.0,18.9,308.8,8.2
Denver Broncos,DEN,2.7,1.2,0.8,1.2,0.2,0.0,21.0,337.9,8.0
New England Patriots,NE,2.1,1.0,0.6,0.8,0.3,0.0,19.8,346.3,8.0
Kansas City Chiefs,KC,2.7,1.2,0.8,1.2,0.2,0.0,22.6,365.6,8.0
Seattle Seahawks,SEA,2.4,0.9,0.7,1.1,0.2,0.0,19.7,346.0,7.9
New York Jets,NYJ,2.3,1.0,0.6,0.9,0.2,0.0,19.8,302.7,7.7
Carolina Panthers,CAR,2.8,0.9,0.6,1.0,0.2,0.1,24.2,367.3,7.5
Indianapolis Colts,IND,2.9,0.9,0.8,1.1,0.2,0.0,28.4,378.4,7.4
Los Angeles Rams,LAR,2.6,1.0,0.7,1.1,0.2,0.1,23.4,345.7,7.3
Washington Redskins,WAS,2.7,0.9,0.7,1.1,0.2,0.0,21.4,360.8,7.3
New York Giants,NYG,2.0,1.3,0.6,0.7,0.2,0.0,20.4,335.6,7.2
Houston Texans,HOU,2.0,1.1,0.7,1.0,0.3,0.1,23.8,380.5,7.2
Arizona Cardinals,ARI,3.0,0.8,0.7,1.0,0.2,0.0,21.8,337.0,7.2
Jacksonville Jaguars,JAC,2.8,0.9,0.6,0.8,0.2,0.0,21.3,316.3,7.1
Cleveland Browns,CLE,2.3,1.1,0.6,1.0,0.2,0.0,23.1,349.9,7.1
Chicago Bears,CHI,2.6,0.8,0.7,1.1,0.2,0.1,27.5,389.3,7.0
Dallas Cowboys,DAL,2.7,0.7,0.7,1.1,0.2,0.0,20.5,342.4,6.9
Philadelphia Eagles,PHI,3.0,0.7,0.6,1.0,0.2,0.0,24.9,367.2,6.8
Minnesota Vikings,MIN,2.8,0.7,0.7,0.8,0.2,0.0,24.6,352.6,6.7
Green Bay Packers,GB,3.0,0.8,0.6,0.8,0.1,0.0,24.7,393.7,6.6
Atlanta Falcons,ATL,2.6,0.7,0.6,0.8,0.1,0.0,28.0,402.5,6.1
Baltimore Ravens,BAL,2.1,0.8,0.5,0.7,0.2,0.0,28.0,362.0,5.9
San Francisco 49ers,SF,2.2,0.7,0.6,0.6,0.2,0.0,25.8,369.6,5.8
Miami Dolphins,MIA,1.5,0.8,0.6,0.9,0.2,0.0,31.4,444.6,5.5
Oakland Raiders,OAK,1.2,1.1,0.5,0.7,0.1,0.0,29.7,441.5,5.2
Cincinnati Bengals,CIN,1.7,0.7,0.5,0.6,0.2,0.0,32.2,435.0,5.1
Tampa Bay Buccaneers,TB,1.6,0.5,0.7,1.0,0.1,0.0,33.0,432.9,4.9
