Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Michael Thomas,NO,TB,1,4,1.4,0.6
2,Antonio Brown,PIT,OAK,1,7,2.2,0.9
3,Davante Adams,GB,ATL,1,8,3.4,1.2
4,DeAndre Hopkins,HOU,IND,2,6,4.2,0.9
5,Keenan Allen,LAC,CIN,1,7,4.2,1.1
6,Julio Jones,ATL,GB,3,10,6.1,0.8
7,Adam Thielen,MIN,SEA,4,12,7.2,0.7
8,Tyreek Hill,KC,BAL,5,11,7.8,1.1
9,JuJu Smith-Schuster,PIT,OAK,7,13,9.2,0.8
10,Mike Evans,TB,NO,7,23,10.4,1.6
11,Robert Woods,LAR,CHI,9,24,12.1,1.7
12,Amari Cooper,DAL,PHI,9,15,13.2,1.3
13,T.Y. Hilton,IND,HOU,8,22,13.2,2.7
14,Brandin Cooks,LAR,CHI,11,25,13.2,2.1
15,Julian Edelman,NE,MIA,10,22,14.7,1.8
16,Stefon Diggs,MIN,SEA,10,20,15.9,2.5
17,Jarvis Landry,CLE,CAR,15,32,18.2,2.6
18,Adam Humphries,TB,NO,14,33,18.7,2.8
19,Chris Godwin,TB,NO,14,26,20.5,2.8
20,Josh Gordon,NE,MIA,12,31,20.6,2.9
21,Courtland Sutton,DEN,SF,15,29,21.1,2.3
22,Larry Fitzgerald,ARI,DET,15,29,21.5,2.7
23,Kenny Golladay,DET,ARI,15,34,23.0,3.8
24,Tyler Boyd,CIN,LAC,19,33,24.7,2.7
25,Tyler Lockett,SEA,MIN,16,36,24.8,2.4
26,D.J. Moore,CAR,CLE,21,35,25.1,2.1
27,Allen Robinson,CHI,LAR,21,49,27.4,2.6
28,Golden Tate,PHI,DAL,17,32,27.8,3.0
29,Corey Davis,TEN,JAC,20,38,28.0,3.2
30,Calvin Ridley,ATL,GB,20,36,29.4,2.0
31,Sterling Shepard,NYG,WAS,18,57,32.0,4.7
32,Josh Reynolds,LAR,CHI,28,47,35.0,3.5
33,Tre'Quan Smith,NO,TB,25,45,35.2,3.3
34,Alshon Jeffery,PHI,DAL,30,58,36.7,3.5
35,Zay Jones,BUF,NYJ,22,43,36.8,4.2
36,Demaryius Thomas,HOU,IND,30,42,37.2,2.7
37,Dante Pettis,SF,DEN,19,50,37.2,5.2
38,Doug Baldwin,SEA,MIN,30,81,38.0,8.7
39,Curtis Samuel,CAR,CLE,24,60,35.1,4.4
40,Taylor Gabriel,CHI,LAR,27,51,39.2,4.3
41,Anthony Miller,CHI,LAR,32,56,40.8,3.8
42,Mohamed Sanu,ATL,GB,33,64,41.3,3.0
43,Mike Williams,LAC,CIN,26,61,40.7,3.4
44,Michael Gallup,DAL,PHI,38,64,44.8,2.3
45,Devante Parker,MIA,NE,37,58,45.6,3.1
46,Antonio Callaway,CLE,CAR,34,66,45.5,2.9
47,Kenny Stills,MIA,NE,44,70,50.0,4.7
48,Chris Conley,KC,BAL,38,72,50.9,6.7
49,Dede Westbrook,JAC,TEN,39,63,53.2,3.8
50,Marquez Valdes-Scantling,GB,ATL,37,63,50.4,4.3
51,Jordy Nelson,OAK,PIT,44,70,51.3,4.6
52,Donte Moncrief,JAC,TEN,38,75,56.4,4.8
53,Devin Funchess,CAR,CLE,46,71,53.9,4.1
54,David Moore,SEA,MIN,37,64,50.6,4.3
55,Tyrell Williams,LAC,CIN,43,61,50.9,2.8
56,Bruce Ellington,DET,ARI,35,72,56.7,7.5
57,DaeSean Hamilton,DEN,SF,39,101,59.9,10.2
58,Randall Cobb,GB,ATL,40,78,58.7,5.0
59,John Ross,CIN,LAC,47,77,62.1,5.5
60,John Brown,BAL,KC,44,74,60.4,6.6
61,Michael Crabtree,BAL,KC,45,72,60.6,5.4
62,Marquise Goodwin,SF,DEN,40,73,60.8,8.3
63,Josh Doctson,WAS,NYG,53,77,62.1,5.1
64,Quincy Enunwa,NYJ,BUF,48,74,66.4,4.7
65,Robby Anderson,NYJ,BUF,55,76,64.0,4.4
66,Jamison Crowder,WAS,NYG,58,69,64.1,2.2
67,Marcell Ateman,OAK,PIT,38,75,60.0,4.6
68,Willie Snead,BAL,KC,49,76,65.9,4.0
69,Nelson Agholor,PHI,DAL,57,82,69.5,4.8
70,Cole Beasley,DAL,PHI,45,76,67.8,3.5
71,Taywan Taylor,TEN,JAC,53,85,73.3,4.3
72,Seth Roberts,OAK,PIT,54,81,70.1,4.9
73,Danny Amendola,MIA,NE,43,91,70.2,9.2
74,Jermaine Kearse,NYJ,BUF,67,85,75.1,3.1
75,Tajae Sharpe,TEN,JAC,55,85,78.1,3.1
76,Rashard Higgins,CLE,CAR,43,93,77.6,4.2
77,Aldrick Robinson,MIN,SEA,62,84,74.2,4.6
78,Chris Hogan,NE,MIA,74,100,80.4,4.9
79,Ryan Grant,IND,HOU,64,89,78.3,4.5
80,Kendrick Bourne,SF,DEN,69,93,82.6,2.9
81,Chester Rogers,IND,HOU,75,122,83.2,5.3
82,Keelan Cole,JAC,TEN,49,108,84.2,7.6
83,Robert Foster,BUF,NYJ,70,100,90.1,5.5
84,Keith Kirkwood,NO,TB,59,96,92.0,4.2
85,Bennie Fowler,NYG,WAS,63,99,75.0,7.8
86,Travis Benjamin,LAC,CIN,79,106,85.5,3.5
87,Russell Shepard,NYG,WAS,55,111,87.3,13.0
88,Equanimeous St. Brown,GB,ATL,78,114,90.5,7.5
89,Ryan Switzer,PIT,OAK,59,106,85.5,7.3
90,TJ Jones,DET,ARI,79,107,89.9,4.7
91,Tim Patrick,DEN,SF,79,110,96.6,7.3
92,Jaron Brown,SEA,MIN,77,110,92.8,5.0
93,Maurice Harris,WAS,NYG,83,110,92.0,5.0
94,Cordarrelle Patterson,NE,MIA,78,115,93.7,9.3
95,Jarius Wright,CAR,CLE,81,109,94.0,6.8
96,Austin Carr,NO,TB,74,138,92.0,6.3
97,Breshad Perriman,CLE,CAR,85,112,97.3,4.3
98,Laquon Treadwell,MIN,SEA,81,117,97.6,5.9
99,Isaiah McKenzie,BUF,NYJ,60,104,81.3,10.0
100,Jordan Matthews,PHI,DAL,97,124,104.0,4.9
101,Josh Bellamy,CHI,LAR,92,121,104.5,5.8
102,Corey Coleman,NYG,WAS,75,126,94.1,11.0
103,Cody Core,CIN,LAC,88,99,94.5,3.0
104,Demarcus Robinson,KC,BAL,76,111,94.9,6.9
105,Trent Sherfield,ARI,DET,90,125,103.8,9.2
106,Allen Hurns,DAL,PHI,98,121,105.6,4.5
107,Trent Taylor,SF,DEN,95,134,109.1,8.1
108,DeAndre Carter,HOU,IND,95,131,108.0,9.1
109,James Washington,PIT,OAK,86,120,102.1,8.7
110,Zach Pascal,IND,HOU,83,123,104.7,10.1
111,Brice Butler,MIA,NE,83,129,101.2,9.7
112,Phillip Dorsett,NE,MIA,105,134,114.1,6.2
113,J.,ARI,DET,95,126,111.5,4.3
114,Brandon Marshall,NO,TB,92,157,112.5,12.1
115,Torrey Smith,CAR,CLE,99,134,115.1,2.4
116,Leonte Carroo,MIA,NE,103,148,113.0,6.7
117,Michael Floyd,WAS,NYG,112,130,117.9,4.0
118,Chad Williams,ARI,DET,88,121,105.4,5.4
119,Marvin Hall,ATL,GB,104,136,118.0,7.1
120,Deonte Thompson,BUF,NYJ,78,120,110.4,4.8
121,Noah Brown,DAL,PHI,99,130,121.6,3.0
122,Richie James,SF,DEN,83,130,117.3,8.5
123,Damion Ratley,CLE,CAR,107,135,118.5,3.3
124,Alex Erickson,CIN,LAC,114,137,125.0,5.2
125,Chris Moore,BAL,KC,98,133,123.5,5.2
126,Auden Tate,CIN,LAC,113,133,123.6,5.2
127,Jake Kumerow,GB,ATL,125,158,131.6,6.0
128,Ray-Ray McCloud,BUF,NYJ,112,134,119.5,6.5
129,Justin Hardy,ATL,GB,108,135,125.9,4.0
130,Andre Roberts,NYJ,BUF,117,139,120.5,4.0
131,Justin Watson,TB,NO,106,142,114.6,5.4
132,Cam Batson,TEN,JAC,119,138,129.6,5.5
133,Dwayne Harris,OAK,PIT,119,139,127.2,3.1
134,Rashad Greene,JAC,TEN,102,134,121.2,8.9
135,Andy Jones,DET,ARI,101,137,128.2,2.8
136,J.D. McKissic,SEA,MIN,103,111,107.7,3.4
137,Darius Jennings,TEN,JAC,105,144,132.6,14.1
138,River Cracraft,DEN,SF,113,149,129.0,14.4
139,Darrius Heyward-Bey,PIT,OAK,128,141,135.2,5.0
140,Daurice Fountain,FA,,96,136,120.3,17.4
141,Josh Malone,CIN,LAC,122,150,138.2,9.5
142,Khadarel Hodge,LAR,CHI,130,166,142.0,7.9
143,Trey Quinn,WAS,NYG,109,113,111.0,2.0
144,Pharoh Cooper,LAR,CHI,130,150,138.3,7.4
145,Rishard Matthews,NYJ,BUF,125,147,138.8,8.4
146,Jawill Davis,NYG,WAS,107,153,133.3,19.4
147,Bobo Wilson,TB,NO,126,154,140.0,11.8
148,Malik Turner,SEA,MIN,127,155,137.3,12.6
149,Russell Gage,ATL,GB,123,146,138.0,10.6
150,Sammie Coates,HOU,IND,133,143,138.0,4.1
151,Isaiah Ford,MIA,NE,129,164,144.8,15.9
152,Tommylee Lewis,NO,TB,122,148,138.7,11.8
153,Gehrig Dieter,KC,BAL,132,133,132.5,0.5
154,J'Mon Moore,GB,ATL,128,163,143.7,14.5
155,Charone Peake,NYJ,BUF,131,156,142.7,10.3
156,Shelton Gibson,PHI,DAL,127,160,143.3,13.5
157,Jalen Tolliver,ARI,DET,135,161,150.3,10.2
158,Marcus Kemp,KC,BAL,128,154,141.0,13.0
159,Chad Beebe,MIN,SEA,133,156,144.5,11.5
160,Geremy Davis,LAC,CIN,145,147,146.0,1.0
161,Keon Hatcher,OAK,PIT,150,151,150.7,0.5
162,Kevin White,CHI,LAR,143,151,147.0,4.0
163,Brandon Powell,DET,ARI,148,153,150.5,2.5
