Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.1,74.2,0.8,0.1,17.0
Zach Ertz,PHI,5.2,56.5,0.5,0.1,14.0
Kyle Rudolph,MIN,3.9,39.3,0.6,0.0,11.1
Delanie Walker,TEN,4.5,52.7,0.2,0.1,10.8
Vance McDonald,PIT,2.2,24.9,0.4,0.0,6.9
Austin Hooper,ATL,2.9,29.7,0.1,0.0,6.7
Jesse James,PIT,2.5,23.5,0.1,0.0,5.5
Josh Hill,NO,2.5,21.1,0.1,0.1,5.1
Marcedes Lewis,JAC,1.8,22.0,0.1,0.0,4.8
Trey Burton,PHI,1.5,15.4,0.1,0.0,3.7
Jonnu Smith,TEN,1.0,10.1,0.1,0.0,2.6
David Morgan,MIN,0.8,8.0,0.1,0.0,2.0
Dwayne Allen,NE,0.8,7.9,0.1,0.0,2.0
James O'Shaughnessy,JAC,0.7,9.1,0.0,0.0,1.8
Brent Celek,PHI,0.7,7.6,0.0,0.0,1.6
Levine Toilolo,ATL,0.5,5.7,0.0,0.0,1.3
Neal Sterling,NYJ,0.5,6.1,0.0,0.0,1.1
Michael Hoomanawanui,NO,0.3,2.5,0.0,0.0,0.8
Luke Stocker,TEN,0.3,2.7,0.0,0.0,0.6
Eric Saubert,ATL,0.3,2.8,0.0,0.0,0.6
Ben Koyack,JAC,0.3,2.3,0.0,0.0,0.6
Xavier Grimble,PIT,0.2,2.1,0.0,0.0,0.5
Phillip Supernaw,TEN,0.2,1.9,0.0,0.0,0.5
Jacob Hollister,NE,0.1,1.4,0.0,0.0,0.3
Garrett Griffin,NO,0.1,0.5,0.0,0.0,0.2
Matt Lengel,CLE,0.0,0.0,0.0,0.0,0.0
Will Tye,NE,0.0,0.0,0.0,0.0,0.0
Kyle Carter,MIN,0.0,0.0,0.0,0.0,0.0
