Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,4.6,65.9,0.6,0.0,14.7
Zach Ertz,PHI,5.9,61.0,0.3,0.2,13.4
Travis Kelce,KC,4.9,58.2,0.3,0.1,12.5
Jordan Reed,WAS,4.5,49.8,0.4,0.1,11.9
Delanie Walker,TEN,4.3,52.3,0.4,0.0,11.7
Kyle Rudolph,MIN,4.0,42.4,0.4,0.0,10.6
Evan Engram,NYG,4.5,43.6,0.3,0.0,10.5
Austin Seferian-Jenkins,NYJ,4.0,42.5,0.3,0.0,10.1
Cameron Brate,TB,3.4,39.6,0.4,0.0,9.8
Jared Cook,OAK,3.6,40.2,0.3,0.1,9.4
Martellus Bennett,GB,3.7,38.1,0.3,0.0,9.3
Hunter Henry,LAC,3.1,36.2,0.4,0.1,8.7
Jack Doyle,IND,3.7,38.0,0.2,0.1,8.5
Zach Miller,CHI,3.5,37.7,0.2,0.0,8.5
Coby Fleener,NO,3.0,33.5,0.3,0.0,8.3
George Kittle,SF,3.4,36.3,0.2,0.0,8.2
Ryan Griffin,HOU,3.1,32.3,0.3,0.0,8.1
Austin Hooper,ATL,2.6,34.4,0.3,0.0,7.9
Eric Ebron,DET,3.2,33.9,0.2,0.0,7.9
Benjamin Watson,BAL,3.2,32.2,0.2,0.0,7.8
Ed Dickson,CAR,2.6,37.6,0.2,0.0,7.7
Jesse James,PIT,2.9,28.9,0.2,0.0,7.3
Julius Thomas,MIA,2.9,28.3,0.3,0.0,7.2
Antonio Gates,LAC,2.5,28.1,0.3,0.1,6.8
Jermaine Gresham,ARI,2.9,27.8,0.2,0.0,6.7
David Njoku,CLE,2.4,24.5,0.2,0.0,6.1
Marcedes Lewis,JAC,2.1,23.5,0.3,0.0,5.9
A.J. Derby,DEN,2.1,24.5,0.2,0.1,5.6
Vernon Davis,WAS,1.9,26.9,0.1,0.0,5.5
Seth DeValve,CLE,2.1,24.1,0.1,0.0,5.2
Tyler Higbee,LAR,2.1,23.3,0.1,0.0,5.2
Stephen Anderson,HOU,1.8,22.2,0.2,0.0,5.1
O.J. Howard,TB,1.6,18.3,0.2,0.0,4.6
Jonnu Smith,TEN,1.5,17.3,0.2,0.0,4.4
Darren Fells,DET,1.6,17.2,0.2,0.0,4.4
Virgil Green,DEN,1.4,15.0,0.1,0.0,3.5
Gerald Everett,LAR,1.3,14.4,0.1,0.0,3.3
Demetrius Harris,KC,1.3,12.3,0.1,0.0,3.2
Nick Boyle,BAL,1.4,13.0,0.1,0.0,3.2
Dion Sims,CHI,1.4,13.4,0.1,0.0,3.2
Garrett Celek,SF,1.3,11.9,0.1,0.0,3.2
Maxx Williams,BAL,1.5,11.7,0.1,0.0,3.2
Trey Burton,PHI,1.4,11.9,0.1,0.0,3.1
Rhett Ellison,NYG,1.3,11.0,0.1,0.0,2.9
Josh Hill,NO,1.0,10.1,0.1,0.0,2.6
Lance Kendricks,GB,0.8,9.5,0.1,0.0,2.3
Vance McDonald,PIT,0.8,9.5,0.1,0.0,2.2
Troy Niklas,ARI,0.8,9.3,0.1,0.0,2.1
Jerell Adams,NYG,0.8,7.5,0.0,0.0,1.8
Luke Stocker,TB,0.8,6.8,0.0,0.0,1.7
Levine Toilolo,ATL,0.6,6.8,0.1,0.0,1.7
Phillip Supernaw,TEN,0.6,7.0,0.1,0.0,1.7
Dwayne Allen,NE,0.5,5.5,0.1,0.0,1.5
Randall Telfer,CLE,0.6,6.0,0.0,0.0,1.4
Anthony Fasano,MIA,0.6,5.7,0.0,0.0,1.4
Adam Shaheen,CHI,0.6,5.9,0.0,0.0,1.4
Brent Celek,PHI,0.7,6.5,0.0,0.0,1.4
Jordan Leggett,NYJ,0.6,6.1,0.0,0.0,1.4
Clive Walford,OAK,0.6,5.7,0.0,0.0,1.3
Jeff Heuerman,DEN,0.5,6.2,0.0,0.0,1.2
Darrell Daniels,IND,0.5,5.6,0.0,0.0,1.2
James O'Shaughnessy,JAC,0.5,5.4,0.0,0.0,1.2
Brandon Williams,IND,0.5,5.7,0.0,0.0,1.2
Eric Tomlinson,NYJ,0.4,4.8,0.0,0.0,1.1
Richard Rodgers,GB,0.5,5.1,0.0,0.0,1.1
Michael Hoomanawanui,NO,0.5,4.3,0.0,0.0,1.1
Lee Smith,OAK,0.3,2.8,0.0,0.0,0.8
Matt LaCosse,NYG,0.3,3.4,0.0,0.0,0.8
Daniel Brown,CHI,0.4,3.2,0.0,0.0,0.7
Michael Roberts,DET,0.3,3.2,0.0,0.0,0.7
Ifeanyi Momah,ARI,0.3,3.9,0.0,0.0,0.7
Eric Saubert,ATL,0.3,3.2,0.0,0.0,0.7
Jacob Hollister,NE,0.3,3.0,0.0,0.0,0.7
Logan Paulsen,SF,0.4,2.7,0.0,0.0,0.7
David Morgan,MIN,0.3,2.8,0.0,0.0,0.7
Derek Carrier,LAR,0.3,3.0,0.0,0.0,0.7
