Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-10-16,2017,6,IND,TEN,46.0,0.289855072463768,19.5,,,,,,,,,,
2017-10-16,2017,6,TEN,IND,46.0,0.7352941176470591,26.5,,,,,,,,,,
2017-10-15,2017,6,ARI,TB,46.5,0.452488687782805,22.0,0.102125,21.872618357479997,0.039,17.00865,0.19402500000000003,43.605930672899994,0.010525,6.4,0.03075,6.8
2017-10-15,2017,6,ATL,MIA,46.0,0.8849557522123891,30.0,0.15525,29.7220418354,0.05125,18.8694153846,0.21927500000000003,34.50381355932,0.0525,9.3,0.1065,9.03
2017-10-15,2017,6,BAL,CHI,39.5,0.6896551724137929,22.5,0.0565,21.094807835799998,0.01075,12.3866277372,0.046,16.39859669846,0.0,13.400000000000002,0.11475,8.1
2017-10-15,2017,6,CHI,BAL,39.5,0.336700336700337,17.0,0.0684,28.360718076,0.01225,10.890306306300001,0.023025,17.340072398190003,0.03805,11.499999999999998,0.01775,6.3
2017-10-15,2017,6,CLE,HOU,46.0,0.25706940874036,19.25,0.058249999999999996,22.734483471100003,0.0135,15.07752613243,0.0455,30.947700335409998,0.035775,12.8,0.01225,5.4
2017-10-15,2017,6,DEN,NYG,37.5,0.8771929824561401,25.75,,,,,,,,,,
2017-10-15,2017,6,DET,NO,50.5,0.327868852459016,22.25,0.10250000000000001,24.93870923913,0.09575,17.353078651700002,0.213,31.88611829174,0.040125,12.700000000000001,0.03,5.5
2017-10-15,2017,6,GB,MIN,46.0,0.598802395209581,24.5,0.077,22.31077176983,0.0735,19.650476683900003,0.27055,45.24795374959999,0.045524999999999996,14.7,0.04375,6.4
2017-10-15,2017,6,HOU,CLE,46.0,0.7692307692307689,26.75,0.122,20.784051282047,0.1655,19.3554822335,0.44025,46.215456510269995,0.08427499999999999,13.299999999999999,0.0955,8.1
2017-10-15,2017,6,JAX,LAR,42.0,0.53475935828877,21.5,0.21452500000000002,27.23831794796,0.009625,11.5950074074,0.04475,21.56526315789,0.013999999999999999,6.5,0.0525,8.3
2017-10-15,2017,6,KC,PIT,46.0,0.6493506493506489,24.75,0.209775,25.192156862749997,0.032,15.4723448276,0.132025,24.69912877233,0.087025,16.8,0.045,7.8
2017-10-15,2017,6,LAC,OAK,48.5,0.41841004184100394,22.75,0.12875,21.6958714286,0.02675,16.9269767442,0.13925,38.60937847311,0.074625,15.4,0.03775,5.9
2017-10-15,2017,6,LAR,JAX,42.0,0.49019607843137303,20.5,0.13155,19.90279693491,0.0145,12.279327731099999,0.06105,33.22511084549,0.014,12.0,0.045,7.2
2017-10-15,2017,6,MIA,ATL,46.0,0.13550135501355,16.0,0.07925,19.18401251003,0.0115,11.665999999999999,0.11399999999999999,41.10653286882,0.0135,8.1,0.023,5.4
2017-10-15,2017,6,MIN,GB,46.0,0.42372881355932196,21.5,0.26675,22.21600488405,0.0355,13.9008082192,0.12717499999999998,31.653855997589996,0.0525,11.405000000000001,0.0155,5.9
2017-10-15,2017,6,NE,NYJ,48.5,0.806451612903226,28.75,0.0583,28.197974911099998,0.0845,20.3939698492,0.25379999999999997,42.631180639600004,0.09300000000000001,19.599999999999998,0.1005,7.5
2017-10-15,2017,6,NO,DET,50.5,0.6993006993006989,28.25,0.30124999999999996,27.4680946856,0.1145,19.89109,0.282775,41.541308007459996,0.0635,9.799999999999999,0.02125,5.5
2017-10-15,2017,6,NYG,DEN,37.5,0.14684287812041102,11.75,,,,,,,,,,
2017-10-15,2017,6,NYJ,NE,48.5,0.21691973969631198,19.75,0.05875,22.31030452878,0.016,13.904000000000002,0.06015000000000001,27.825521181,0.066,13.5,0.010125,4.4
2017-10-15,2017,6,OAK,LAC,48.5,0.606060606060606,25.75,0.047499999999999994,21.28645074378,0.02525,15.536960758664002,0.19477499999999998,33.51341316523,0.033,11.0,0.0255,6.1
2017-10-15,2017,6,PIT,KC,46.0,0.37593984962406,21.25,0.1365,21.89,0.02125,13.818,0.16274999999999998,39.29108731694,0.02115,7.6,0.025,6.0
2017-10-15,2017,6,SF,WAS,46.0,0.17825311942959,17.0,0.04325,24.1904581589,0.02325,13.4957142857,0.12655,30.75370189911,0.061,10.2,0.01775,5.4
2017-10-15,2017,6,TB,ARI,46.5,0.5714285714285711,24.5,0.039775,22.249103174600002,0.05275,17.3544285714,0.229525,37.2481997665,0.051125000000000004,13.8,0.0535,6.3
2017-10-15,2017,6,WAS,SF,46.0,0.8474576271186439,29.0,0.07250000000000001,24.68828006053,0.08125,19.2281382979,0.140875,35.54378986018,0.11954999999999999,17.6,0.03625,7.9
2017-10-12,2017,6,CAR,PHI,44.0,0.588235294117647,23.5,,,,,,,,,,
2017-10-12,2017,6,PHI,CAR,44.0,0.436681222707424,20.5,,,,,,,,,,
