Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Jacksonville Jaguars,JAC,3.5,1.2,0.7,1.0,0.3,0.0,19.1,333.6,9.9
Los Angeles Rams,LAR,2.7,1.3,0.7,1.2,0.3,0.0,21.6,348.7,8.4
Los Angeles Chargers,LAC,2.9,1.0,0.6,0.8,0.2,0.0,19.7,321.3,8.4
Indianapolis Colts,IND,2.5,1.1,0.6,0.8,0.2,0.0,19.0,300.4,8.3
Philadelphia Eagles,PHI,2.3,1.0,0.6,1.0,0.2,0.0,20.0,333.9,7.8
Denver Broncos,DEN,2.4,0.9,0.6,0.8,0.2,0.0,18.5,291.1,7.7
Minnesota Vikings,MIN,2.4,1.1,0.7,1.1,0.2,0.0,20.1,312.8,7.5
Tampa Bay Buccaneers,TB,2.6,1.0,0.7,1.3,0.2,0.0,23.5,389.2,7.4
Kansas City Chiefs,KC,2.2,1.1,0.7,0.9,0.2,0.0,25.7,393.3,7.4
Detroit Lions,DET,2.3,1.1,0.7,1.0,0.2,0.0,22.0,336.8,7.3
Cleveland Browns,CLE,2.3,1.1,0.6,1.1,0.2,0.0,24.7,371.1,7.2
Houston Texans,HOU,2.2,1.0,0.7,1.1,0.2,0.1,23.7,346.4,7.1
Arizona Cardinals,ARI,2.5,1.0,0.7,1.1,0.2,0.0,20.5,368.8,7.1
Carolina Panthers,CAR,2.7,0.7,0.7,1.3,0.2,0.0,25.0,359.1,6.9
Washington Redskins,WAS,2.6,0.9,0.7,1.1,0.2,0.0,23.3,372.6,6.9
Buffalo Bills,BUF,2.1,1.0,0.7,1.3,0.2,0.1,22.4,309.8,6.8
Miami Dolphins,MIA,2.0,1.0,0.7,0.9,0.2,0.0,23.6,368.2,6.8
Chicago Bears,CHI,2.5,0.8,0.7,1.1,0.2,0.1,24.7,371.4,6.7
Atlanta Falcons,ATL,2.6,0.8,0.6,0.9,0.2,0.0,23.3,373.5,6.5
Baltimore Ravens,BAL,2.3,0.7,0.7,1.0,0.2,0.0,24.3,366.5,6.5
New England Patriots,NE,2.4,0.8,0.6,0.9,0.2,0.0,22.6,355.0,6.4
New York Jets,NYJ,2.2,0.8,0.7,1.1,0.2,0.0,23.7,382.1,6.4
Dallas Cowboys,DAL,2.7,0.5,0.9,1.4,0.1,0.0,21.1,335.0,6.3
New Orleans Saints,NO,2.0,0.9,0.7,0.9,0.2,0.0,27.0,371.3,6.3
Tennessee Titans,TEN,2.0,0.8,0.7,0.9,0.2,0.0,28.7,403.4,6.1
San Francisco 49ers,SF,2.1,0.8,0.6,0.8,0.1,0.0,32.8,411.0,5.8
New York Giants,NYG,1.8,0.8,0.5,0.6,0.2,0.0,29.1,397.2,5.5
Cincinnati Bengals,CIN,1.7,0.8,0.5,0.6,0.1,0.0,31.9,392.9,5.2
