Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Todd Gurley,LAR,SF,1,2,1.0,0.0
2,Saquon Barkley,NYG,ATL,1,2,2.0,0.0
3,Ezekiel Elliott,DAL,WAS,3,8,4.2,1.5
4,Kareem Hunt,KC,CIN,3,8,4.3,1.0
5,Joe Mixon,CIN,KC,3,10,5.6,1.4
6,David Johnson,ARI,DEN,3,11,6.7,2.0
7,Alvin Kamara,NO,BAL,4,12,6.7,1.6
8,Christian McCaffrey,CAR,PHI,3,13,7.0,1.8
9,James White,NE,CHI,6,16,9.6,1.9
10,Sony Michel,NE,CHI,6,26,11.6,1.6
11,T.J. Yeldon,JAC,HOU,9,25,12.5,3.6
12,Austin Ekeler,LAC,TEN,4,35,13.5,7.3
13,Tevin Coleman,ATL,NYG,9,27,14.4,3.0
14,Tarik Cohen,CHI,NE,10,20,16.2,1.9
15,Kerryon Johnson,DET,MIA,10,26,16.7,3.3
16,Phillip Lindsay,DEN,ARI,11,24,16.8,2.5
17,LeSean McCoy,BUF,IND,12,31,16.8,4.0
18,Mark Ingram,NO,BAL,10,29,18.4,4.0
19,Matt Breida,SF,LAR,11,30,19.5,3.5
20,Nick Chubb,CLE,TB,8,53,20.7,8.5
21,Adrian Peterson,WAS,DAL,15,31,20.8,3.3
22,Latavius Murray,MIN,NYJ,12,42,22.6,6.3
23,Jordan Howard,CHI,NE,16,32,23.9,4.3
24,Corey Clement,PHI,CAR,16,41,24.1,2.9
25,Alex Collins,BAL,NO,16,33,25.2,3.6
26,Duke Johnson,CLE,TB,7,38,26.2,5.3
27,Kenyan Drake,MIA,DET,15,34,26.6,2.9
28,Wendell Smallwood,PHI,CAR,22,38,27.9,3.3
29,Marlon Mack,IND,BUF,21,40,28.1,2.4
30,Royce Freeman,DEN,ARI,19,43,31.7,4.9
31,Peyton Barber,TB,CLE,19,44,32.1,4.8
32,Ito Smith,ATL,NYG,22,40,32.6,4.4
33,Bilal Powell,NYJ,MIN,24,43,33.8,3.4
34,Kyle Juszczyk,SF,LAR,25,53,34.5,5.9
35,Frank Gore,MIA,DET,24,41,34.6,3.4
36,Isaiah Crowell,NYJ,MIN,25,41,35.6,4.0
37,Nyheim Hines,IND,BUF,30,40,36.5,1.8
38,Javorius Allen,BAL,NO,26,42,36.8,2.7
39,Dion Lewis,TEN,LAC,14,43,36.8,3.9
40,Lamar Miller,HOU,JAC,34,43,39.4,2.2
41,Kapri Bibbs,WAS,DAL,26,57,39.4,4.9
42,Raheem Mostert,SF,LAR,32,53,43.2,2.2
43,Derrick Henry,TEN,LAC,36,50,45.8,2.0
44,Ronald Jones II,TB,CLE,43,52,46.0,2.0
45,Alfred Blue,HOU,JAC,39,51,47.2,2.2
46,LeGarrette Blount,DET,MIA,42,52,48.3,2.2
47,Chris Ivory,BUF,IND,43,55,48.2,3.0
48,Jamaal Charles,JAC,HOU,42,64,50.5,4.5
49,Wayne Gallman,NYG,ATL,42,56,46.3,3.1
50,Spencer Ware,KC,CIN,43,60,50.5,2.9
51,Mark Walton,CIN,KC,49,63,52.2,2.0
52,Devontae Booker,DEN,ARI,42,62,52.2,2.7
53,Chase Edmonds,ARI,DEN,52,63,55.9,1.5
54,Malcolm Brown,LAR,SF,46,66,57.0,3.6
55,Alfred Morris,SF,LAR,46,70,59.4,5.4
56,Chris Thompson,WAS,DAL,17,90,38.8,14.3
57,C.J. Anderson,CAR,PHI,53,67,59.5,3.5
58,Carlos Hyde,JAC,HOU,13,77,45.5,12.1
59,Rod Smith,DAL,WAS,57,68,61.3,2.2
60,Justin Jackson,LAC,TEN,42,88,53.6,12.4
61,Jordan Wilkins,IND,BUF,51,67,59.6,3.3
62,Jacquizz Rodgers,TB,CLE,54,82,60.1,5.3
63,CJ Ham,MIN,NYJ,40,71,59.4,3.9
64,Benny Cunningham,CHI,NE,58,76,62.8,3.9
65,Roc Thomas,MIN,NYJ,58,77,69.5,4.0
66,Damien Williams,KC,CIN,58,79,66.8,2.9
67,Mike Boone,MIN,NYJ,63,81,68.4,3.4
68,Anthony Sherman,KC,CIN,55,77,64.3,3.4
69,Kenjon Barner,NE,CHI,54,77,61.9,5.4
70,Gus Edwards,BAL,NO,54,83,66.7,4.5
71,Josh Adams,PHI,CAR,58,81,71.5,4.0
72,Samaje Perine,WAS,DAL,56,92,70.0,5.0
73,Ameer Abdullah,DET,MIA,47,79,61.8,7.7
74,Alex Armah,CAR,PHI,59,86,68.6,4.9
75,Tommy Bohanon,JAC,HOU,58,84,70.5,4.3
76,Patrick DiMarco,BUF,IND,61,79,70.6,4.7
77,James Develin,NE,CHI,50,78,69.7,3.9
78,Trenton Cannon,NYJ,MIN,71,87,76.9,3.3
79,Andy Janovich,DEN,ARI,58,84,77.4,4.4
80,Detrez Newsome,LAC,TEN,51,85,68.7,5.9
81,Kalen Ballage,MIA,DET,62,83,76.2,3.1
82,Marcus Murphy,BUF,IND,70,85,77.3,3.8
83,David Williams,JAC,HOU,61,83,75.3,6.5
84,Theo Riddick,DET,MIA,38,44,41.0,3.0
85,Zach Line,NO,BAL,62,86,80.3,4.4
86,Tyler Ervin,HOU,JAC,69,86,78.0,3.7
87,John Kelly,LAR,SF,55,94,79.3,14.6
88,Jamize Olawale,DAL,WAS,77,85,82.4,2.1
89,Elijhaa Penny,NYG,ATL,80,97,85.8,5.9
90,Derrick Coleman,ARI,DEN,79,86,84.6,1.5
91,Derek Watt,LAC,TEN,75,83,79.0,4.0
92,D'Onta Foreman,HOU,JAC,82,84,83.0,1.0
