Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,LAC,1,3,1.2,0.4,13.7,0.16000000000000003
2,Mark Andrews,BAL,HOU,1,3,1.8,0.4,13.4,0.16000000000000003
3,Zach Ertz,PHI,LAR,3,13,4.1,1.5,12.9,0.75
4,Darren Waller,LV,NO,2,12,4.4,1.5,11.5,1.125
5,Jared Cook,NO,LV,3,18,5.8,2.5,10.4,2.0833333333333335
6,Hunter Henry,LAC,KC,3,13,6.6,1.7,10.0,0.9633333333333333
7,Tyler Higbee,LAR,PHI,3,20,7.1,2.5,9.8,2.0833333333333335
8,Dallas Goedert,PHI,LAR,3,19,8.6,1.9,9.2,1.2033333333333334
9,Hayden Hurst,ATL,DAL,2,22,10.0,2.7,9.1,3.6450000000000005
10,T.J. Hockenson,DET,GB,4,20,10.5,2.5,9.0,1.5625
11,Evan Engram,NYG,CHI,3,19,10.9,2.4,8.9,1.92
12,Jonnu Smith,TEN,JAC,4,18,10.9,2.6,8.6,1.6900000000000002
13,Noah Fant,DEN,PIT,3,19,12.8,2.5,8.6,2.0833333333333335
14,Chris Herndon IV,NYJ,SF,6,27,15.5,3.3,8.5,1.8149999999999997
15,Mike Gesicki,MIA,BUF,8,32,16.0,2.5,8.5,0.78125
16,Austin Hooper,CLE,CIN,8,23,16.4,2.4,7.2,0.72
17,Logan Thomas,WAS,ARI,5,37,16.1,4.2,6.7,3.528
18,O.J. Howard,TB,CAR,10,27,18.9,3.0,6.4,0.9
19,Rob Gronkowski,TB,CAR,3,32,19.0,3.3,6.4,3.6299999999999994
20,Eric Ebron,PIT,DEN,11,28,19.3,3.0,6.3,0.8181818181818182
21,Greg Olsen,SEA,NE,12,31,21.3,2.3,6.2,0.44083333333333324
22,Jimmy Graham,CHI,NYG,13,31,22.7,2.8,6.1,0.603076923076923
23,Ian Thomas,CAR,TB,14,40,24.7,3.1,6.0,0.6864285714285715
24,Irv Smith Jr.,MIN,IND,19,33,25.9,2.6,5.9,0.35578947368421054
25,Dawson Knox,BUF,MIA,22,35,27.6,2.8,5.8,0.3563636363636363
26,Jordan Akins,HOU,BAL,18,35,27.6,3.6,5.8,0.7200000000000001
27,Tyler Eifert,JAC,TEN,20,40,28.2,2.8,5.7,0.39199999999999996
28,Jordan Reed,SF,NYJ,7,41,22.0,6.4,5.4,5.851428571428572
